g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 1.0449410126067704e-7 264 4 1 0.0 3 0.0 1.68
true 3.813090787563311e-8 323 4 1 0.0 4 0.0 2.9
true 1.0737700954666085e-5 310 4 2 0.0 3 0.0 2.03
true 2.6569532096981652e-5 866 4 2 0.0 4 0.0 6.6
true 1.4126216230962255e-5 636 4 3 0.0 3 0.0 3.46
true 4.6504287630126186e-5 421 4 3 0.0 4 0.0 3.72
true 4.515893919795899e-6 591 4 4 0.0 3 0.0 3.36
true 9.406485141097432e-6 916 4 4 0.0 4 0.0 6.73
true 2.5019061916653484e-7 272 4 1 0.04 3 5.221054521751489e-7 1.96
true 6.882999418755809e-7 306 4 1 0.04 4 5.221054521751489e-7 2.74
true 1.541210290778583e-7 447 4 2 0.04 3 5.221054521751489e-7 2.71
true 1.567656456008537e-6 735 4 2 0.04 4 5.221054521751489e-7 5.78
true 2.0281405948211855e-5 337 4 3 0.04 3 5.221054521751489e-7 2.24
true 1.5319207387084106e-5 718 4 3 0.04 4 5.221054521751489e-7 5.56
true 7.5119644062093816e-6 1065 4 4 0.04 3 5.221054521751489e-7 5.91
true 5.044265444925644e-7 391 4 4 0.04 4 5.221054521751489e-7 3.82
true 2.5921788401328527e-6 326 4 1 0.08 3 0.00031555771092967207 2.13
true 1.8355651691392971e-6 309 4 1 0.08 4 0.00031555771092967207 2.9
true 4.712860176225853e-6 426 4 2 0.08 3 0.00031555771092967207 2.52
true 2.7583972471434404e-6 541 4 2 0.08 4 0.00031555771092967207 4.33
true 1.6019185585543678e-5 361 4 3 0.08 3 0.00031555771092967207 2.35
true 1.522053320860787e-5 496 4 3 0.08 4 0.00031555771092967207 4.48
true 1.9779164555283613e-5 705 4 4 0.08 3 0.00031555771092967207 4.26
true 2.912212938081804e-5 994 4 4 0.08 4 0.00031555771092967207 7.4
true 9.625835747084643e-5 240 4 1 0.12 3 0.002857451366537061 1.7
true 3.8705300826946676e-5 512 4 1 0.12 4 0.002857451366537061 4.42
true 6.099223644720486e-5 319 4 2 0.12 3 0.002857451366537061 2.2
true 0.00013251046097992325 1249 4 2 0.12 4 0.002857451366537061 8.75
true 0.0002127319997467144 391 4 3 0.12 3 0.002857451366537061 2.55
true 5.0362814329833285e-5 724 4 3 0.12 4 0.002857451366537061 5.45
true 0.00020388679635799378 431 4 4 0.12 3 0.002857451366537061 2.65
true 5.099628996635408e-5 783 4 4 0.12 4 0.002857451366537061 5.9
true 6.337492730568162e-5 296 4 1 0.16 3 0.009312166724123666 1.82
true 9.8319790618695e-5 983 4 1 0.16 4 0.009312166724123666 6.85
true 0.0003854846879326468 562 4 2 0.16 3 0.009312166724123666 3.34
true 0.0002584212940965058 429 4 2 0.16 4 0.009312166724123666 3.81
true 0.00043162758615491087 525 4 3 0.16 3 0.009312166724123666 3.12
true 0.0008059521829443065 548 4 3 0.16 4 0.009312166724123666 4.35
true 0.0005870489572840781 605 4 4 0.16 3 0.009312166724123666 3.77
true 9.389143852886472e-5 1800 4 4 0.16 4 0.009312166724123666 12.47
true 0.00025650819753469944 240 4 1 0.2 3 0.028809882776728333 1.63
true 6.431095348902183e-5 609 4 1 0.2 4 0.028809882776728333 4.43
true 0.0019005426849612317 408 4 2 0.2 3 0.028809882776728333 2.55
true 0.00018491146495644428 505 4 2 0.2 4 0.028809882776728333 4.32
true 4.117693911230106e-5 1114 4 3 0.2 3 0.028809882776728333 5.99
true 0.00015355026466018495 1574 4 3 0.2 4 0.028809882776728333 11.35
true 0.0022436887628543567 808 4 4 0.2 3 0.028809882776728333 4.62
true 9.476568478475333e-5 3507 4 4 0.2 4 0.028809882776728333 23.75
true 0.00032041349819600384 475 4 1 0.24 3 0.08188079160576314 2.97
true 3.6340555886749115e-7 757 4 1 0.24 4 0.08188079160576314 5.69
true 0.00011681091180201775 850 4 2 0.24 3 0.08188079160576314 4.56
true 0.00014241073790868808 1576 4 2 0.24 4 0.08188079160576314 10.84
true 5.7173817874733857e-5 2371 4 3 0.24 3 0.08188079160576314 12.74
true 5.972766412898345e-6 1312 4 3 0.24 4 0.08188079160576314 9.18
true 3.927127078955095e-5 677 4 4 0.24 3 0.08188079160576314 4.15
true 2.301064246361395e-5 3297 4 4 0.24 4 0.08188079160576314 22.3
true 0.0001929502976839581 474 4 1 0.28 3 0.1955000413843353 2.78
true 1.3306298852766574e-6 547 4 1 0.28 4 0.1955000413843353 4.42
true 0.00010185032462822763 425 4 2 0.28 3 0.1955000413843353 2.56
true 3.846179745997658e-6 1362 4 2 0.28 4 0.1955000413843353 9.11
true 8.620077991946158e-5 884 4 3 0.28 3 0.1955000413843353 5.04
