g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 1.1082175617849188e-5 285 4 1 0.04 3 5.221054521751489e-7 1.18
true 2.016944342653204e-7 414 4 1 0.04 4 5.221054521751489e-7 2.33
true 5.997034923654887e-7 303 4 1 0.045 3 1.0919706383313371e-6 1.29
true 4.287282838799644e-6 437 4 1 0.045 4 1.0919706383313371e-6 2.65
true 6.252623471203478e-7 236 4 1 0.05 3 2.252253432013266e-6 1.02
true 2.5349860327539275e-7 336 4 1 0.05 4 2.252253432013266e-6 1.85
true 2.1519549381343595e-7 231 4 1 0.055 3 4.37567672647471e-6 1.08
true 5.100805841040668e-7 393 4 1 0.055 4 4.37567672647471e-6 2.42
true 4.4335226906389025e-7 395 4 1 0.06 3 3.2712639605332464e-5 1.53
true 7.35086752023939e-8 430 4 1 0.06 4 3.2712639605332464e-5 2.47
true 2.741041116305354e-6 299 4 1 0.065 3 6.476267931970257e-5 1.35
true 9.276376347566728e-6 447 4 1 0.065 4 6.476267931970257e-5 2.75
true 6.878242514996025e-7 251 4 1 0.07 3 0.0001183786849266515 1.23
true 3.871303630775813e-6 533 4 1 0.07 4 0.0001183786849266515 2.81
true 6.53109401893559e-7 224 4 1 0.075 3 0.00020010854439861874 0.97
true 7.708685702878526e-6 390 4 1 0.075 4 0.00020010854439861874 2.23
true 3.0403396806821803e-6 263 4 1 0.08 3 0.00031555771092967207 1.17
true 9.46001491086701e-7 335 4 1 0.08 4 0.00031555771092967207 2.2
true 1.617234662715239e-5 274 4 1 0.085 3 0.0004713743124606638 1.23
true 7.346544722230952e-6 481 4 1 0.085 4 0.0004713743124606638 2.55
true 4.487818216680761e-5 394 4 1 0.09 3 0.0006755458943422365 1.65
true 3.251153024175224e-5 337 4 1 0.09 4 0.0006755458943422365 1.9
true 6.0197500757364075e-5 244 4 1 0.095 3 0.0009357663748697882 1.07
true 1.8812042716365163e-5 615 4 1 0.095 4 0.0009357663748697882 3.07
true 2.2133674400681702e-5 344 4 1 0.1 3 0.0012584685665444728 1.43
true 2.6241899792167622e-5 884 4 1 0.1 4 0.0012584685665444728 4.02
true 8.84525498778821e-6 463 4 1 0.105 3 0.0016448436137909768 1.88
true 5.527902222102199e-5 503 4 1 0.105 4 0.0016448436137909768 2.64
true 3.047863092653369e-5 245 4 1 0.11 3 0.002051125570344679 1.16
true 2.514158329736116e-5 412 4 1 0.11 4 0.002051125570344679 2.15
true 4.700159731196862e-6 235 4 1 0.115 3 0.002440730722987342 1.04
true 1.663330983614486e-6 349 4 1 0.115 4 0.002440730722987342 2.29
true 1.8101698916528353e-5 404 4 1 0.12 3 0.002857451366537061 1.59
true 0.00021426003700525387 636 4 1 0.12 4 0.002857451366537061 3.15
true 8.708593220341232e-5 299 4 1 0.125 3 0.00332982548065795 1.31
true 6.999046148847832e-5 547 4 1 0.125 4 0.00332982548065795 3.11
true 3.485024768756784e-5 260 4 1 0.13 3 0.0038710037250973186 1.14
true 0.00012197341114150717 403 4 1 0.13 4 0.0038710037250973186 2.5
true 0.0004220341536959049 269 4 1 0.135 3 0.004492727768579933 1.09
true 7.872219893262367e-5 383 4 1 0.135 4 0.004492727768579933 2.25
true 0.0003178449914173487 301 4 1 0.14 3 0.005207607228596099 1.33
true 0.00020804440177035755 390 4 1 0.14 4 0.005207607228596099 2.26
true 1.0405557697212853e-5 382 4 1 0.145 3 0.006029716301483369 1.5
true 3.0290479012984317e-5 422 4 1 0.145 4 0.006029716301483369 2.3
true 1.6657661920493894e-5 618 4 1 0.15 3 0.006975091406260766 2.44
true 1.446958831641254e-6 694 4 1 0.15 4 0.006975091406260766 3.67
true 0.00018416435337220705 272 4 1 0.155 3 0.008062173755126356 1.43
true 7.218936959096922e-6 436 4 1 0.155 4 0.008062173755126356 2.82
true 0.00013287418345586666 327 4 1 0.16 3 0.009312166724123666 1.5
true 7.237806734827767e-5 1269 4 1 0.16 4 0.009312166724123666 5.81
true 1.7229385924522056e-5 227 4 1 0.165 3 0.010749313316355258 1.09
true 1.3327059824597143e-6 903 4 1 0.165 4 0.010749313316355258 4.39
true 0.0001599363670278242 534 4 1 0.17 3 0.012401116232128213 2.07
true 9.879656404643278e-6 858 4 1 0.17 4 0.012401116232128213 4.23
true 3.226589681659675e-6 462 4 1 0.175 3 0.014298515829243665 1.67
true 1.217121993912773e-6 944 4 1 0.175 4 0.014298515829243665 4.54
true 7.307630190744874e-6 670 4 1 0.18 3 0.01647603291411175 2.32
true 2.058046940844882e-5 355 4 1 0.18 4 0.01647603291411175 2.23
true 5.2659607081728677e-5 262 4 1 0.185 3 0.01897188904590839 1.37
true 4.875724563185857e-5 573 4 1 0.185 4 0.01897188904590839 3.18
true 1.8586978926704578e-5 512 4 1 0.19 3 0.021828128818143427 1.91
true 1.1269101709565632e-6 882 4 1 0.19 4 0.021828128818143427 4.42
true 5.134151114194463e-5 454 4 1 0.195 3 0.025090761152298944 1.77
true 1.6462202728773079e-6 910 4 1 0.195 4 0.025090761152298944 4.49
true 0.00013375613626426253 692 4 1 0.2 3 0.028809882776728333 2.52
true 2.698116296695474e-5 685 4 1 0.2 4 0.028809882776728333 3.35
true 2.0326638830781008e-5 632 4 1 0.205 3 0.03303964398806985 2.48
true 2.5568982551793518e-6 830 4 1 0.205 4 0.03303964398806985 4.0
true 8.201113646577607e-6 339 4 1 0.21 3 0.037837809482577124 1.39
true 1.0593299915595544e-5 821 4 1 0.21 4 0.037837809482577124 4.12
true 0.00011179314879744551 647 4 1 0.215 3 0.04326464103270638 2.31
true 0.0001013966463490612 846 4 1 0.215 4 0.04326464103270638 4.15
true 2.789429362370921e-5 494 4 1 0.22 3 0.04938099268332533 2.05
true 7.785764751244706e-7 720 4 1 0.22 4 0.04938099268332533 3.32
true 0.0002472126093109872 442 4 1 0.225 3 0.056245996945787594 1.69
true 1.7658977048418123e-6 523 4 1 0.225 4 0.056245996945787594 3.01
true 7.281175009898888e-5 630 4 1 0.23 3 0.0639155091216561 2.35
true 5.288969620598216e-7 813 4 1 0.23 4 0.0639155091216561 3.71
true 0.0010677898854721257 526 4 1 0.235 3 0.07244273956936036 2.01
