g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 2.2523718756772837e-7 235 4 1 0.04 3 5.221054521751489e-7 1.99
true 1.4206887616330377e-7 504 4 1 0.04 4 5.221054521751489e-7 4.64
true 3.1942555916986137e-7 247 4 1 0.045 3 1.0919706383313371e-6 2.06
true 1.0567791903226542e-6 458 4 1 0.045 4 1.0919706383313371e-6 4.63
true 1.7844823940738053e-7 253 4 1 0.05 3 2.252253432013266e-6 1.97
true 2.455130215961443e-6 550 4 1 0.05 4 2.252253432013266e-6 4.96
true 5.514282014895677e-7 239 4 1 0.055 3 4.37567672647471e-6 1.9
true 8.503352468269831e-6 704 4 1 0.055 4 4.37567672647471e-6 6.3
true 5.598522175243037e-6 238 4 1 0.06 3 3.2712639605332464e-5 1.91
true 1.6951416652588591e-6 351 4 1 0.06 4 3.2712639605332464e-5 3.8
true 8.402682084018842e-7 245 4 1 0.065 3 6.476267931970257e-5 1.91
true 3.7538979250073545e-6 379 4 1 0.065 4 6.476267931970257e-5 3.85
true 1.950419539098469e-6 264 4 1 0.07 3 0.0001183786849266515 1.89
true 1.1635603208937084e-5 364 4 1 0.07 4 0.0001183786849266515 3.42
true 1.284295285453041e-6 632 4 1 0.075 3 0.00020010854439861874 4.01
true 8.965100261437708e-6 341 4 1 0.075 4 0.00020010854439861874 3.3
true 1.615203854354874e-5 266 4 1 0.08 3 0.00031555771092967207 2.18
true 7.47271556034157e-6 418 4 1 0.08 4 0.00031555771092967207 4.01
true 1.0990157876200612e-5 233 4 1 0.085 3 0.0004713743124606638 1.79
true 3.427374498371494e-5 500 4 1 0.085 4 0.0004713743124606638 4.48
true 3.394059344630218e-6 353 4 1 0.09 3 0.0006755458943422365 2.35
true 2.4942818780404608e-6 381 4 1 0.09 4 0.0006755458943422365 4.0
true 7.216693811429309e-6 380 4 1 0.095 3 0.0009357663748697882 2.37
true 5.073730481597316e-5 475 4 1 0.095 4 0.0009357663748697882 4.16
true 0.00012219005224206603 323 4 1 0.1 3 0.0012584685665444728 2.32
true 2.762689494617554e-6 470 4 1 0.1 4 0.0012584685665444728 4.16
true 1.6087280705345819e-6 268 4 1 0.105 3 0.0016448436137909768 1.98
true 5.604463771247126e-5 389 4 1 0.105 4 0.0016448436137909768 3.72
true 9.204266991413856e-6 240 4 1 0.11 3 0.002051125570344679 1.88
true 7.375273376464264e-7 458 4 1 0.11 4 0.002051125570344679 4.33
