g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 2.5704414721716695e-6 515 4 1 0.0 3 0.0 3.0
true 6.7223683841710624e-9 408 4 1 0.0 4 0.0 3.46
true 5.885714061404368e-7 270 4 2 0.0 3 0.0 1.84
true 1.9631739403558335e-7 469 4 2 0.0 4 0.0 3.81
true 1.8887953773620107e-6 322 4 3 0.0 3 0.0 2.21
true 7.763703672170053e-7 513 4 3 0.0 4 0.0 4.2
true 2.850555738537208e-7 317 4 4 0.0 3 0.0 2.17
true 2.847541989953184e-6 994 4 4 0.0 4 0.0 6.96
true 2.393037806802667e-7 225 4 1 0.04 3 5.221054521751489e-7 1.5
true 8.884247797991129e-7 436 4 1 0.04 4 5.221054521751489e-7 4.05
true 4.630722992782221e-6 328 4 2 0.04 3 5.221054521751489e-7 2.29
true 2.3570067134159878e-7 436 4 2 0.04 4 5.221054521751489e-7 3.65
true 3.7690485325351614e-7 318 4 3 0.04 3 5.221054521751489e-7 2.22
true 9.712085522528557e-6 524 4 3 0.04 4 5.221054521751489e-7 4.25
true 5.619906401799213e-6 851 4 4 0.04 3 5.221054521751489e-7 4.73
true 2.4450829221034365e-7 446 4 4 0.04 4 5.221054521751489e-7 3.92
true 3.816314072091487e-6 299 4 1 0.08 3 0.00031555771092967207 2.05
true 5.089865166896246e-6 393 4 1 0.08 4 0.00031555771092967207 3.25
true 1.1992318951936642e-5 302 4 2 0.08 3 0.00031555771092967207 2.04
true 0.00010708780900989257 706 4 2 0.08 4 0.00031555771092967207 5.22
true 1.542124146367933e-5 553 4 3 0.08 3 0.00031555771092967207 3.18
true 1.769178586176941e-5 370 4 3 0.08 4 0.00031555771092967207 3.4
true 2.5568635275405316e-5 575 4 4 0.08 3 0.00031555771092967207 3.43
true 3.7518426111299297e-6 480 4 4 0.08 4 0.00031555771092967207 4.12
true 6.461092276444091e-5 237 4 1 0.12 3 0.002857451366537061 1.65
true 8.222865540696844e-7 631 4 1 0.12 4 0.002857451366537061 4.84
true 0.00012502646945694584 490 4 2 0.12 3 0.002857451366537061 2.82
true 8.196950051786445e-5 480 4 2 0.12 4 0.002857451366537061 3.95
true 5.798902049602983e-5 377 4 3 0.12 3 0.002857451366537061 2.36
true 3.9528306572500505e-5 836 4 3 0.12 4 0.002857451366537061 6.24
true 9.769321561343969e-5 334 4 4 0.12 3 0.002857451366537061 2.48
true 0.00013239066679678058 490 4 4 0.12 4 0.002857451366537061 4.23
true 0.00017981807622885482 310 4 1 0.16 3 0.009312166724123666 2.19
true 5.094944033923188e-5 497 4 1 0.16 4 0.009312166724123666 4.23
true 3.0444192571976725e-5 560 4 2 0.16 3 0.009312166724123666 3.36
true 0.0004159381995904321 1140 4 2 0.16 4 0.009312166724123666 7.8
true 0.0006839297879011238 255 4 3 0.16 3 0.009312166724123666 1.95
true 2.6905643971656772e-5 2570 4 3 0.16 4 0.009312166724123666 17.19
true 0.0008573812766783095 457 4 4 0.16 3 0.009312166724123666 2.8
true 0.0008124083883311456 926 4 4 0.16 4 0.009312166724123666 6.78
true 8.580771624688843e-5 536 4 1 0.2 3 0.028809882776728333 2.99
true 0.000140873333658309 372 4 1 0.2 4 0.028809882776728333 3.35
true 0.0021777220421487775 413 4 2 0.2 3 0.028809882776728333 2.44
true 2.9363961101536162e-6 702 4 2 0.2 4 0.028809882776728333 5.45
true 3.0207549144511958e-5 1410 4 3 0.2 3 0.028809882776728333 7.71
true 4.315874015207536e-5 2575 4 3 0.2 4 0.028809882776728333 17.14
true 0.003334015231667209 366 4 4 0.2 3 0.028809882776728333 2.45
true 1.8228411595100358e-5 1447 4 4 0.2 4 0.028809882776728333 10.17
true 0.0006524925612468313 469 4 1 0.24 3 0.08188079160576314 2.74
true 9.397846697623002e-6 1061 4 1 0.24 4 0.08188079160576314 7.29
true 0.0006712405478100925 977 4 2 0.24 3 0.08188079160576314 5.13
true 3.466059749049344e-5 1657 4 2 0.24 4 0.08188079160576314 11.35
true 0.005399412455713885 847 4 3 0.24 3 0.08188079160576314 4.86
true 6.094097195271283e-5 1759 4 3 0.24 4 0.08188079160576314 11.48
true 7.555223862910909e-5 1305 4 4 0.24 3 0.08188079160576314 7.42
true 3.86204896739295e-6 2129 4 4 0.24 4 0.08188079160576314 14.58
true 0.0014257869493555786 454 4 1 0.28 3 0.1955000413843353 2.62
