changes = Time vs nsites = 4 vs nqubits0 vs h vs nlayers

g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 6.900789151220721e-8 60 4 1 0.0 1 0.0 0.11
true 2.6487903165284266e-7 152 4 1 0.0 2 0.0 0.55
true 8.694926898478172e-7 241 4 1 0.0 3 0.0 1.22
true 4.669469403362214e-7 619 4 1 0.0 4 0.0 3.52
true 1.2882507147149447e-7 70 4 2 0.0 1 0.0 0.13
true 2.9335602658164817e-7 275 4 2 0.0 2 0.0 0.84
true 8.048964749540755e-6 407 4 2 0.0 3 0.0 1.8
true 4.579304972329723e-6 893 4 2 0.0 4 0.0 5.0
true 0.3333333603779689 43 4 3 0.0 1 0.0 0.09
true 5.953981301876077e-7 189 4 3 0.0 2 0.0 0.65
true 7.624960640917333e-5 318 4 3 0.0 3 0.0 1.55
true 5.109881063910156e-6 342 4 3 0.0 4 0.0 2.39
true 0.2500003162969823 82 4 4 0.0 1 0.0 0.15
true 1.1869664935798552e-6 267 4 4 0.0 2 0.0 0.92
true 0.25000098501981105 342 4 4 0.0 3 0.0 1.78
true 3.026490215524147e-7 510 4 4 0.0 4 0.0 3.35
true 1.7295080401158458e-7 57 4 1 0.02 1 1.5519341457791147e-8 0.11
true 3.121359414270941e-7 122 4 1 0.02 2 1.5519341457791147e-8 0.44
true 2.476948247742694e-5 247 4 1 0.02 3 1.5519341457791147e-8 1.25
true 2.6577787087811444e-7 412 4 1 0.02 4 1.5519341457791147e-8 2.6
true 1.5846289336263197e-7 64 4 2 0.02 1 1.5519341457791147e-8 0.17
true 5.499540888798116e-7 172 4 2 0.02 2 1.5519341457791147e-8 0.62
true 4.784099183391399e-6 247 4 2 0.02 3 1.5519341457791147e-8 1.27
true 3.7012110911394114e-6 826 4 2 0.02 4 1.5519341457791147e-8 4.57
true 5.373355108084787e-7 68 4 3 0.02 1 1.5519341457791147e-8 0.14
true 1.3724765868472488e-5 232 4 3 0.02 2 1.5519341457791147e-8 0.78
true 1.242826669245467e-6 420 4 3 0.02 3 1.5519341457791147e-8 1.98
true 4.731542589490416e-6 822 4 3 0.02 4 1.5519341457791147e-8 4.8
true 3.415215336088906e-7 84 4 4 0.02 1 1.5519341457791147e-8 0.16
true 2.684051035345414e-6 387 4 4 0.02 2 1.5519341457791147e-8 1.21
true 3.430703049839279e-7 432 4 4 0.02 3 1.5519341457791147e-8 1.97
true 4.4812889494483255e-6 548 4 4 0.02 4 1.5519341457791147e-8 3.34
true 4.2552222168090736e-7 57 4 1 0.04 1 5.221054521751489e-7 0.11
true 2.1774337616298212e-7 133 4 1 0.04 2 5.221054521751489e-7 0.53
true 8.005262543409053e-7 328 4 1 0.04 3 5.221054521751489e-7 1.52
true 8.235074766549388e-8 334 4 1 0.04 4 5.221054521751489e-7 2.29
true 3.7491942736500583e-7 63 4 2 0.04 1 5.221054521751489e-7 0.13
true 5.843697925000946e-7 166 4 2 0.04 2 5.221054521751489e-7 0.57
true 5.470433198928593e-7 347 4 2 0.04 3 5.221054521751489e-7 1.68
true 7.228805334685839e-6 373 4 2 0.04 4 5.221054521751489e-7 2.51
true 5.849173370468345e-7 72 4 3 0.04 1 5.221054521751489e-7 0.14
true 1.0577315160224346e-5 199 4 3 0.04 2 5.221054521751489e-7 0.68
true 2.2954224840887605e-6 321 4 3 0.04 3 5.221054521751489e-7 1.67
true 9.442249570372022e-7 624 4 3 0.04 4 5.221054521751489e-7 3.63
true 0.25000026205017395 77 4 4 0.04 1 5.221054521751489e-7 0.16
true 6.91727324267366e-7 309 4 4 0.04 2 5.221054521751489e-7 1.02
true 4.4309817632537385e-6 784 4 4 0.04 3 5.221054521751489e-7 3.44
true 1.4799064322681965e-5 1352 4 4 0.04 4 5.221054521751489e-7 7.15
true 4.357094388618421e-7 47 4 1 0.06 1 3.2712639605332464e-5 0.08
true 2.611510392547256e-6 155 4 1 0.06 2 3.2712639605332464e-5 0.57
true 2.6516789197739143e-7 269 4 1 0.06 3 3.2712639605332464e-5 1.38
true 1.015724472364088e-6 327 4 1 0.06 4 3.2712639605332464e-5 2.23
true 1.5918051649577158e-6 109 4 2 0.06 1 3.2712639605332464e-5 0.21
true 1.566059404878306e-6 178 4 2 0.06 2 3.2712639605332464e-5 0.6
true 1.0608593709604541e-6 285 4 2 0.06 3 3.2712639605332464e-5 1.44
true 2.3289819747751572e-7 528 4 2 0.06 4 3.2712639605332464e-5 3.39
true 0.3333335258040751 56 4 3 0.06 1 3.2712639605332464e-5 0.12
true 1.988434553586623e-6 229 4 3 0.06 2 3.2712639605332464e-5 0.77
true 2.696144149066937e-5 270 4 3 0.06 3 3.2712639605332464e-5 1.42
true 3.8772416847650724e-5 585 4 3 0.06 4 3.2712639605332464e-5 3.83
true 0.2500042995923277 57 4 4 0.06 1 3.2712639605332464e-5 0.12
true 2.4481059851394482e-6 389 4 4 0.06 2 3.2712639605332464e-5 1.28
true 1.1325674608694825e-5 391 4 4 0.06 3 3.2712639605332464e-5 1.92
true 6.64769468123605e-5 569 4 4 0.06 4 3.2712639605332464e-5 3.53
true 4.872011997725245e-7 54 4 1 0.08 1 0.00031555771092967207 0.12
true 2.570126677053919e-5 185 4 1 0.08 2 0.00031555771092967207 0.67
true 1.1543982737116654e-5 238 4 1 0.08 3 0.00031555771092967207 1.23
true 1.0199839286406664e-5 348 4 1 0.08 4 0.00031555771092967207 2.68
true 1.5245664143626048e-5 58 4 2 0.08 1 0.00031555771092967207 0.13
true 2.4569755440795316e-5 143 4 2 0.08 2 0.00031555771092967207 0.52
true 1.5174567256109883e-5 424 4 2 0.08 3 0.00031555771092967207 1.9
true 2.036498914956275e-5 893 4 2 0.08 4 0.00031555771092967207 4.92
true 2.026625568860944e-5 89 4 3 0.08 1 0.00031555771092967207 0.18
true 2.82450025606192e-5 266 4 3 0.08 2 0.00031555771092967207 0.89
true 1.29524331571688e-5 312 4 3 0.08 3 0.00031555771092967207 1.54
true 5.8637067021175916e-5 570 4 3 0.08 4 0.00031555771092967207 3.45
true 1.5390080274069184e-5 88 4 4 0.08 1 0.00031555771092967207 0.17
true 7.856563870187183e-6 166 4 4 0.08 2 0.00031555771092967207 0.64
true 1.4931674841081599e-5 311 4 4 0.08 3 0.00031555771092967207 1.59
true 1.9047052948195642e-6 659 4 4 0.08 4 0.00031555771092967207 4.14
true 2.7082214220652823e-6 53 4 1 0.1 1 0.0012584685665444728 0.12
true 0.00012468343254162795 180 4 1 0.1 2 0.0012584685665444728 0.62
true 5.245377860019218e-5 210 4 1 0.1 3 0.0012584685665444728 1.16
true 6.96279810608047e-6 568 4 1 0.1 4 0.0012584685665444728 3.62
true 6.641055459624678e-5 63 4 2 0.1 1 0.0012584685665444728 0.13
true 4.022828955865809e-5 153 4 2 0.1 2 0.0012584685665444728 0.56
true 1.5349058361008305e-5 432 4 2 0.1 3 0.0012584685665444728 2.11
true 8.936538623285917e-5 632 4 2 0.1 4 0.0012584685665444728 3.66
true 8.853270553723276e-5 185 4 3 0.1 1 0.0012584685665444728 0.37
true 0.00012533585660355154 298 4 3 0.1 2 0.0012584685665444728 1.02
true 5.833900263700157e-5 327 4 3 0.1 3 0.0012584685665444728 1.64
true 3.741239639037941e-5 479 4 3 0.1 4 0.0012584685665444728 3.19
true 6.847366786101594e-5 77 4 4 0.1 1 0.0012584685665444728 0.17
true 9.353723956377624e-5 605 4 4 0.1 2 0.0012584685665444728 1.96
true 2.8528550395465202e-5 544 4 4 0.1 3 0.0012584685665444728 2.53
true 8.187991536513783e-5 1084 4 4 0.1 4 0.0012584685665444728 5.85
true 8.974153865415335e-6 55 4 1 0.12 1 0.002857451366537061 0.13
true 0.0003122693599424964 147 4 1 0.12 2 0.002857451366537061 0.52
true 0.00024800724797402474 249 4 1 0.12 3 0.002857451366537061 1.42
true 1.873132081958717e-5 389 4 1 0.12 4 0.002857451366537061 2.71
true 0.00016427446212094465 68 4 2 0.12 1 0.002857451366537061 0.13
true 0.00013307137303444905 187 4 2 0.12 2 0.002857451366537061 0.64
true 0.0001117305925918688 451 4 2 0.12 3 0.002857451366537061 2.02
