changes = Time vs nsites vs nqubits0 vs h vs nlayers

g_converged min_loss iter nsites nqubits0 h nlayers time
true 0.010993285467477187 1677 9 4 0.48 2 23.34
true 0.018259367336474194 9307 9 4 0.48 3 180.6
true 0.010441592834721097 2250 9 4 0.48 4 66.22
true 0.18699224014864346 283 9 4 0.5 1 2.51
true 0.055631749855437604 933 9 4 0.5 2 14.49
true 0.02747486537126613 1605 9 4 0.5 3 36.72
true 0.016088805073166568 6675 9 4 0.5 4 182.06
true 0.3057218778895444 232 9 4 0.52 1 2.14
true 0.06619231234661772 994 9 4 0.52 2 16.57
true 0.03949106877410806 7350 9 4 0.52 3 146.69
true 0.018280384337138994 14658 9 4 0.52 4 382.68
true 0.20268186637190758 197 9 4 0.54 1 1.93
true 0.018670428556910465 1070 9 4 0.54 2 16.11
true 0.12184717638984363 3282 9 4 0.54 3 73.21
true 0.0007783287853143361 16605 9 4 0.54 4 428.37
true 0.26552685521152525 526 9 4 0.56 1 4.63
true 0.08090295281558453 1463 9 4 0.56 2 22.52
true 0.047470749817834806 6529 9 4 0.56 3 142.02
true 0.00032516836692443596 13605 9 4 0.56 4 343.46
true 0.24802639969849644 360 9 4 0.58 1 3.18
true 0.02197202885812395 481 9 4 0.58 2 8.34
true 0.03726101019981144 1686 9 4 0.58 3 36.1
true 0.00040070266894702555 18464 9 4 0.58 4 456.57
true 0.2584838651249966 262 9 4 0.6 1 2.32
true 0.09643634224511319 1167 9 4 0.6 2 18.86
true 0.000999435976001009 6281 9 4 0.6 3 117.25
true 0.0013100239352247106 9219 9 4 0.6 4 241.82
true 0.2000006490298285 217 9 5 0.0 1 1.62
true 6.916154597025326e-7 1494 9 5 0.0 2 16.44
true 5.2590619713854814e-5 3544 9 5 0.0 3 55.42
true 4.2888007969366095e-6 2451 9 5 0.0 4 56.97
true 0.20000012397459832 273 9 5 0.02 1 1.9
true 6.926442597143811e-7 896 9 5 0.02 2 10.72
true 9.999004078461437e-5 3156 9 5 0.02 3 52.26
true 3.9337715468756865e-5 7415 9 5 0.02 4 158.33
true 2.420864144925261e-7 324 9 5 0.04 1 2.64
true 4.026035639448366e-6 1344 9 5 0.04 2 15.29
true 1.5045595776042032e-5 4797 9 5 0.04 3 75.11
true 6.256153100487882e-5 5112 9 5 0.04 4 110.15
true 0.20000077599324614 257 9 5 0.06 1 1.87
true 1.261652058553997e-5 860 9 5 0.06 2 10.98
true 3.421045143503498e-7 1259 9 5 0.06 3 23.57
true 6.5449547202667265e-6 2335 9 5 0.06 4 56.82
true 6.45622306771898e-7 293 9 5 0.08 1 2.22
true 1.2497546762813006e-5 901 9 5 0.08 2 10.97
true 2.178513517214764e-6 2676 9 5 0.08 3 45.76
true 1.9245899874975604e-5 3121 9 5 0.08 4 48.3
true 0.20000067663922977 238 9 5 0.1 1 1.2
true 7.92930419841742e-6 548 9 5 0.1 2 4.61
true 1.5801532518422424e-5 3379 9 5 0.1 3 33.21
true 6.0003533170660536e-5 4142 9 5 0.1 4 101.89
true 0.20000120662008034 303 9 5 0.12 1 2.78
true 4.558620976158334e-6 1349 9 5 0.12 2 20.77
true 4.423482032873682e-5 2322 9 5 0.12 3 47.47
true 4.5836591074299714e-5 4339 9 5 0.12 4 120.29
true 2.2381823923556256e-6 747 9 5 0.14 1 6.41
true 0.2000113510288753 626 9 5 0.14 2 10.78
true 1.6637107036654442e-5 1853 9 5 0.14 3 40.15
true 5.688193857766866e-6 4292 9 5 0.14 4 115.9
true 0.20000244190607458 266 9 5 0.16 1 2.59
true 3.5862591611046654e-5 1578 9 5 0.16 2 22.57
true 1.739786987555725e-5 3170 9 5 0.16 3 67.48
true 3.338974474363932e-5 2386 9 5 0.16 4 73.43
true 0.20001180463991836 328 9 5 0.18 1 3.03
true 2.3738768722858516e-5 498 9 5 0.18 2 8.81
true 2.9843616246105765e-5 1945 9 5 0.18 3 43.39
true 7.232257858571511e-5 4673 9 5 0.18 4 123.82
true 9.858167649168248e-6 390 9 5 0.2 1 3.57
true 3.9335605242551974e-5 2476 9 5 0.2 2 36.67
true 5.4747186948345127e-5 1842 9 5 0.2 3 42.86
true 8.94158398985323e-5 3735 9 5 0.2 4 106.24
true 0.2000096135761434 234 9 5 0.22 1 2.47
true 5.316588957930968e-5 678 9 5 0.22 2 11.73
true 3.940469311276562e-5 938 9 5 0.22 3 25.95
true 0.10005006630162291 3298 9 5 0.22 4 94.9
true 2.2683155951230827e-5 532 9 5 0.24 1 4.97
true 6.394181869373572e-5 4849 9 5 0.24 2 74.37
true 6.626060253023258e-5 3105 9 5 0.24 3 68.18
true 0.00011491027996003433 6231 9 5 0.24 4 169.59
true 0.20002164875144404 235 9 5 0.26 1 2.66
true 9.994610292815009e-5 1589 9 5 0.26 2 24.78
true 9.810200140395465e-5 2327 9 5 0.26 3 49.17
true 0.00015556828386018574 3118 9 5 0.26 4 86.43
true 4.842648728140553e-5 307 9 5 0.28 1 3.07
true 2.4588695308092046e-5 1701 9 5 0.28 2 25.38
true 0.0001285954041795101 4227 9 5 0.28 3 87.27
true 0.0004689229666418604 5816 9 5 0.28 4 143.83
true 0.20004456131095014 227 9 5 0.3 1 2.04
true 0.00017028997619448206 1070 9 5 0.3 2 14.7
true 0.00013842839074048596 1178 9 5 0.3 3 26.89
true 0.0002964669254662877 2331 9 5 0.3 4 63.84
true 9.538451725852327e-5 430 9 5 0.32 1 3.35
true 0.0002361253998300561 1040 9 5 0.32 2 13.89
true 0.00019940942960031683 965 9 5 0.32 3 24.08
true 4.3305581185448806e-5 1800 9 5 0.32 4 54.69
true 0.0001318676607057756 233 9 5 0.34 1 2.11
true 0.00030544696385879087 751 9 5 0.34 2 11.55
true 0.00023081901582915342 1347 9 5 0.34 3 28.42
true 0.0005096118430097496 4269 9 5 0.34 4 106.89
true 0.0001803969887375745 341 9 5 0.36 1 2.95
true 0.00038900662054422994 784 9 5 0.36 2 11.63
true 0.000299900986176993 2250 9 5 0.36 3 45.2
true 0.0006219023599615348 3912 9 5 0.36 4 99.84
true 0.00026269688719899876 277 9 5 0.38 1 2.39
true 0.000530115543957832 1100 9 5 0.38 2 15.16
true 0.0005002581611901147 1725 9 5 0.38 3 38.22
true 0.0007824349327057445 3069 9 5 0.38 4 81.85
true 0.20025681534326067 215 9 5 0.4 1 1.97
true 0.0007540766681857324 515 9 5 0.4 2 8.38
true 0.0007308848712626048 2847 9 5 0.4 3 61.44
true 0.0010939354436369508 2726 9 5 0.4 4 74.89
true 0.20066794995036757 214 9 5 0.42 1 2.03
true 0.0010135497922969194 2605 9 5 0.42 2 33.85
true 0.0011022860645119813 1935 9 5 0.42 3 40.76
true 0.0014626010711831672 3338 9 5 0.42 4 90.41
true 0.006709882075171658 216 9 5 0.44 1 2.08
true 0.005275502269143329 836 9 5 0.44 2 12.98
true 0.0038898573774655 5016 9 5 0.44 3 104.42
true 0.00015095487742440296 15559 9 5 0.44 4 389.15
true 0.21296732110240973 359 9 5 0.46 1 3.54
true 0.009021941745730089 2935 9 5 0.46 2 42.14
true 0.0066748254708205 11979 9 5 0.46 3 232.27
true 0.013453757116276822 22240 9 5 0.46 4 565.39
true 0.25868084646529016 295 9 5 0.48 1 2.75
true 0.010655229419066714 1372 9 5 0.48 2 19.24
true 0.05861968211412629 2176 9 5 0.48 3 48.29
true 0.009015618024758554 3504 9 5 0.48 4 94.13
true 0.3342456350367003 536 9 5 0.5 1 4.9
true 0.01464350701471746 1368 9 5 0.5 2 18.68
true 0.02421866987074678 2129 9 5 0.5 3 44.61
true 0.000660995936533726 30816 9 5 0.5 4 763.23
true 0.3625288896620563 210 9 5 0.52 1 2.06
true 0.06346303894966474 2402 9 5 0.52 2 33.37
true 0.05255297290029516 7928 9 5 0.52 3 163.57
true 0.049455579088280556 18520 9 5 0.52 4 479.06
true 0.34246301167876664 380 9 5 0.54 1 3.23
true 0.17623744086075294 2876 9 5 0.54 2 42.14
true 0.044402203619012204 6042 9 5 0.54 3 118.42
true 0.1113270797787849 8360 9 5 0.54 4 220.89
true 0.2716564937113194 532 9 5 0.56 1 4.62
true 0.018958372699536364 794 9 5 0.56 2 11.96
true 0.0473540944437754 2850 9 5 0.56 3 61.95
true 0.03707716258390235 40496 9 5 0.56 4 1043.38
true 0.3337247072409725 409 9 5 0.58 1 3.62
true 0.02008923436865665 2025 9 5 0.58 2 28.86
true 0.059926685898936516 6963 9 5 0.58 3 137.75
true 0.13612948124784405 15219 9 5 0.58 4 390.98
true 0.25481207369802333 503 9 5 0.6 1 4.26
true 0.021163206048157336 904 9 5 0.6 2 13.42
true 0.05995549386803528 8018 9 5 0.6 3 165.47
true 0.01677164568770534 4119 9 5 0.6 4 107.39
true 3.069556323194907e-7 262 9 6 0.0 1 1.89
true 1.1262429698103797e-7 1066 9 6 0.0 2 12.42
true 3.879585297360729e-5 1757 9 6 0.0 3 33.2
true 2.331709368393516e-5 3904 9 6 0.0 4 82.48
true 3.839398924065929e-7 272 9 6 0.02 1 1.94
true 4.328437601064383e-6 944 9 6 0.02 2 11.27
true 6.291568987367342e-6 1425 9 6 0.02 3 26.83
true 1.07931654028115e-6 9298 9 6 0.02 4 184.25
true 4.1420162258387627e-7 283 9 6 0.04 1 2.09
true 3.022971027971666e-6 1356 9 6 0.04 2 15.11
true 8.924764699750712e-6 1752 9 6 0.04 3 34.04
true 5.118627130063872e-5 3104 9 6 0.04 4 67.57
true 2.5192326257861275e-6 177 9 6 0.06 1 1.44
true 6.297690070048804e-5 1097 9 6 0.06 2 12.81
true 1.9514789931507348e-5 2019 9 6 0.06 3 33.96
true 7.098923691819155e-6 9781 9 6 0.06 4 205.22
true 0.16666739261717348 318 9 6 0.08 1 2.65
true 7.693653269689553e-5 2500 9 6 0.08 2 28.87
true 2.3057900430417666e-5 3443 9 6 0.08 3 54.68
true 3.9980442818647134e-5 6266 9 6 0.08 4 133.24
true 0.1666670446314955 219 9 6 0.1 1 1.67
true 2.1021305341428764e-6 1268 9 6 0.1 2 14.84
true 3.237515955047584e-5 1727 9 6 0.1 3 32.7
true 4.855654951973117e-5 7965 9 6 0.1 4 163.52
true 0.16666751642938982 234 9 6 0.12 1 2.15
true 3.8866732203028205e-6 584 9 6 0.12 2 8.03
true 1.5039167869851378e-5 1474 9 6 0.12 3 26.92
true 2.3526699764223984e-5 7048 9 6 0.12 4 150.03
true 0.3333341662700602 198 9 6 0.14 1 1.57
true 1.4025843690183374e-5 5203 9 6 0.14 2 59.57
true 8.993165184933982e-6 3226 9 6 0.14 3 53.0
true 6.398045967224524e-5 3027 9 6 0.14 4 69.68
true 0.16666906986420713 460 9 6 0.16 1 3.46
true 1.3013337113833753e-5 2666 9 6 0.16 2 30.22
true 1.0824832570838216e-5 1388 9 6 0.16 3 25.61
true 7.9834419130842e-5 3070 9 6 0.16 4 70.93
true 6.1561234241854406e-6 247 9 6 0.18 1 2.05
true 1.3912303643707583e-5 1160 9 6 0.18 2 14.07
true 2.7822479981389387e-5 2029 9 6 0.18 3 35.31
true 0.0001420958221967361 3895 9 6 0.18 4 92.01
true 0.16667313131839934 430 9 6 0.2 1 3.38
true 3.158722180400068e-5 1306 9 6 0.2 2 16.04
true 4.2111836334836804e-5 2244 9 6 0.2 3 38.75
true 5.10395484542292e-5 7163 9 6 0.2 4 171.64
true 1.4588929015411459e-5 324 9 6 0.22 1 2.52
true 7.274346014015294e-6 1677 9 6 0.22 2 20.11
true 7.871273978377984e-5 2158 9 6 0.22 3 40.29
true 8.558147815182493e-5 2399 9 6 0.22 4 56.99
true 0.16668176334700546 401 9 6 0.24 1 3.11
true 6.56523969541356e-5 830 9 6 0.24 2 11.14
true 5.328119400567951e-5 2630 9 6 0.24 3 46.57
true 0.0001131819577762742 8904 9 6 0.24 4 195.24
true 0.16668884211872256 351 9 6 0.26 1 2.81
true 0.16668754658596482 1407 9 6 0.26 2 17.91
true 0.00012003936771778911 1305 9 6 0.26 3 25.41
true 0.00010583744868578049 3518 9 6 0.26 4 87.55
true 0.16670194788942302 338 9 6 0.28 1 2.72
true 0.00010995709611733018 1488 9 6 0.28 2 20.64
true 0.00013303102512397338 1465 9 6 0.28 3 29.94
true 2.3234445756821948e-5 12056 9 6 0.28 4 297.18
true 6.515361985056274e-5 270 9 6 0.3 1 2.32
true 0.00015703985449545357 2647 9 6 0.3 2 35.4
true 0.00022400197337049677 8342 9 6 0.3 3 152.18
true 0.00023519293986025888 8788 9 6 0.3 4 207.27
true 9.4141076672614e-5 286 9 6 0.32 1 2.43
true 0.00022334786566597745 1437 9 6 0.32 2 18.85
true 0.0002870329469781922 2620 9 6 0.32 3 49.43
true 0.00031589792590760074 4435 9 6 0.32 4 118.55
true 0.0001247678863184054 284 9 6 0.34 1 2.53
true 4.204911730001001e-5 1696 9 6 0.34 2 22.51
true 0.00026465237636860706 2730 9 6 0.34 3 50.93
true 0.0003797484010957253 6373 9 6 0.34 4 156.55
true 0.00017049432914305793 335 9 6 0.36 1 2.9
true 0.00033237761762553813 2615 9 6 0.36 2 36.13
true 0.0002538527616819386 3316 9 6 0.36 3 66.11
true 0.0006149235525442683 4072 9 6 0.36 4 110.76
true 0.3333462053437608 180 9 6 0.38 1 2.29
true 0.00036376675382852425 1523 9 6 0.38 2 21.22
true 0.0005154589137751445 3324 9 6 0.38 3 64.92
true 0.0006149425317244772 12872 9 6 0.38 4 314.68
true 0.1669698103382368 214 9 6 0.4 1 1.99
true 0.0006332383666704244 548 9 6 0.4 2 9.02
true 0.0006585548855681522 1560 9 6 0.4 3 33.03
true 0.000998236921320561 2599 9 6 0.4 4 71.31
true 0.1673707153336966 192 9 6 0.42 1 1.83
true 0.0009943285023011061 4492 9 6 0.42 2 59.87
true 0.0016202598684367335 3765 9 6 0.42 3 72.28
true 0.0015726062415131654 3368 9 6 0.42 4 93.53
true 0.006040261228740749 371 9 6 0.44 1 3.29
true 0.01063054998766085 729 9 6 0.44 2 11.81
true 0.0033257793538237768 6977 9 6 0.44 3 139.25
true 0.004356585914373129 15693 9 6 0.44 4 387.17
true 0.02595355569094539 324 9 6 0.46 1 2.94
true 0.027636436317426266 2185 9 6 0.46 2 31.11
true 0.004951305401965293 7320 9 6 0.46 3 146.39
true 0.017912354805171293 16739 9 6 0.46 4 433.31
true 0.10861345714134545 470 9 6 0.48 1 4.14
true 0.010684240393624108 2753 9 6 0.48 2 39.25
true 0.0005381216559220877 5532 9 6 0.48 3 109.5
true 0.009406954098051182 14983 9 6 0.48 4 379.2
true 0.30624063227742465 449 9 6 0.5 1 3.86
true 0.014632588776783825 787 9 6 0.5 2 11.64
true 0.06508117864145584 4649 9 6 0.5 3 95.22
true 0.015987284331288404 8635 9 6 0.5 4 221.01
true 0.2652386777708726 202 9 6 0.52 1 1.98
true 0.13070411713873345 1725 9 6 0.52 2 23.43
true 0.046142264695654765 9452 9 6 0.52 3 195.14
true 0.01610558949697415 25429 9 6 0.52 4 659.46
true 0.19325624682770323 259 9 6 0.54 1 2.38
true 0.017239872650580274 688 9 6 0.54 2 11.07
true 0.0007316065979648586 16951 9 6 0.54 3 314.69
true 0.014552748808633081 9056 9 6 0.54 4 241.42
true 0.23349620900624068 295 9 6 0.56 1 2.8
true 0.15427507305712526 1577 9 6 0.56 2 22.61
true 0.000877604355665316 19554 9 6 0.56 3 367.92
true 0.01584742332278961 4219 9 6 0.56 4 109.95
true 0.288374698543858 209 9 6 0.58 1 1.98
true 0.1350064373609846 1168 9 6 0.58 2 17.35
true 0.06211355675742225 8186 9 6 0.58 3 158.56
true 0.004559232430035263 23103 9 6 0.58 4 597.73
true 0.24011205085786846 351 9 6 0.6 1 3.1
true 0.020922400244579992 1437 9 6 0.6 2 21.59
true 0.08129333981524924 2420 9 6 0.6 3 51.53
true 0.01762589733403419 3141 9 6 0.6 4 85.36
true 0.14285787697084285 1265 9 7 0.0 1 8.42
true 1.0086181141074782e-5 4593 9 7 0.0 2 50.06
true 4.3013968417437987e-5 1550 9 7 0.0 3 27.25
true 0.07145179477580779 4273 9 7 0.0 4 91.26
true 0.2857148068229858 231 9 7 0.02 1 1.73
true 0.07107172146969797 2199 9 7 0.02 2 23.46
true 7.832078373324971e-6 3316 9 7 0.02 3 53.24
true 0.14287492037887342 3915 9 7 0.02 4 90.46
true 3.359494422967251e-7 361 9 7 0.04 1 2.54
true 1.5411281374547566e-6 1231 9 7 0.04 2 14.5
true 1.7322377392888936e-6 3291 9 7 0.04 3 55.09
true 3.543143798578896e-5 7307 9 7 0.04 4 159.03
true 0.14285772414773865 431 9 7 0.06 1 2.97
true 6.931718968896026e-7 1305 9 7 0.06 2 14.95
true 0.00031539200598063824 1620 9 7 0.06 3 28.55
true 1.6270888640717335e-5 6773 9 7 0.06 4 134.58
true 0.14285784798081683 276 9 7 0.08 1 2.01
true 0.142861234712857 580 9 7 0.08 2 7.81
true 2.5083103528429033e-6 10614 9 7 0.08 3 167.93
true 1.1789760989692041e-5 5234 9 7 0.08 4 107.64
true 0.2857156384616006 343 9 7 0.1 1 2.49
true 2.980755998352854e-6 3858 9 7 0.1 2 43.14
true 0.1429522882651538 2220 9 7 0.1 3 37.43
true 8.936985157874983e-6 4379 9 7 0.1 4 101.81
true 0.14286098430323896 382 9 7 0.12 1 2.8
true 4.3645434089332825e-5 2541 9 7 0.12 2 28.08
true 3.01617130522569e-5 3607 9 7 0.12 3 60.95
true 2.087519581642613e-5 3970 9 7 0.12 4 89.47
true 0.2857186045914006 334 9 7 0.14 1 2.32
true 9.586388666089312e-6 4048 9 7 0.14 2 47.94
true 0.1428758753147343 2626 9 7 0.14 3 43.36
true 3.686945471636267e-5 12958 9 7 0.14 4 260.23
true 0.2857220461120222 426 9 7 0.16 1 3.02
true 3.2466900015182265e-5 3428 9 7 0.16 2 38.32
true 5.182296755426189e-5 1320 9 7 0.16 3 24.98
true 0.0001010088985615641 4136 9 7 0.16 4 89.64
true 0.14287038711545694 439 9 7 0.18 1 3.08
true 2.588352698001157e-5 1903 9 7 0.18 2 21.73
true 5.797769944080956e-5 3004 9 7 0.18 3 49.25
true 3.684011579863089e-5 2248 9 7 0.18 4 63.29
true 0.28573206254714584 359 9 7 0.2 1 2.88
true 0.1428892823885877 921 9 7 0.2 2 11.68
true 3.117319600327255e-5 2394 9 7 0.2 3 46.21
true 0.00012187495780660981 8189 9 7 0.2 4 168.39
true 3.353811959925076e-5 778 9 7 0.22 1 5.81
true 5.547960247764034e-5 836 9 7 0.22 2 10.66
true 6.630084115049379e-5 3244 9 7 0.22 3 57.04
true 8.051877613717602e-5 6915 9 7 0.22 4 147.92
true 0.14290046281082028 283 9 7 0.24 1 2.43
true 8.4317672091153e-5 2613 9 7 0.24 2 31.91
true 0.1428968854840455 817 9 7 0.24 3 17.47
true 8.359960673970379e-5 6937 9 7 0.24 4 144.76
true 6.906206226612152e-5 389 9 7 0.26 1 3.18
true 0.14296213812918637 3158 9 7 0.26 2 38.25
true 0.00012214210943269275 6201 9 7 0.26 3 105.48
true 1.2698178412270547e-5 6231 9 7 0.26 4 153.04
true 0.14294066504915173 580 9 7 0.28 1 4.52
true 0.00015307935246387596 2781 9 7 0.28 2 35.47
true 0.14295812974860364 2250 9 7 0.28 3 40.65
true 0.00021668753090130815 3045 9 7 0.28 4 76.33
true 0.00012963555555026547 381 9 7 0.3 1 3.17
true 0.14413143675039533 1591 9 7 0.3 2 20.58
true 0.00023543195699999537 2644 9 7 0.3 3 49.41
true 0.00012187646513411865 2082 9 7 0.3 4 56.95
true 0.0001738841769133938 474 9 7 0.32 1 3.74
true 0.00027883246208052333 4441 9 7 0.32 2 56.31
true 0.0003583789218146727 2429 9 7 0.32 3 46.62
true 0.0002594913852386511 3767 9 7 0.32 4 95.77
true 0.14305174567453113 632 9 7 0.34 1 5.14
true 0.0003413720908919512 1468 9 7 0.34 2 20.19
true 0.1431316693044285 2622 9 7 0.34 3 49.97
true 0.00040937956919196675 3826 9 7 0.34 4 99.53
true 0.14311221866879986 222 9 7 0.36 1 2.06
true 0.0004248643333631952 2857 9 7 0.36 2 37.12
true 0.00025939872589316896 3576 9 7 0.36 3 67.26
true 0.0005474423359461371 8102 9 7 0.36 4 206.03
true 0.2860057058297273 397 9 7 0.38 1 3.39
true 0.0005486868435994092 2242 9 7 0.38 2 30.4
true 0.000621994405628585 2775 9 7 0.38 3 55.67
true 0.0008667352038927831 2100 9 7 0.38 4 65.71
true 0.0005949067971807957 804 9 7 0.4 1 6.58
true 0.0009749371086058318 2689 9 7 0.4 2 35.47
true 0.14326846101082477 3366 9 7 0.4 3 62.58
true 0.0008133915608756917 8584 9 7 0.4 4 213.96
true 0.2860662372973134 453 9 7 0.42 1 3.73
true 0.0012085472505802117 1138 9 7 0.42 2 15.51
true 0.001012740098976244 10740 9 7 0.42 3 204.97
true 0.0015306032222826243 8032 9 7 0.42 4 212.6
true 0.2898860657974077 288 9 7 0.44 1 2.68
true 0.0015637842552464873 6835 9 7 0.44 2 93.14
true 0.005274443013406405 5238 9 7 0.44 3 111.03
true 0.004481365910772171 7616 9 7 0.44 4 197.77
true 0.025359820273960474 361 9 7 0.46 1 3.43
true 0.01357695254978769 1000 9 7 0.46 2 15.27
true 0.013521248315181256 6313 9 7 0.46 3 123.26
true 0.003927874201880788 21330 9 7 0.46 4 539.26
true 0.2007810864435897 444 9 7 0.48 1 3.85
true 0.07974475218274117 1245 9 7 0.48 2 18.71
true 0.04476359658497335 9173 9 7 0.48 3 173.88
true 0.009894273452402323 18483 9 7 0.48 4 458.26
true 0.2988717832572672 329 9 7 0.5 1 3.0
true 0.2812572318743701 1648 9 7 0.5 2 23.44
true 0.12359317514867003 17475 9 7 0.5 3 337.76
true 0.09498877998553139 17628 9 7 0.5 4 455.72
true 0.21624151966082034 293 9 7 0.52 1 2.66
true 0.014204977594116232 1712 9 7 0.52 2 23.33
true 0.0464508106002983 15104 9 7 0.52 3 293.17
true 0.011916818788401855 24484 9 7 0.52 4 594.21
true 0.25797253373479634 322 9 7 0.54 1 2.89
true 0.015204118220290766 1684 9 7 0.54 2 23.37
true 0.0491608189129215 13221 9 7 0.54 3 266.81
true 0.002547449934535603 19579 9 7 0.54 4 490.88
true 0.27347850591124107 430 9 7 0.56 1 3.59
true 0.15167599054513964 3166 9 7 0.56 2 43.71
true 0.2487137427158779 4359 9 7 0.56 3 88.12
true 0.12524127211313713 8541 9 7 0.56 4 227.11
true 0.3275353397947631 332 9 7 0.58 1 2.95
true 0.25565372324510677 1686 9 7 0.58 2 24.75
true 0.0010821668210526183 6903 9 7 0.58 3 125.78
true 0.015190543875029994 11536 9 7 0.58 4 284.33
true 0.46956768702524715 361 9 7 0.6 1 3.25
true 0.01815856400735846 1686 9 7 0.6 2 22.49
true 0.06603960180345203 6184 9 7 0.6 3 124.35
true 0.016560968501059307 35443 9 7 0.6 4 928.13
true 0.12500063502836228 303 9 8 0.0 1 2.1
true 4.81139720818341e-5 1370 9 8 0.0 2 14.97
true 1.2256628803476721e-5 2551 9 8 0.0 3 41.29
true 9.08477912827596e-5 5265 9 8 0.0 4 109.75
true 0.12500013426028464 288 9 8 0.02 1 2.09
true 6.307152856779852e-6 3478 9 8 0.02 2 38.48
true 7.616581549171886e-6 4131 9 8 0.02 3 68.83
true 9.415490822096972e-6 7188 9 8 0.02 4 140.81
true 4.830261914959277e-7 391 9 8 0.04 1 2.79
true 3.0080625902165203e-6 907 9 8 0.04 2 10.66
true 8.51394639538039e-6 1897 9 8 0.04 3 31.63
true 3.619774792414099e-6 11343 9 8 0.04 4 240.68
true 0.37500311178678625 294 9 8 0.06 1 2.17
true 9.52684010036009e-6 1584 9 8 0.06 2 17.78
true 4.444770516524865e-6 5135 9 8 0.06 3 79.74
true 5.5415010108042506e-5 31504 9 8 0.06 4 653.24
true 0.12500149733332425 255 9 8 0.08 1 1.89
true 1.8219824063775425e-6 3102 9 8 0.08 2 34.35
true 2.9463042185012833e-6 2839 9 8 0.08 3 47.04
true 1.6700487452829538e-5 4072 9 8 0.08 4 93.57
true 0.2500019988538545 446 9 8 0.1 1 3.15
true 4.949532133660672e-6 1559 9 8 0.1 2 17.46
true 4.82474952285053e-5 4042 9 8 0.1 3 65.3
true 9.60363369352929e-5 6884 9 8 0.1 4 144.34
true 5.037095615008369e-6 358 9 8 0.12 1 2.6
true 5.159302337473526e-5 3759 9 8 0.12 2 43.13
true 7.155468610623578e-5 3957 9 8 0.12 3 62.47
true 1.6422643332666964e-5 3770 9 8 0.12 4 82.13
true 0.2500049517773257 355 9 8 0.14 1 2.53
true 1.1803903600747512e-5 2157 9 8 0.14 2 23.61
true 3.116804198748796e-5 2301 9 8 0.14 3 37.99
true 5.8466091685235866e-5 3270 9 8 0.14 4 71.85
true 0.12500282084584446 376 9 8 0.16 1 2.77
true 1.7985985902330137e-5 4020 9 8 0.16 2 45.93
true 0.12512175684527677 1115 9 8 0.16 3 21.19
true 0.00010110548010663911 5861 9 8 0.16 4 132.03
true 0.1250194936554089 422 9 8 0.18 1 3.23
true 2.2268841551181806e-5 2237 9 8 0.18 2 26.26
true 1.5857315687331508e-5 2768 9 8 0.18 3 45.77
true 4.264476000871015e-5 4241 9 8 0.18 4 95.73
true 0.1250283962994593 366 9 8 0.2 1 2.86
true 4.4059751056424457e-5 2742 9 8 0.2 2 30.46
true 0.12503907136881606 2747 9 8 0.2 3 45.84
true 0.0001340252656745755 2763 9 8 0.2 4 65.53
true 0.25004271027170344 228 9 8 0.22 1 1.95
true 3.940822987502646e-5 1755 9 8 0.22 2 20.15
true 0.12506058916364232 3148 9 8 0.22 3 52.56
true 7.884323918885133e-5 7250 9 8 0.22 4 149.98
true 0.2500592089035592 287 9 8 0.24 1 2.44
true 0.1251536302642563 878 9 8 0.24 2 11.85
true 8.839873462070102e-5 1972 9 8 0.24 3 37.1
true 0.00016999476780384798 14076 9 8 0.24 4 307.46
true 0.2500131045371316 197 9 8 0.26 1 1.82
true 0.00019820073679043676 2076 9 8 0.26 2 25.72
true 0.00013066888293133266 2605 9 8 0.26 3 45.39
true 7.664884237053998e-5 2847 9 8 0.26 4 71.26
true 0.12512116319847993 288 9 8 0.28 1 2.52
true 0.00015161527114933293 1090 9 8 0.28 2 14.47
true 0.00017574307092114994 6940 9 8 0.28 3 125.56
true 0.0002835316369053653 3767 9 8 0.28 4 89.72
true 0.12516242842917258 435 9 8 0.3 1 3.69
true 0.12506720008701905 1264 9 8 0.3 2 18.58
true 0.12510198623484314 1279 9 8 0.3 3 26.51
true 0.000134878495750973 9275 9 8 0.3 4 266.73
true 0.12513831568190345 329 9 8 0.32 1 3.58
true 0.1262776493710475 3363 9 8 0.32 2 58.48
true 0.0002210624207588177 3816 9 8 0.32 3 92.88
true 8.602172115670936e-5 4794 9 8 0.32 4 152.86
true 0.12509477084187928 287 9 8 0.34 1 3.34
true 0.06259448331647396 1165 9 8 0.34 2 20.81
true 0.00031249556356734154 1615 9 8 0.34 3 42.91
true 0.00038204288130959385 4835 9 8 0.34 4 153.54
true 0.0003970723193933434 422 9 8 0.36 1 4.64
true 0.0005385115374655983 5143 9 8 0.36 2 86.54
true 0.0002187773278850766 3848 9 8 0.36 3 89.01
true 0.00037311265930431436 1987 9 8 0.36 4 69.74
true 0.2504158777916911 383 9 8 0.38 1 4.23
true 0.000580611816470282 2297 9 8 0.38 2 39.18
true 0.1253060277680783 1126 9 8 0.38 3 34.93
true 0.12529225766484672 5020 9 8 0.38 4 160.75
true 0.000747373565783381 416 9 8 0.4 1 4.4
true 0.0003164031002097431 1845 9 8 0.4 2 31.78
true 0.0005244886869888998 6615 9 8 0.4 3 156.67
true 0.0008226251075659011 2390 9 8 0.4 4 84.89
true 0.1260371542059496 492 9 8 0.42 1 5.36
true 0.0016025895747469598 2009 9 8 0.42 2 35.88
