changes = Time vs h

g_converged min_loss iter nsites nqubits0 h nlayers time
true 0.013041174362625077 7504 8 6 0.44 3 127.77
true 0.008329444738587433 8197 8 6 0.44 4 177.6
true 0.19559757779403084 184 8 6 0.46 1 1.72
true 0.01048204653345472 1460 8 6 0.46 2 18.59
true 0.09436019082852881 8268 8 6 0.46 3 143.06
true 0.011077771121564781 14163 8 6 0.46 4 325.25
true 0.1906234972337074 284 8 6 0.48 1 2.23
true 0.011312113072944071 547 8 6 0.48 2 7.63
true 0.09461273785905155 8967 8 6 0.48 3 152.4
true 0.0003440345953179362 20241 8 6 0.48 4 441.32
true 0.347455518304767 288 8 6 0.5 1 2.42
true 0.14115735325054346 1509 8 6 0.5 2 20.43
true 0.04394401033094985 4102 8 6 0.5 3 75.13
true 0.01168170375874733 9108 8 6 0.5 4 213.89
true 0.41521648240270886 295 8 6 0.52 1 2.59
true 0.013364814266912892 997 8 6 0.52 2 12.51
true 0.0927170220906125 2452 8 6 0.52 3 47.28
true 0.0021411050678146006 20812 8 6 0.52 4 438.93
true 0.2839359512358473 285 8 6 0.54 1 2.39
true 0.15470797773885472 1848 8 6 0.54 2 22.86
true 0.06434601185149279 4314 8 6 0.54 3 74.93
true 0.04100413658471743 5168 8 6 0.54 4 122.68
true 0.24377133725316838 405 8 6 0.56 1 3.18
true 0.16075105478568644 1715 8 6 0.56 2 20.55
true 0.04506875979546781 9183 8 6 0.56 3 156.9
true 0.18397870042540024 23527 8 6 0.56 4 530.06
true 0.35005289412891055 364 8 6 0.58 1 2.98
true 0.1675555516547854 3896 8 6 0.58 2 48.01
true 0.04916965470745301 5535 8 6 0.58 3 93.92
true 0.012549522154199457 30464 8 6 0.58 4 663.35
true 0.4182899641502407 152 8 6 0.6 1 1.36
true 0.016446183096628746 1620 8 6 0.6 2 20.17
true 0.037955376963160335 3862 8 6 0.6 3 65.77
true 0.013287911566085284 7206 8 6 0.6 4 148.95
true 6.509761031654142e-7 427 8 7 0.0 1 1.66
true 0.14286285959810144 1420 8 7 0.0 2 9.08
