changes = Time vs h

g_converged min_loss iter nsites nqubits0 h nlayers time
true 1.660308390910581e-6 440 8 8 0.08 1 1.84
true 3.785906576167508e-6 2504 8 8 0.08 2 16.72
true 8.415672430227283e-6 3054 8 8 0.08 3 30.15
true 7.72570885495677e-5 2725 8 8 0.08 4 38.46
true 0.12500219759050013 335 8 8 0.1 1 1.49
true 0.00016518574730167712 1555 8 8 0.1 2 10.45
true 7.66917614491297e-6 1516 8 8 0.1 3 16.34
true 1.3575142935796924e-5 3379 8 8 0.1 4 44.36
true 0.12500388957542502 278 8 8 0.12 1 1.27
true 6.855110402867459e-6 1570 8 8 0.12 2 10.75
true 6.198123744423356e-6 2590 8 8 0.12 3 25.71
true 1.1922683407883383e-5 2977 8 8 0.12 4 39.3
true 8.003089096743354e-6 257 8 8 0.14 1 1.24
true 1.5731495690528285e-5 2823 8 8 0.14 2 19.73
true 6.260852321762767e-5 3493 8 8 0.14 3 33.9
true 4.1646558109884046e-5 2123 8 8 0.14 4 32.3
true 0.1250120168139502 344 8 8 0.16 1 1.66
true 9.924094803194505e-6 2568 8 8 0.16 2 17.66
true 3.6522905990203636e-5 2700 8 8 0.16 3 26.65
true 3.47519024855511e-5 4655 8 8 0.16 4 59.32
true 0.12501957416484927 568 8 8 0.18 1 2.6
true 6.699090802150809e-5 2041 8 8 0.18 2 13.85
true 0.125062841960891 1244 8 8 0.18 3 13.93
true 5.2502816973137856e-5 3015 8 8 0.18 4 44.61
true 3.203108274458383e-5 237 8 8 0.2 1 1.15
true 3.510759119439155e-5 708 8 8 0.2 2 5.59
true 0.12504051240371325 1421 8 8 0.2 3 15.95
true 1.880773157220822e-5 3472 8 8 0.2 4 47.69
true 0.12504298936164648 427 8 8 0.22 1 2.03
true 0.1250459360663813 1491 8 8 0.22 2 10.9
true 5.270255843344701e-5 2783 8 8 0.22 3 28.8
true 9.654875668059504e-5 2509 8 8 0.22 4 39.9
true 6.786965383074467e-5 415 8 8 0.24 1 1.97
true 7.031150516956935e-5 733 8 8 0.24 2 6.01
true 0.00013808263395692633 2585 8 8 0.24 3 28.87
true 0.0001242267453366655 3688 8 8 0.24 4 53.74
true 9.581019084056036e-5 411 8 8 0.26 1 1.96
true 9.96578567549894e-5 2375 8 8 0.26 2 18.06
true 0.00011981629024448298 2263 8 8 0.26 3 24.59
true 0.00011055272663482857 4751 8 8 0.26 4 68.25
true 0.12503257646053578 393 8 8 0.28 1 2.08
true 0.062374087078960055 1611 8 8 0.28 2 13.31
true 9.314272038039861e-5 2518 8 8 0.28 3 31.07
true 0.12515468817289285 2519 8 8 0.28 4 40.79
true 0.2500336962928509 323 8 8 0.3 1 1.77
true 0.0001818523732265917 809 8 8 0.3 2 6.9
true 9.444199006551635e-5 2786 8 8 0.3 3 33.86
true 0.00022703654610949087 1710 8 8 0.3 4 31.21
true 0.1252242999028983 535 8 8 0.32 1 2.69
true 0.00029873133828668685 844 8 8 0.32 2 7.8
true 0.00021022444000634577 6670 8 8 0.32 3 74.04
true 0.12528729524618354 4054 8 8 0.32 4 63.41
true 0.12538965210723013 466 8 8 0.34 1 2.33
true 0.00039214826248591683 1256 8 8 0.34 2 10.2
true 0.0006374010304060901 2847 8 8 0.34 3 33.0
true 0.0004381876296362594 3535 8 8 0.34 4 56.57
true 0.0014043787707491984 319 8 8 0.36 1 1.63
true 0.0004821562098659346 3806 8 8 0.36 2 31.3
true 0.0013315491059218768 3612 8 8 0.36 3 59.38
true 0.000587170879743297 4129 8 8 0.36 4 105.25
true 0.25430331042876775 405 8 8 0.38 1 3.79
true 0.0010915821946946083 1995 8 8 0.38 2 28.3
true 0.009239900490833487 4029 8 8 0.38 3 86.45
true 0.005960308002792965 8397 8 8 0.38 4 199.87
true 0.025753882631292115 458 8 8 0.4 1 3.98
true 0.1349824276393511 2211 8 8 0.4 2 29.26
true 0.029168542207538603 3593 8 8 0.4 3 66.67
true 0.003527796709861704 21573 8 8 0.4 4 539.09
true 0.016364139125476775 338 8 8 0.42 1 3.13
true 0.01746854408635399 3190 8 8 0.42 2 43.88
true 0.0009204099555546463 6942 8 8 0.42 3 127.74
true 0.01315191046383623 11639 8 8 0.42 4 300.47
true 0.17772379852381148 351 8 8 0.44 1 3.2
true 0.005771320423029885 1750 8 8 0.44 2 25.43
true 0.1350223672255221 7625 8 8 0.44 3 138.27
true 0.00765370121997145 7297 8 8 0.44 4 113.51
true 0.20710484474288088 257 8 8 0.46 1 1.67
true 0.009156703709857064 1582 8 8 0.46 2 14.17
true 0.1898854168387349 8453 8 8 0.46 3 108.68
true 0.008857962761457554 23021 8 8 0.46 4 422.91
true 0.41649162719560806 234 8 8 0.48 1 1.66
true 0.009857542181466873 880 8 8 0.48 2 9.99
true 0.12916992340672212 5981 8 8 0.48 3 92.49
true 0.08021861045475712 7818 8 8 0.48 4 163.5
true 0.3821524693722635 282 8 8 0.5 1 2.27
true 0.010720151240109353 2030 8 8 0.5 2 25.52
true 0.12339699082221155 7353 8 8 0.5 3 122.02
true 0.007398545549025207 6711 8 8 0.5 4 134.0
true 0.3842958489739141 304 8 8 0.52 1 2.47
true 0.011444513135198356 1199 8 8 0.52 2 14.39
true 0.00036762981270132417 5497 8 8 0.52 3 88.28
true 0.0004013083964494249 18575 8 8 0.52 4 362.27
true 0.3010427814062872 414 8 8 0.54 1 2.92
true 0.21573941134357294 1503 8 8 0.54 2 16.88
true 0.00045000843605200874 13762 8 8 0.54 3 208.03
true 0.1500236310676128 5112 8 8 0.54 4 105.1
true 0.25564912863037553 403 8 8 0.56 1 2.85
true 0.22491958536847384 2795 8 8 0.56 2 30.45
true 0.14646955910517218 4475 8 8 0.56 3 71.19
true 0.11774977328996523 9445 8 8 0.56 4 187.81
true 0.25329927440383837 351 8 8 0.58 1 2.39
true 0.01343349142243594 3642 8 8 0.58 2 41.37
true 0.0011027926611600486 6031 8 8 0.58 3 89.36
true 0.012112653934247958 28114 8 8 0.58 4 541.83
true 0.41861009951001527 332 8 8 0.6 1 1.83
true 0.291986795549089 3550 8 8 0.6 2 30.55
true 0.15593561438856568 7138 8 8 0.6 3 94.11
true 0.13271852085432312 9543 8 8 0.6 4 172.53
