g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 3.421505483935938e-7 238 4 1 0.0 3 0.0 1.6
true 5.952288326671606e-7 397 4 1 0.0 4 0.0 3.26
true 2.0038721662563042e-7 248 4 2 0.0 3 0.0 1.66
true 1.6420602106381743e-6 846 4 2 0.0 4 0.0 6.16
true 1.3277341126549658e-7 276 4 3 0.0 3 0.0 1.82
true 5.254601811629142e-7 544 4 3 0.0 4 0.0 4.57
true 1.4349108365951935e-6 404 4 4 0.0 3 0.0 2.52
true 4.62427184784453e-6 998 4 4 0.0 4 0.0 7.07
true 7.745749297516369e-7 309 4 1 0.04 3 5.221054521751489e-7 1.91
true 9.022605557129637e-8 331 4 1 0.04 4 5.221054521751489e-7 3.26
true 1.6141987063678087e-6 435 4 2 0.04 3 5.221054521751489e-7 2.51
true 4.947423310946997e-6 720 4 2 0.04 4 5.221054521751489e-7 5.24
true 5.854318761988608e-7 593 4 3 0.04 3 5.221054521751489e-7 3.3
true 3.0369763631206876e-5 759 4 3 0.04 4 5.221054521751489e-7 5.85
true 1.7545461673401652e-6 389 4 4 0.04 3 5.221054521751489e-7 2.46
true 3.099297539818635e-6 455 4 4 0.04 4 5.221054521751489e-7 3.93
true 1.9691478024497222e-5 257 4 1 0.08 3 0.00031555771092967207 1.72
true 1.2176315115020042e-5 388 4 1 0.08 4 0.00031555771092967207 3.3
true 1.4448012963380608e-5 413 4 2 0.08 3 0.00031555771092967207 2.51
true 1.0163708577898278e-5 468 4 2 0.08 4 0.00031555771092967207 4.16
true 0.00015049804423933333 286 4 3 0.08 3 0.00031555771092967207 2.05
true 4.6381499620625394e-7 989 4 3 0.08 4 0.00031555771092967207 7.65
true 1.9899201789908005e-5 530 4 4 0.08 3 0.00031555771092967207 3.3
true 2.6250365602151216e-5 930 4 4 0.08 4 0.00031555771092967207 6.94
true 8.603114553384916e-5 288 4 1 0.12 3 0.002857451366537061 2.05
true 1.463129804935015e-5 1016 4 1 0.12 4 0.002857451366537061 7.33
true 7.630827348226177e-6 334 4 2 0.12 3 0.002857451366537061 2.22
true 0.00024246767771005096 385 4 2 0.12 4 0.002857451366537061 3.37
true 0.00019767098095983351 380 4 3 0.12 3 0.002857451366537061 2.32
true 2.8255202366748538e-5 953 4 3 0.12 4 0.002857451366537061 7.34
true 0.00022267654000691917 477 4 4 0.12 3 0.002857451366537061 3.13
true 0.00013733519712139097 923 4 4 0.12 4 0.002857451366537061 7.0
true 3.965113598408676e-5 799 4 1 0.16 3 0.009312166724123666 4.31
true 4.468674782043269e-6 1410 4 1 0.16 4 0.009312166724123666 10.01
true 0.00031307352124179677 335 4 2 0.16 3 0.009312166724123666 2.19
true 2.590140107483485e-5 1193 4 2 0.16 4 0.009312166724123666 8.76
true 0.0004562264956801121 245 4 3 0.16 3 0.009312166724123666 1.71
true 5.8708642296475176e-5 453 4 3 0.16 4 0.009312166724123666 4.05
true 0.0006572467630278911 511 4 4 0.16 3 0.009312166724123666 3.01
true 7.074123573579116e-5 1405 4 4 0.16 4 0.009312166724123666 10.22
true 0.00028818088781745743 257 4 1 0.2 3 0.028809882776728333 1.81
true 3.6058852759257576e-7 799 4 1 0.2 4 0.028809882776728333 5.9
true 0.0021613409031981945 271 4 2 0.2 3 0.028809882776728333 1.82
true 1.874012087788035e-6 1092 4 2 0.2 4 0.028809882776728333 7.66
true 0.0017881028521024762 665 4 3 0.2 3 0.028809882776728333 3.93
true 8.51202359526219e-5 1953 4 3 0.2 4 0.028809882776728333 13.39
true 0.002171596199866413 1022 4 4 0.2 3 0.028809882776728333 5.81
true 6.3051554092447e-5 1748 4 4 0.2 4 0.028809882776728333 12.42
true 0.00027649620679637277 860 4 1 0.24 3 0.08188079160576314 4.72
true 1.8576502647249526e-7 633 4 1 0.24 4 0.08188079160576314 4.58
true 0.00038369307158778176 1321 4 2 0.24 3 0.08188079160576314 7.35
true 2.3345878093605776e-5 1928 4 2 0.24 4 0.08188079160576314 13.37
true 0.005722478915824558 1293 4 3 0.24 3 0.08188079160576314 7.3
true 2.214660324143895e-5 1790 4 3 0.24 4 0.08188079160576314 12.58
true 7.156115906217786e-5 1887 4 4 0.24 3 0.08188079160576314 10.33
true 0.00011534617242572875 1211 4 4 0.24 4 0.08188079160576314 8.55
true 0.00019774797392502208 391 4 1 0.28 3 0.1955000413843353 2.27
true 1.6689592652774365e-5 477 4 1 0.28 4 0.1955000413843353 3.95
true 0.00010470602706147414 648 4 2 0.28 3 0.1955000413843353 3.65
true 6.444877214309419e-5 876 4 2 0.28 4 0.1955000413843353 6.48
true 8.846226805623673e-5 470 4 3 0.28 3 0.1955000413843353 2.87
true 0.00022347569758464822 745 4 3 0.28 4 0.1955000413843353 5.8
true 6.296711241460251e-5 1115 4 4 0.28 3 0.1955000413843353 6.01
true 6.424868461749056e-5 1222 4 4 0.28 4 0.1955000413843353 8.71
true 6.785871917958097e-5 444 4 1 0.32 3 0.3673031991535092 2.48
true 3.2001530386738253e-7 620 4 1 0.32 4 0.3673031991535092 4.62
true 0.0057474178450645785 2237 4 2 0.32 3 0.3673031991535092 12.01
true 3.8124680685480694e-6 658 4 2 0.32 4 0.3673031991535092 5.0
true 9.412615282774113e-5 856 4 3 0.32 3 0.3673031991535092 4.83
true 1.4690732910475438e-5 1125 4 3 0.32 4 0.3673031991535092 8.28
true 6.962478530467275e-5 2340 4 4 0.32 3 0.3673031991535092 12.59
true 0.00195327024471649 1318 4 4 0.32 4 0.3673031991535092 9.26
true 3.6229732677250936e-5 654 4 1 0.36 3 0.5242078864035358 3.68
true 2.0573061410011917e-7 469 4 1 0.36 4 0.5242078864035358 3.9
true 9.970417120730435e-5 528 4 2 0.36 3 0.5242078864035358 3.15
true 1.73275497813985e-6 1003 4 2 0.36 4 0.5242078864035358 6.81
true 8.474384455061286e-5 865 4 3 0.36 3 0.5242078864035358 4.96
true 4.34625266186132e-5 1766 4 3 0.36 4 0.5242078864035358 12.11
true 0.0001392026994750939 664 4 4 0.36 3 0.5242078864035358 3.88
true 0.0018474932601267452 1414 4 4 0.36 4 0.5242078864035358 9.96
true 2.8136785808319242e-5 1667 4 1 0.4 3 0.6032626509160969 8.68
true 2.1644925463082387e-8 451 4 1 0.4 4 0.6032626509160969 4.09
true 0.016433695494417366 969 4 2 0.4 3 0.6032626509160969 5.38
true 6.086243680980541e-7 1306 4 2 0.4 4 0.6032626509160969 9.25
true 6.705035116335208e-5 1176 4 3 0.4 3 0.6032626509160969 6.71
true 5.1696380099682436e-5 1951 4 3 0.4 4 0.6032626509160969 13.23
true 0.07399169831957517 932 4 4 0.4 3 0.6032626509160969 5.56
true 7.3324317850370635e-6 1052 4 4 0.4 4 0.6032626509160969 7.84
true 5.11058959817845e-7 819 4 1 0.44 3 0.6197629413526827 4.59
true 2.535740032394429e-7 429 4 1 0.44 4 0.6197629413526827 3.56
true 0.02000032177363037 1921 4 2 0.44 3 0.6197629413526827 9.81
true 2.439637056983468e-6 639 4 2 0.44 4 0.6197629413526827 4.9
true 7.199736974054331e-5 406 4 3 0.44 3 0.6197629413526827 2.54
true 7.960655597457253e-6 2154 4 3 0.44 4 0.6197629413526827 15.1
true 4.800390883655248e-5 1222 4 4 0.44 3 0.6197629413526827 6.82
true 1.4411299935734867e-5 1794 4 4 0.44 4 0.6197629413526827 12.49
true 2.296059759654412e-6 1865 4 1 0.48 3 0.6083694839555642 9.63
true 3.0372654780119746e-7 420 4 1 0.48 4 0.6083694839555642 3.5
true 0.0003129041997113058 341 4 2 0.48 3 0.6083694839555642 2.2
true 5.951562151718104e-7 575 4 2 0.48 4 0.6083694839555642 4.6
true 3.939700054158187e-5 647 4 3 0.48 3 0.6083694839555642 3.85
true 3.552365042528797e-5 1993 4 3 0.48 4 0.6083694839555642 13.71
true 5.136674257717744e-5 916 4 4 0.48 3 0.6083694839555642 5.13
true 9.674254330192811e-5 1526 4 4 0.48 4 0.6083694839555642 10.65
true 4.146768205481877e-6 843 4 1 0.52 3 0.5868107723568018 4.7
true 1.4697259737017632e-5 2115 4 1 0.52 4 0.5868107723568018 14.34
true 0.02571553700374768 1408 4 2 0.52 3 0.5868107723568018 7.64
true 2.433503007159832e-7 1134 4 2 0.52 4 0.5868107723568018 8.1
true 0.00016777540327822527 1770 4 3 0.52 3 0.5868107723568018 9.54
true 0.00012026090526625251 1984 4 3 0.52 4 0.5868107723568018 13.07
true 0.00014836630206810364 620 4 4 0.52 3 0.5868107723568018 3.69
true 6.929462742387427e-5 2715 4 4 0.52 4 0.5868107723568018 18.13
true 4.163712755689275e-7 1385 4 1 0.56 3 0.5611752507606665 7.22
true 7.587184991386664e-8 386 4 1 0.56 4 0.5611752507606665 3.38
true 0.02727561935676004 1454 4 2 0.56 3 0.5611752507606665 7.55
true 4.394794885423381e-5 947 4 2 0.56 4 0.5611752507606665 6.78
true 0.00021797264820070753 1719 4 3 0.56 3 0.5611752507606665 8.86
true 1.8923218027729523e-6 2480 4 3 0.56 4 0.5611752507606665 16.45
true 8.470084822721768e-5 649 4 4 0.56 3 0.5611752507606665 3.8
true 5.96498083718644e-6 2559 4 4 0.56 4 0.5611752507606665 11.23
true 5.524082934194041e-6 1457 4 1 0.6 3 0.533549180191324 4.75
true 9.142979273679686e-7 549 4 1 0.6 4 0.533549180191324 2.6
true 0.02871218520527208 543 4 2 0.6 3 0.533549180191324 1.71
true 1.1998544635766217e-5 2431 4 2 0.6 4 0.533549180191324 9.87
true 0.0005937603790795628 428 4 3 0.6 3 0.533549180191324 1.69
true 3.358719010347159e-5 1109 4 3 0.6 4 0.533549180191324 8.4
true 5.69523410574313e-5 1252 4 4 0.6 3 0.533549180191324 7.12
true 8.21384549652554e-5 642 4 4 0.6 4 0.533549180191324 5.14
true 1.6888418034932684e-5 479 4 1 0.64 3 0.5049645940759805 2.01
true 1.1840797742301845e-7 422 4 1 0.64 4 0.5049645940759805 2.21
true 0.02861652780601115 1226 4 2 0.64 3 0.5049645940759805 3.83
true 3.391231569893627e-6 528 4 2 0.64 4 0.5049645940759805 2.53
true 0.0005268498003069277 491 4 3 0.64 3 0.5049645940759805 1.72
true 5.650616119029506e-5 944 4 3 0.64 4 0.5049645940759805 4.07
true 0.0001877404878557476 1438 4 4 0.64 3 0.5049645940759805 4.5
true 0.0025030511377096276 1306 4 4 0.64 4 0.5049645940759805 5.54
true 1.3951613866747259e-5 675 4 1 0.68 3 0.4761670391572981 2.16
true 2.6177563352547395e-6 1062 4 1 0.68 4 0.4761670391572981 4.48
true 0.00013717620038022904 2080 4 2 0.68 3 0.4761670391572981 6.57
true 6.939620661894352e-6 867 4 2 0.68 4 0.4761670391572981 3.96
true 5.315048243829482e-5 844 4 3 0.68 3 0.4761670391572981 3.17
true 1.6989329585733366e-5 1527 4 3 0.68 4 0.4761670391572981 6.44
true 0.00016519311862679686 710 4 4 0.68 3 0.4761670391572981 2.29
true 3.212079753540931e-5 1542 4 4 0.68 4 0.4761670391572981 6.17
true 4.322710244974992e-6 1036 4 1 0.72 3 0.4477581467864862 3.14
true 5.548914805419969e-8 583 4 1 0.72 4 0.4477581467864862 2.66
true 8.39759209375901e-5 585 4 2 0.72 3 0.4477581467864862 1.96
true 3.1483952635802392e-6 1460 4 2 0.72 4 0.4477581467864862 5.75
true 3.7823096713407445e-5 669 4 3 0.72 3 0.4477581467864862 2.19
true 2.3157865297977292e-5 1473 4 3 0.72 4 0.4477581467864862 6.12
true 0.034300791557228386 675 4 4 0.72 3 0.4477581467864862 2.3
true 0.0001269257991065309 944 4 4 0.72 4 0.4477581467864862 4.2
true 2.154196742631953e-5 642 4 1 0.76 3 0.4202082855607151 1.97
true 1.270178390799792e-7 345 4 1 0.76 4 0.4202082855607151 1.74
true 0.0006096368920997519 736 4 2 0.76 3 0.4202082855607151 2.46
true 9.358359617017697e-6 1030 4 2 0.76 4 0.4202082855607151 4.11
true 0.00012386424905824756 2173 4 3 0.76 3 0.4202082855607151 6.66
true 0.00016570502051466152 945 4 3 0.76 4 0.4202082855607151 3.87
true 0.0002581421223186442 1101 4 4 0.76 3 0.4202082855607151 3.38
true 0.0017229367342120466 805 4 4 0.76 4 0.4202082855607151 3.49
true 2.8100696081168053e-7 788 4 1 0.8 3 0.3938585502319869 2.4
true 3.719239621835513e-8 565 4 1 0.8 4 0.3938585502319869 2.51
true 0.0026551869904387904 718 4 2 0.8 3 0.3938585502319869 2.32
true 6.01582485462715e-6 1568 4 2 0.8 4 0.3938585502319869 6.27
true 0.00029153526374451716 1426 4 3 0.8 3 0.3938585502319869 4.49
true 0.0019339878021973345 707 4 3 0.8 4 0.3938585502319869 3.06
true 0.0003056556427798174 1375 4 4 0.8 3 0.3938585502319869 4.29
true 5.538019267042893e-5 1501 4 4 0.8 4 0.3938585502319869 5.96
true 3.2898631589506344e-6 462 4 1 0.84 3 0.36893192506274924 1.62
true 4.4307371160901e-8 691 4 1 0.84 4 0.36893192506274924 3.08
true 2.621288256882126e-5 1857 4 2 0.84 3 0.36893192506274924 5.94
true 9.07835877320129e-6 1488 4 2 0.84 4 0.36893192506274924 5.75
true 0.0002552586884323471 1535 4 3 0.84 3 0.36893192506274924 4.9
true 0.0010821193866374739 1523 4 3 0.84 4 0.36893192506274924 6.36
true 0.025374303506307955 597 4 4 0.84 3 0.36893192506274924 1.94
true 8.191910116397971e-5 2598 4 4 0.84 4 0.36893192506274924 9.93
true 6.973558894396437e-6 398 4 1 0.88 3 0.34555187407953597 1.32
true 5.406970712829029e-7 543 4 1 0.88 4 0.34555187407953597 2.39
true 2.8233655197718033e-5 851 4 2 0.88 3 0.34555187407953597 2.78
true 7.225741441629907e-6 1292 4 2 0.88 4 0.34555187407953597 5.13
true 0.00023161376744862405 1121 4 3 0.88 3 0.34555187407953597 3.79
true 3.895838573605056e-5 1028 4 3 0.88 4 0.34555187407953597 4.44
true 0.00016057369245105202 1730 4 4 0.88 3 0.34555187407953597 5.6
true 1.2657707465293933e-5 1225 4 4 0.88 4 0.34555187407953597 5.03
true 9.530936163071324e-7 774 4 1 0.92 3 0.32376370904828605 2.58
true 4.0281698965305424e-7 426 4 1 0.92 4 0.32376370904828605 2.09
true 0.0018905936378976196 1329 4 2 0.92 3 0.32376370904828605 4.24
true 3.9233079746903154e-6 1778 4 2 0.92 4 0.32376370904828605 6.97
true 0.00022903626519974832 1541 4 3 0.92 3 0.32376370904828605 4.82
true 1.1717424106734894e-5 2729 4 3 0.92 4 0.32376370904828605 10.49
true 0.00021700970394229746 1587 4 4 0.92 3 0.32376370904828605 4.9
true 9.237408698908878e-5 2963 4 4 0.92 4 0.32376370904828605 11.6
true 1.3258451697639728e-6 388 4 1 0.96 3 0.30355517414078803 1.31
true 6.816268993681263e-8 583 4 1 0.96 4 0.30355517414078803 2.55
true 0.0001357897976777267 1536 4 2 0.96 3 0.30355517414078803 4.66
true 6.694340300428259e-7 824 4 2 0.96 4 0.30355517414078803 3.43
true 0.00021754022638494538 1734 4 3 0.96 3 0.30355517414078803 5.3
true 0.00037853359950725435 857 4 3 0.96 4 0.30355517414078803 3.57
true 0.0001668792374945327 1606 4 4 0.96 3 0.30355517414078803 5.11
true 3.3805470560061e-5 1749 4 4 0.96 4 0.30355517414078803 6.92
true 2.0397348052259012e-6 540 4 1 1.0 3 0.28487427258540376 1.74
true 1.9690513664016862e-7 844 4 1 1.0 4 0.28487427258540376 3.72
true 0.022756194991053497 1380 4 2 1.0 3 0.28487427258540376 4.19
true 1.8875965269449235e-6 1339 4 2 1.0 4 0.28487427258540376 5.17
true 0.0001830744111165905 648 4 3 1.0 3 0.28487427258540376 2.2
true 1.5407671466553346e-5 2343 4 3 1.0 4 0.28487427258540376 8.89
true 1.9361490914485135e-5 975 4 4 1.0 3 0.28487427258540376 3.05
true 5.11619575011002e-6 2579 4 4 1.0 4 0.28487427258540376 10.17
