g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 2.070487784722186e-6 383 4 1 0.0 3 0.0 1.72
true 4.7125417391602475e-5 722 4 1 0.0 4 0.0 4.1
true 1.2983568470903428e-6 513 4 2 0.0 3 0.0 2.1
true 8.834948937053166e-6 895 4 2 0.0 4 0.0 5.01
true 2.843319932092451e-7 338 4 3 0.0 3 0.0 1.65
true 2.8482214471677498e-5 389 4 3 0.0 4 0.0 2.59
true 7.639784056490129e-7 427 4 4 0.0 3 0.0 2.18
true 2.2526706910941385e-7 961 4 4 0.0 4 0.0 5.28
true 5.0156090797282e-7 261 4 1 0.04 3 5.221054521751489e-7 1.29
true 5.098565822536649e-6 307 4 1 0.04 4 5.221054521751489e-7 2.09
true 5.7553654171926816e-6 557 4 2 0.04 3 5.221054521751489e-7 2.31
true 3.6697500660209936e-6 661 4 2 0.04 4 5.221054521751489e-7 3.9
true 2.6115235810512487e-5 292 4 3 0.04 3 5.221054521751489e-7 1.45
true 1.5066302344971898e-6 913 4 3 0.04 4 5.221054521751489e-7 5.15
true 7.730500073979685e-6 393 4 4 0.04 3 5.221054521751489e-7 1.9
true 1.4144469027976836e-6 789 4 4 0.04 4 5.221054521751489e-7 4.6
true 2.3021188807759163e-5 239 4 1 0.08 3 0.00031555771092967207 1.34
true 4.338938658032809e-6 421 4 1 0.08 4 0.00031555771092967207 2.62
true 1.3607819269262356e-5 287 4 2 0.08 3 0.00031555771092967207 1.44
true 1.422832130690277e-5 537 4 2 0.08 4 0.00031555771092967207 3.38
true 2.3170105798978973e-5 801 4 3 0.08 3 0.00031555771092967207 3.59
true 8.731031572302891e-6 369 4 3 0.08 4 0.00031555771092967207 2.67
true 1.642737534589267e-5 262 4 4 0.08 3 0.00031555771092967207 1.47
true 1.7778891182956835e-5 698 4 4 0.08 4 0.00031555771092967207 4.26
true 1.5372857238238335e-5 218 4 1 0.12 3 0.002857451366537061 1.16
true 1.0349312363988616e-5 399 4 1 0.12 4 0.002857451366537061 2.55
true 0.00013161470669734165 500 4 2 0.12 3 0.002857451366537061 2.28
true 7.061627048374208e-5 745 4 2 0.12 4 0.002857451366537061 4.31
true 0.0003078223655776184 500 4 3 0.12 3 0.002857451366537061 2.21
true 6.986069718610081e-5 334 4 3 0.12 4 0.002857451366537061 2.29
true 0.00013881673116958315 489 4 4 0.12 3 0.002857451366537061 2.27
true 0.00018605496706498859 554 4 4 0.12 4 0.002857451366537061 3.68
true 0.0007135370278987252 406 4 1 0.16 3 0.009312166724123666 1.9
true 2.113021239330548e-5 1064 4 1 0.16 4 0.009312166724123666 5.92
true 0.00024628811861185373 316 4 2 0.16 3 0.009312166724123666 1.58
true 0.00011221885497547657 1289 4 2 0.16 4 0.009312166724123666 7.04
true 0.0009117254403450311 447 4 3 0.16 3 0.009312166724123666 2.2
true 0.0003453027453485154 996 4 3 0.16 4 0.009312166724123666 5.32
true 0.0006966305820544638 652 4 4 0.16 3 0.009312166724123666 2.88
true 6.759282379598108e-5 1968 4 4 0.16 4 0.009312166724123666 10.06
true 4.107714604834056e-5 718 4 1 0.2 3 0.028809882776728333 2.88
true 5.057809893349585e-6 667 4 1 0.2 4 0.028809882776728333 4.08
true 7.587560242539038e-5 589 4 2 0.2 3 0.028809882776728333 2.66
true 8.351997352173957e-5 995 4 2 0.2 4 0.028809882776728333 5.7
true 0.0028387613050502303 747 4 3 0.2 3 0.028809882776728333 3.44
true 0.000169430476360292 2961 4 3 0.2 4 0.028809882776728333 15.77
true 3.020909857787135e-5 608 4 4 0.2 3 0.028809882776728333 2.75
true 4.500878302436673e-5 1750 4 4 0.2 4 0.028809882776728333 9.84
true 0.0011907564415479799 413 4 1 0.24 3 0.08188079160576314 2.0
true 3.756302809909684e-7 1151 4 1 0.24 4 0.08188079160576314 6.24
true 0.00011497510455318882 591 4 2 0.24 3 0.08188079160576314 2.66
true 0.00016470690414843725 824 4 2 0.24 4 0.08188079160576314 4.65
true 5.219948572932065e-5 1352 4 3 0.24 3 0.08188079160576314 5.84
true 0.00013464547443155692 1151 4 3 0.24 4 0.08188079160576314 6.25
true 0.0004459685496042559 911 4 4 0.24 3 0.08188079160576314 4.33
true 6.496015577876768e-5 1571 4 4 0.24 4 0.08188079160576314 8.52
