g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 7.561463666316826e-8 248 4 1 0.0 3 0.0 0.9
true 4.9311582704936185e-6 596 4 1 0.0 4 0.0 2.44
true 3.67828780906132e-7 321 4 2 0.0 3 0.0 1.15
true 3.889845402477166e-6 758 4 2 0.0 4 0.0 2.96
true 2.821740921847097e-6 739 4 3 0.0 3 0.0 2.27
true 4.213111637748253e-6 648 4 3 0.0 4 0.0 2.75
true 1.1222347634926022e-5 367 4 4 0.0 3 0.0 1.24
true 2.0822499690736906e-6 634 4 4 0.0 4 0.0 2.91
true 2.5071139841958967e-7 269 4 1 0.04 3 5.221054521751489e-7 1.01
true 3.8466800533765166e-7 347 4 1 0.04 4 5.221054521751489e-7 1.65
true 2.3762231302071335e-7 406 4 2 0.04 3 5.221054521751489e-7 1.42
true 3.882241485383964e-5 619 4 2 0.04 4 5.221054521751489e-7 2.59
true 2.961750270887483e-6 340 4 3 0.04 3 5.221054521751489e-7 1.27
true 9.265887018587252e-6 444 4 3 0.04 4 5.221054521751489e-7 2.23
true 1.885843209342708e-6 329 4 4 0.04 3 5.221054521751489e-7 1.24
true 1.5833132391701588e-6 1110 4 4 0.04 4 5.221054521751489e-7 4.57
true 7.970474937613048e-6 216 4 1 0.08 3 0.00031555771092967207 0.84
true 4.353663658362983e-6 306 4 1 0.08 4 0.00031555771092967207 1.5
true 2.161344520823505e-5 294 4 2 0.08 3 0.00031555771092967207 1.1
true 2.834453192529507e-5 598 4 2 0.08 4 0.00031555771092967207 2.62
true 1.791201304607304e-5 281 4 3 0.08 3 0.00031555771092967207 1.03
true 3.816480944908903e-5 1057 4 3 0.08 4 0.00031555771092967207 4.31
true 3.084927799557047e-5 390 4 4 0.08 3 0.00031555771092967207 1.36
true 1.41656363172038e-5 386 4 4 0.08 4 0.00031555771092967207 1.89
true 3.1640397346710536e-5 243 4 1 0.12 3 0.002857451366537061 1.0
true 2.998678886323436e-5 330 4 1 0.12 4 0.002857451366537061 1.69
true 4.5346515110566976e-5 528 4 2 0.12 3 0.002857451366537061 1.79
true 0.00017557697485839907 1008 4 2 0.12 4 0.002857451366537061 4.09
true 0.000130697104882375 532 4 3 0.12 3 0.002857451366537061 1.74
true 0.0002170058825511171 569 4 3 0.12 4 0.002857451366537061 2.53
true 0.0002006217992047976 1194 4 4 0.12 3 0.002857451366537061 3.68
true 0.00020402379888423416 656 4 4 0.12 4 0.002857451366537061 2.94
true 1.6155110048210464e-5 245 4 1 0.16 3 0.009312166724123666 0.91
true 6.372822404138168e-5 537 4 1 0.16 4 0.009312166724123666 2.29
