changes = Time vs nsites vs nqubits0 vs h vs nlayers

g_converged iter nsites nqubits0 h nlayers time
true 58 4 1 0.04081632653061224 1 0.09
true 148 4 1 0.04081632653061224 2 0.42
true 249 4 1 0.04081632653061224 3 0.99
true 351 4 1 0.04081632653061224 4 2.08
true 88 4 1 0.061224489795918366 1 0.14
true 147 4 1 0.061224489795918366 2 0.45
true 356 4 1 0.061224489795918366 3 1.25
true 333 4 1 0.061224489795918366 4 1.81
true 67 4 1 0.08163265306122448 1 0.11
true 145 4 1 0.08163265306122448 2 0.42
true 242 4 1 0.08163265306122448 3 0.99
true 488 4 1 0.08163265306122448 4 2.42
true 55 4 1 0.10204081632653061 1 0.1
true 143 4 1 0.10204081632653061 2 0.43
true 229 4 1 0.10204081632653061 3 0.99
true 335 4 1 0.10204081632653061 4 1.85
true 48 4 1 0.12244897959183673 1 0.08
true 139 4 1 0.12244897959183673 2 0.4
true 243 4 1 0.12244897959183673 3 1.04
true 396 4 1 0.12244897959183673 4 2.17
true 57 4 1 0.14285714285714285 1 0.09
true 142 4 1 0.14285714285714285 2 0.42
true 800 4 1 0.14285714285714285 3 2.59
true 362 4 1 0.14285714285714285 4 1.94
true 56 4 1 0.16326530612244897 1 0.1
true 130 4 1 0.16326530612244897 2 0.34
true 598 4 1 0.16326530612244897 3 2.21
true 999 4 1 0.16326530612244897 4 4.43
true 49 4 1 0.1836734693877551 1 0.09
true 233 4 1 0.1836734693877551 2 0.6
true 483 4 1 0.1836734693877551 3 1.72
true 879 4 1 0.1836734693877551 4 3.83
true 59 4 1 0.20408163265306123 1 0.11
true 323 4 1 0.20408163265306123 2 0.85
true 993 4 1 0.20408163265306123 3 3.71
true 622 4 1 0.20408163265306123 4 3.41
true 47 4 1 0.22448979591836735 1 0.09
true 566 4 1 0.22448979591836735 2 1.39
true 320 4 1 0.22448979591836735 3 1.3
true 808 4 1 0.22448979591836735 4 3.93
true 68 4 1 0.24489795918367346 1 0.11
true 378 4 1 0.24489795918367346 2 0.89
true 468 4 1 0.24489795918367346 3 1.67
true 593 4 1 0.24489795918367346 4 2.66
true 50 4 1 0.2653061224489796 1 0.08
true 264 4 1 0.2653061224489796 2 0.67
true 992 4 1 0.2653061224489796 3 3.26
true 603 4 1 0.2653061224489796 4 2.99
true 62 4 1 0.2857142857142857 1 0.1
true 280 4 1 0.2857142857142857 2 0.68
true 561 4 1 0.2857142857142857 3 1.9
true 411 4 1 0.2857142857142857 4 2.03
true 50 4 1 0.30612244897959184 1 0.08
true 369 4 1 0.30612244897959184 2 0.9
true 291 4 1 0.30612244897959184 3 1.14
true 397 4 1 0.30612244897959184 4 1.98
true 60 4 1 0.32653061224489793 1 0.1
true 281 4 1 0.32653061224489793 2 0.73
true 793 4 1 0.32653061224489793 3 2.42
true 402 4 1 0.32653061224489793 4 2.03
true 60 4 1 0.3469387755102041 1 0.1
true 204 4 1 0.3469387755102041 2 0.54
true 1468 4 1 0.3469387755102041 3 4.71
true 735 4 1 0.3469387755102041 4 3.22
true 57 4 1 0.3673469387755102 1 0.1
true 532 4 1 0.3673469387755102 2 1.37
true 350 4 1 0.3673469387755102 3 1.45
true 604 4 1 0.3673469387755102 4 3.18
true 56 4 1 0.3877551020408163 1 0.1
true 201 4 1 0.3877551020408163 2 0.6
true 511 4 1 0.3877551020408163 3 1.77
true 549 4 1 0.3877551020408163 4 2.75
true 59 4 1 0.40816326530612246 1 0.1
true 198 4 1 0.40816326530612246 2 0.5
true 273 4 1 0.40816326530612246 3 1.02
true 405 4 1 0.40816326530612246 4 2.11
true 50 4 1 0.42857142857142855 1 0.08
true 171 4 1 0.42857142857142855 2 0.45
true 397 4 1 0.42857142857142855 3 1.34
true 449 4 1 0.42857142857142855 4 2.22
true 61 4 1 0.4489795918367347 1 0.09
true 431 4 1 0.4489795918367347 2 1.09
true 1851 4 1 0.4489795918367347 3 5.67
true 395 4 1 0.4489795918367347 4 1.96
true 63 4 1 0.46938775510204084 1 0.1
true 175 4 1 0.46938775510204084 2 0.46
true 428 4 1 0.46938775510204084 3 1.54
true 394 4 1 0.46938775510204084 4 1.95
true 59 4 1 0.4897959183673469 1 0.09
true 328 4 1 0.4897959183673469 2 0.78
true 780 4 1 0.4897959183673469 3 2.43
true 422 4 1 0.4897959183673469 4 2.07
true 58 4 1 0.5102040816326531 1 0.09
true 250 4 1 0.5102040816326531 2 0.62
true 1441 4 1 0.5102040816326531 3 4.44
true 488 4 1 0.5102040816326531 4 2.32
true 53 4 1 0.5306122448979592 1 0.08
true 189 4 1 0.5306122448979592 2 0.5
true 567 4 1 0.5306122448979592 3 1.97
true 588 4 1 0.5306122448979592 4 2.83
true 59 4 1 0.5510204081632653 1 0.09
true 306 4 1 0.5510204081632653 2 0.74
true 628 4 1 0.5510204081632653 3 2.06
true 351 4 1 0.5510204081632653 4 2.04
true 53 4 1 0.5714285714285714 1 0.09
true 176 4 1 0.5714285714285714 2 0.51
true 1011 4 1 0.5714285714285714 3 3.22
true 399 4 1 0.5714285714285714 4 2.07
true 54 4 1 0.5918367346938775 1 0.11
true 223 4 1 0.5918367346938775 2 0.58
true 958 4 1 0.5918367346938775 3 3.0
true 509 4 1 0.5918367346938775 4 2.33
true 52 4 1 0.6122448979591837 1 0.08
true 158 4 1 0.6122448979591837 2 0.42
true 802 4 1 0.6122448979591837 3 2.53
true 830 4 1 0.6122448979591837 4 3.58
true 54 4 1 0.6326530612244898 1 0.09
true 279 4 1 0.6326530612244898 2 0.68
true 605 4 1 0.6326530612244898 3 1.91
true 394 4 1 0.6326530612244898 4 1.99
true 58 4 1 0.6530612244897959 1 0.09
true 482 4 1 0.6530612244897959 2 1.21
true 756 4 1 0.6530612244897959 3 2.38
true 721 4 1 0.6530612244897959 4 3.21
true 63 4 1 0.673469387755102 1 0.09
true 162 4 1 0.673469387755102 2 0.44
true 1205 4 1 0.673469387755102 3 3.9
true 499 4 1 0.673469387755102 4 2.43
true 61 4 1 0.6938775510204082 1 0.09
true 157 4 1 0.6938775510204082 2 0.43
true 569 4 1 0.6938775510204082 3 1.86
true 413 4 1 0.6938775510204082 4 2.05
true 77 4 1 0.7142857142857143 1 0.12
true 287 4 1 0.7142857142857143 2 0.69
true 861 4 1 0.7142857142857143 3 2.77
true 387 4 1 0.7142857142857143 4 2.08
true 54 4 1 0.7346938775510204 1 0.08
true 194 4 1 0.7346938775510204 2 0.52
true 430 4 1 0.7346938775510204 3 1.46
true 466 4 1 0.7346938775510204 4 2.41
true 58 4 1 0.7551020408163265 1 0.09
true 325 4 1 0.7551020408163265 2 0.79
true 417 4 1 0.7551020408163265 3 1.47
true 395 4 1 0.7551020408163265 4 2.12
true 62 4 1 0.7755102040816326 1 0.1
true 160 4 1 0.7755102040816326 2 0.42
true 1103 4 1 0.7755102040816326 3 3.6
true 414 4 1 0.7755102040816326 4 2.02
true 45 4 1 0.7959183673469388 1 0.07
true 372 4 1 0.7959183673469388 2 0.9
true 611 4 1 0.7959183673469388 3 2.04
true 602 4 1 0.7959183673469388 4 2.88
true 52 4 1 0.8163265306122449 1 0.08
true 346 4 1 0.8163265306122449 2 0.88
true 675 4 1 0.8163265306122449 3 2.15
true 1283 4 1 0.8163265306122449 4 5.44
true 55 4 1 0.8367346938775511 1 0.09
true 318 4 1 0.8367346938775511 2 0.76
true 489 4 1 0.8367346938775511 3 1.72
true 401 4 1 0.8367346938775511 4 2.02
true 55 4 1 0.8571428571428571 1 0.1
true 331 4 1 0.8571428571428571 2 0.88
true 697 4 1 0.8571428571428571 3 2.36
true 626 4 1 0.8571428571428571 4 2.95
true 48 4 1 0.8775510204081632 1 0.08
true 221 4 1 0.8775510204081632 2 0.55
true 684 4 1 0.8775510204081632 3 2.26
true 404 4 1 0.8775510204081632 4 2.08
true 44 4 1 0.8979591836734694 1 0.07
true 229 4 1 0.8979591836734694 2 0.57
true 528 4 1 0.8979591836734694 3 1.78
true 382 4 1 0.8979591836734694 4 1.96
true 67 4 1 0.9183673469387755 1 0.1
true 290 4 1 0.9183673469387755 2 0.71
true 665 4 1 0.9183673469387755 3 2.16
true 607 4 1 0.9183673469387755 4 2.72
true 54 4 1 0.9387755102040817 1 0.1
true 347 4 1 0.9387755102040817 2 0.88
true 544 4 1 0.9387755102040817 3 1.81
true 1144 4 1 0.9387755102040817 4 4.68
true 53 4 1 0.9591836734693877 1 0.09
true 160 4 1 0.9591836734693877 2 0.45
true 999 4 1 0.9591836734693877 3 3.22
true 438 4 1 0.9591836734693877 4 2.19
true 59 4 1 0.9795918367346939 1 0.09
true 370 4 1 0.9795918367346939 2 0.85
true 329 4 1 0.9795918367346939 3 1.22
true 602 4 1 0.9795918367346939 4 2.66
true 49 4 1 1.0 1 0.08
true 185 4 1 1.0 2 0.47
true 940 4 1 1.0 3 3.07
true 501 4 1 1.0 4 2.44
true 71 4 2 0.0 1 0.1
true 184 4 2 0.0 2 0.5
true 314 4 2 0.0 3 1.27
true 527 4 2 0.0 4 2.38
true 66 4 2 0.02040816326530612 1 0.1
true 190 4 2 0.02040816326530612 2 0.51
true 264 4 2 0.02040816326530612 3 1.03
true 427 4 2 0.02040816326530612 4 2.15
true 77 4 2 0.04081632653061224 1 0.13
true 190 4 2 0.04081632653061224 2 0.52
true 322 4 2 0.04081632653061224 3 1.31
true 449 4 2 0.04081632653061224 4 2.45
true 77 4 2 0.061224489795918366 1 0.12
true 170 4 2 0.061224489795918366 2 0.47
true 487 4 2 0.061224489795918366 3 1.68
true 732 4 2 0.061224489795918366 4 3.2
true 69 4 2 0.08163265306122448 1 0.11
true 192 4 2 0.08163265306122448 2 0.53
true 351 4 2 0.08163265306122448 3 1.3
true 676 4 2 0.08163265306122448 4 2.98
true 74 4 2 0.10204081632653061 1 0.11
true 211 4 2 0.10204081632653061 2 0.58
true 402 4 2 0.10204081632653061 3 1.45
true 528 4 2 0.10204081632653061 4 2.51
true 99 4 2 0.12244897959183673 1 0.15
true 169 4 2 0.12244897959183673 2 0.44
true 281 4 2 0.12244897959183673 3 1.14
true 697 4 2 0.12244897959183673 4 3.32
true 64 4 2 0.14285714285714285 1 0.11
true 203 4 2 0.14285714285714285 2 0.53
true 265 4 2 0.14285714285714285 3 1.23
true 757 4 2 0.14285714285714285 4 3.26
true 65 4 2 0.16326530612244897 1 0.11
true 185 4 2 0.16326530612244897 2 0.5
true 298 4 2 0.16326530612244897 3 1.25
true 464 4 2 0.16326530612244897 4 2.26
true 76 4 2 0.1836734693877551 1 0.11
true 655 4 2 0.1836734693877551 2 1.61
true 398 4 2 0.1836734693877551 3 1.52
true 1261 4 2 0.1836734693877551 4 5.24
true 65 4 2 0.20408163265306123 1 0.11
true 210 4 2 0.20408163265306123 2 0.56
true 490 4 2 0.20408163265306123 3 1.72
true 1319 4 2 0.20408163265306123 4 5.38
true 71 4 2 0.22448979591836735 1 0.11
true 501 4 2 0.22448979591836735 2 1.23
true 601 4 2 0.22448979591836735 3 2.08
true 539 4 2 0.22448979591836735 4 2.82
true 71 4 2 0.24489795918367346 1 0.11
true 226 4 2 0.24489795918367346 2 0.62
true 1257 4 2 0.24489795918367346 3 3.98
true 1813 4 2 0.24489795918367346 4 7.57
true 49 4 2 0.2653061224489796 1 0.08
true 554 4 2 0.2653061224489796 2 1.35
true 522 4 2 0.2653061224489796 3 1.84
true 1397 4 2 0.2653061224489796 4 5.71
true 67 4 2 0.2857142857142857 1 0.11
true 281 4 2 0.2857142857142857 2 0.71
true 371 4 2 0.2857142857142857 3 1.35
true 1241 4 2 0.2857142857142857 4 5.05
true 66 4 2 0.30612244897959184 1 0.11
true 193 4 2 0.30612244897959184 2 0.53
true 714 4 2 0.30612244897959184 3 2.37
true 675 4 2 0.30612244897959184 4 3.06
true 53 4 2 0.32653061224489793 1 0.09
true 260 4 2 0.32653061224489793 2 0.65
true 619 4 2 0.32653061224489793 3 2.06
true 961 4 2 0.32653061224489793 4 4.04
true 69 4 2 0.3469387755102041 1 0.11
true 665 4 2 0.3469387755102041 2 1.62
true 1126 4 2 0.3469387755102041 3 3.63
true 1437 4 2 0.3469387755102041 4 5.97
true 73 4 2 0.3673469387755102 1 0.12
true 340 4 2 0.3673469387755102 2 0.85
true 581 4 2 0.3673469387755102 3 2.07
true 929 4 2 0.3673469387755102 4 4.66
true 70 4 2 0.3877551020408163 1 0.12
true 596 4 2 0.3877551020408163 2 1.56
true 923 4 2 0.3877551020408163 3 3.1
true 2278 4 2 0.3877551020408163 4 9.34
true 73 4 2 0.40816326530612246 1 0.11
true 181 4 2 0.40816326530612246 2 0.49
true 407 4 2 0.40816326530612246 3 1.56
true 2032 4 2 0.40816326530612246 4 8.06
true 67 4 2 0.42857142857142855 1 0.1
true 365 4 2 0.42857142857142855 2 0.9
true 468 4 2 0.42857142857142855 3 1.65
true 399 4 2 0.42857142857142855 4 2.05
true 65 4 2 0.4489795918367347 1 0.1
true 599 4 2 0.4489795918367347 2 1.46
true 1065 4 2 0.4489795918367347 3 3.46
true 752 4 2 0.4489795918367347 4 3.49
true 61 4 2 0.46938775510204084 1 0.11
true 462 4 2 0.46938775510204084 2 1.18
true 532 4 2 0.46938775510204084 3 1.8
true 1042 4 2 0.46938775510204084 4 4.53
true 60 4 2 0.4897959183673469 1 0.1
true 540 4 2 0.4897959183673469 2 1.32
true 504 4 2 0.4897959183673469 3 1.71
true 1533 4 2 0.4897959183673469 4 6.25
true 72 4 2 0.5102040816326531 1 0.11
true 303 4 2 0.5102040816326531 2 0.76
true 1015 4 2 0.5102040816326531 3 3.26
true 1391 4 2 0.5102040816326531 4 6.04
true 66 4 2 0.5306122448979592 1 0.1
true 191 4 2 0.5306122448979592 2 0.51
true 813 4 2 0.5306122448979592 3 2.69
true 807 4 2 0.5306122448979592 4 3.68
true 68 4 2 0.5510204081632653 1 0.1
true 337 4 2 0.5510204081632653 2 0.82
true 2343 4 2 0.5510204081632653 3 7.43
true 1021 4 2 0.5510204081632653 4 4.28
true 85 4 2 0.5714285714285714 1 0.13
true 372 4 2 0.5714285714285714 2 0.97
true 791 4 2 0.5714285714285714 3 2.64
true 770 4 2 0.5714285714285714 4 3.71
true 80 4 2 0.5918367346938775 1 0.12
true 494 4 2 0.5918367346938775 2 1.16
true 350 4 2 0.5918367346938775 3 1.31
true 683 4 2 0.5918367346938775 4 3.09
true 65 4 2 0.6122448979591837 1 0.11
true 473 4 2 0.6122448979591837 2 1.15
true 686 4 2 0.6122448979591837 3 2.15
true 1623 4 2 0.6122448979591837 4 6.64
true 93 4 2 0.6326530612244898 1 0.14
true 332 4 2 0.6326530612244898 2 0.8
true 617 4 2 0.6326530612244898 3 2.16
true 851 4 2 0.6326530612244898 4 3.9
true 69 4 2 0.6530612244897959 1 0.11
true 301 4 2 0.6530612244897959 2 0.76
true 772 4 2 0.6530612244897959 3 2.47
true 1129 4 2 0.6530612244897959 4 4.7
true 57 4 2 0.673469387755102 1 0.09
true 280 4 2 0.673469387755102 2 0.72
true 437 4 2 0.673469387755102 3 1.57
true 840 4 2 0.673469387755102 4 3.64
true 87 4 2 0.6938775510204082 1 0.13
true 287 4 2 0.6938775510204082 2 0.71
true 1575 4 2 0.6938775510204082 3 4.96
true 1271 4 2 0.6938775510204082 4 5.23
true 61 4 2 0.7142857142857143 1 0.1
true 191 4 2 0.7142857142857143 2 0.52
true 649 4 2 0.7142857142857143 3 2.22
true 1267 4 2 0.7142857142857143 4 5.07
true 50 4 2 0.7346938775510204 1 0.08
true 328 4 2 0.7346938775510204 2 0.81
true 542 4 2 0.7346938775510204 3 1.96
true 1614 4 2 0.7346938775510204 4 6.38
true 71 4 2 0.7551020408163265 1 0.11
true 310 4 2 0.7551020408163265 2 0.79
true 773 4 2 0.7551020408163265 3 2.52
true 994 4 2 0.7551020408163265 4 4.17
true 99 4 2 0.7755102040816326 1 0.14
true 288 4 2 0.7755102040816326 2 0.74
true 1013 4 2 0.7755102040816326 3 3.16
true 1659 4 2 0.7755102040816326 4 6.71
true 61 4 2 0.7959183673469388 1 0.1
true 375 4 2 0.7959183673469388 2 0.95
true 643 4 2 0.7959183673469388 3 2.23
true 1014 4 2 0.7959183673469388 4 4.28
true 86 4 2 0.8163265306122449 1 0.13
true 550 4 2 0.8163265306122449 2 1.28
true 957 4 2 0.8163265306122449 3 3.11
true 1076 4 2 0.8163265306122449 4 4.34
true 90 4 2 0.8367346938775511 1 0.14
true 542 4 2 0.8367346938775511 2 1.29
true 503 4 2 0.8367346938775511 3 1.73
true 1262 4 2 0.8367346938775511 4 5.35
true 74 4 2 0.8571428571428571 1 0.13
true 335 4 2 0.8571428571428571 2 0.86
true 753 4 2 0.8571428571428571 3 2.68
true 1892 4 2 0.8571428571428571 4 7.63
true 66 4 2 0.8775510204081632 1 0.11
true 436 4 2 0.8775510204081632 2 1.05
true 1535 4 2 0.8775510204081632 3 5.02
true 978 4 2 0.8775510204081632 4 4.19
true 62 4 2 0.8979591836734694 1 0.11
true 340 4 2 0.8979591836734694 2 0.85
true 638 4 2 0.8979591836734694 3 2.39
true 1229 4 2 0.8979591836734694 4 5.25
true 60 4 2 0.9183673469387755 1 0.1
true 364 4 2 0.9183673469387755 2 0.91
true 1806 4 2 0.9183673469387755 3 5.38
true 1354 4 2 0.9183673469387755 4 5.61
true 95 4 2 0.9387755102040817 1 0.16
true 220 4 2 0.9387755102040817 2 0.64
true 888 4 2 0.9387755102040817 3 3.15
true 1193 4 2 0.9387755102040817 4 5.66
true 60 4 2 0.9591836734693877 1 0.12
true 439 4 2 0.9591836734693877 2 1.14
true 1056 4 2 0.9591836734693877 3 3.78
true 1751 4 2 0.9591836734693877 4 7.7
true 64 4 2 0.9795918367346939 1 0.12
true 454 4 2 0.9795918367346939 2 1.2
true 1151 4 2 0.9795918367346939 3 4.23
true 790 4 2 0.9795918367346939 4 3.93
true 69 4 2 1.0 1 0.12
true 513 4 2 1.0 2 1.31
true 481 4 2 1.0 3 1.83
true 833 4 2 1.0 4 3.41
true 77 4 3 0.0 1 0.12
true 333 4 3 0.0 2 0.76
true 391 4 3 0.0 3 1.31
true 759 4 3 0.0 4 3.23
true 51 4 3 0.02040816326530612 1 0.08
true 230 4 3 0.02040816326530612 2 0.55
true 404 4 3 0.02040816326530612 3 1.39
true 750 4 3 0.02040816326530612 4 3.19
true 61 4 3 0.04081632653061224 1 0.1
true 169 4 3 0.04081632653061224 2 0.49
true 381 4 3 0.04081632653061224 3 1.37
true 508 4 3 0.04081632653061224 4 2.51
true 65 4 3 0.061224489795918366 1 0.11
true 214 4 3 0.061224489795918366 2 0.54
true 517 4 3 0.061224489795918366 3 1.74
true 688 4 3 0.061224489795918366 4 2.94
true 79 4 3 0.08163265306122448 1 0.13
true 143 4 3 0.08163265306122448 2 0.41
true 590 4 3 0.08163265306122448 3 1.98
true 952 4 3 0.08163265306122448 4 4.43
true 67 4 3 0.10204081632653061 1 0.11
true 326 4 3 0.10204081632653061 2 0.8
true 406 4 3 0.10204081632653061 3 1.47
true 533 4 3 0.10204081632653061 4 2.65
true 117 4 3 0.12244897959183673 1 0.18
true 410 4 3 0.12244897959183673 2 0.98
true 445 4 3 0.12244897959183673 3 1.58
true 443 4 3 0.12244897959183673 4 2.3
true 68 4 3 0.14285714285714285 1 0.1
true 216 4 3 0.14285714285714285 2 0.55
true 300 4 3 0.14285714285714285 3 1.14
true 409 4 3 0.14285714285714285 4 2.0
true 79 4 3 0.16326530612244897 1 0.12
true 254 4 3 0.16326530612244897 2 0.64
true 1047 4 3 0.16326530612244897 3 3.26
true 609 4 3 0.16326530612244897 4 2.66
true 71 4 3 0.1836734693877551 1 0.11
true 225 4 3 0.1836734693877551 2 0.56
true 716 4 3 0.1836734693877551 3 2.28
true 1480 4 3 0.1836734693877551 4 6.19
true 73 4 3 0.20408163265306123 1 0.14
true 438 4 3 0.20408163265306123 2 1.21
true 262 4 3 0.20408163265306123 3 1.09
true 1554 4 3 0.20408163265306123 4 6.55
true 84 4 3 0.22448979591836735 1 0.14
true 251 4 3 0.22448979591836735 2 0.65
true 708 4 3 0.22448979591836735 3 2.46
true 1141 4 3 0.22448979591836735 4 4.82
true 69 4 3 0.24489795918367346 1 0.12
true 366 4 3 0.24489795918367346 2 0.93
true 423 4 3 0.24489795918367346 3 1.47
true 1188 4 3 0.24489795918367346 4 4.86
true 57 4 3 0.2653061224489796 1 0.1
true 233 4 3 0.2653061224489796 2 0.63
true 533 4 3 0.2653061224489796 3 1.79
true 626 4 3 0.2653061224489796 4 2.73
true 67 4 3 0.2857142857142857 1 0.12
true 533 4 3 0.2857142857142857 2 1.27
true 561 4 3 0.2857142857142857 3 1.96
true 1550 4 3 0.2857142857142857 4 6.48
true 70 4 3 0.30612244897959184 1 0.12
true 165 4 3 0.30612244897959184 2 0.46
true 436 4 3 0.30612244897959184 3 1.51
true 1063 4 3 0.30612244897959184 4 4.47
true 69 4 3 0.32653061224489793 1 0.12
true 468 4 3 0.32653061224489793 2 1.17
true 552 4 3 0.32653061224489793 3 2.02
true 1466 4 3 0.32653061224489793 4 6.28
true 75 4 3 0.3469387755102041 1 0.12
true 379 4 3 0.3469387755102041 2 1.01
true 828 4 3 0.3469387755102041 3 2.59
true 1547 4 3 0.3469387755102041 4 6.29
true 66 4 3 0.3673469387755102 1 0.11
true 222 4 3 0.3673469387755102 2 0.63
true 874 4 3 0.3673469387755102 3 2.82
true 673 4 3 0.3673469387755102 4 3.22
true 60 4 3 0.3877551020408163 1 0.11
true 242 4 3 0.3877551020408163 2 0.65
true 1298 4 3 0.3877551020408163 3 4.34
true 740 4 3 0.3877551020408163 4 3.26
true 61 4 3 0.40816326530612246 1 0.1
true 187 4 3 0.40816326530612246 2 0.53
true 706 4 3 0.40816326530612246 3 2.61
true 2257 4 3 0.40816326530612246 4 10.34
true 84 4 3 0.42857142857142855 1 0.16
true 214 4 3 0.42857142857142855 2 0.7
true 665 4 3 0.42857142857142855 3 3.19
true 2427 4 3 0.42857142857142855 4 12.86
true 76 4 3 0.4489795918367347 1 0.16
true 279 4 3 0.4489795918367347 2 0.98
true 1636 4 3 0.4489795918367347 3 6.69
true 963 4 3 0.4489795918367347 4 5.54
true 82 4 3 0.46938775510204084 1 0.17
true 198 4 3 0.46938775510204084 2 0.69
true 1292 4 3 0.46938775510204084 3 5.49
true 1589 4 3 0.46938775510204084 4 8.66
true 102 4 3 0.4897959183673469 1 0.21
true 260 4 3 0.4897959183673469 2 0.9
true 967 4 3 0.4897959183673469 3 4.08
true 2715 4 3 0.4897959183673469 4 14.77
true 78 4 3 0.5102040816326531 1 0.17
true 286 4 3 0.5102040816326531 2 0.95
true 359 4 3 0.5102040816326531 3 1.75
true 2252 4 3 0.5102040816326531 4 11.89
true 87 4 3 0.5306122448979592 1 0.18
true 293 4 3 0.5306122448979592 2 1.01
true 780 4 3 0.5306122448979592 3 3.35
true 1382 4 3 0.5306122448979592 4 7.38
true 54 4 3 0.5510204081632653 1 0.12
true 594 4 3 0.5510204081632653 2 2.04
true 1200 4 3 0.5510204081632653 3 5.39
true 864 4 3 0.5510204081632653 4 5.04
true 82 4 3 0.5714285714285714 1 0.18
true 260 4 3 0.5714285714285714 2 0.87
true 559 4 3 0.5714285714285714 3 2.65
true 2063 4 3 0.5714285714285714 4 11.29
true 92 4 3 0.5918367346938775 1 0.19
true 183 4 3 0.5918367346938775 2 0.68
true 356 4 3 0.5918367346938775 3 1.78
true 708 4 3 0.5918367346938775 4 4.04
true 108 4 3 0.6122448979591837 1 0.24
true 321 4 3 0.6122448979591837 2 1.12
true 944 4 3 0.6122448979591837 3 4.29
true 745 4 3 0.6122448979591837 4 4.55
true 84 4 3 0.6326530612244898 1 0.18
true 267 4 3 0.6326530612244898 2 0.89
true 865 4 3 0.6326530612244898 3 3.77
true 802 4 3 0.6326530612244898 4 4.9
true 68 4 3 0.6530612244897959 1 0.15
true 308 4 3 0.6530612244897959 2 1.0
true 2055 4 3 0.6530612244897959 3 8.77
true 3507 4 3 0.6530612244897959 4 18.18
true 66 4 3 0.673469387755102 1 0.14
true 391 4 3 0.673469387755102 2 1.3
true 1261 4 3 0.673469387755102 3 5.18
true 1740 4 3 0.673469387755102 4 9.34
true 59 4 3 0.6938775510204082 1 0.13
true 376 4 3 0.6938775510204082 2 1.35
true 2232 4 3 0.6938775510204082 3 9.44
true 1447 4 3 0.6938775510204082 4 8.03
true 71 4 3 0.7142857142857143 1 0.16
true 329 4 3 0.7142857142857143 2 1.11
true 660 4 3 0.7142857142857143 3 3.01
true 1564 4 3 0.7142857142857143 4 8.72
true 61 4 3 0.7346938775510204 1 0.13
true 390 4 3 0.7346938775510204 2 1.29
true 712 4 3 0.7346938775510204 3 3.2
true 1665 4 3 0.7346938775510204 4 9.24
true 60 4 3 0.7551020408163265 1 0.13
true 317 4 3 0.7551020408163265 2 1.09
true 669 4 3 0.7551020408163265 3 2.98
true 1600 4 3 0.7551020408163265 4 8.52
true 63 4 3 0.7755102040816326 1 0.14
true 503 4 3 0.7755102040816326 2 1.69
true 628 4 3 0.7755102040816326 3 3.09
true 1416 4 3 0.7755102040816326 4 7.95
true 80 4 3 0.7959183673469388 1 0.16
true 317 4 3 0.7959183673469388 2 1.01
true 1628 4 3 0.7959183673469388 3 6.62
true 2570 4 3 0.7959183673469388 4 13.57
true 64 4 3 0.8163265306122449 1 0.14
true 275 4 3 0.8163265306122449 2 0.9
true 1325 4 3 0.8163265306122449 3 5.61
true 2585 4 3 0.8163265306122449 4 13.88
true 60 4 3 0.8367346938775511 1 0.14
true 472 4 3 0.8367346938775511 2 1.59
true 1516 4 3 0.8367346938775511 3 6.41
true 1883 4 3 0.8367346938775511 4 10.24
true 104 4 3 0.8571428571428571 1 0.22
true 260 4 3 0.8571428571428571 2 0.91
true 1313 4 3 0.8571428571428571 3 5.41
true 813 4 3 0.8571428571428571 4 4.64
true 82 4 3 0.8775510204081632 1 0.18
true 559 4 3 0.8775510204081632 2 1.8
true 782 4 3 0.8775510204081632 3 3.49
true 2069 4 3 0.8775510204081632 4 10.95
true 62 4 3 0.8979591836734694 1 0.13
true 346 4 3 0.8979591836734694 2 1.18
true 1179 4 3 0.8979591836734694 3 4.92
true 2391 4 3 0.8979591836734694 4 12.77
true 68 4 3 0.9183673469387755 1 0.14
true 314 4 3 0.9183673469387755 2 1.0
true 700 4 3 0.9183673469387755 3 3.03
true 1802 4 3 0.9183673469387755 4 9.68
true 63 4 3 0.9387755102040817 1 0.15
true 421 4 3 0.9387755102040817 2 1.38
true 1830 4 3 0.9387755102040817 3 7.57
true 1158 4 3 0.9387755102040817 4 6.5
true 60 4 3 0.9591836734693877 1 0.13
true 223 4 3 0.9591836734693877 2 0.81
true 1526 4 3 0.9591836734693877 3 6.5
true 3320 4 3 0.9591836734693877 4 17.61
true 63 4 3 0.9795918367346939 1 0.14
true 309 4 3 0.9795918367346939 2 1.08
true 806 4 3 0.9795918367346939 3 3.57
true 1868 4 3 0.9795918367346939 4 10.16
true 113 4 3 1.0 1 0.25
true 612 4 3 1.0 2 2.05
true 1195 4 3 1.0 3 5.14
true 2132 4 3 1.0 4 11.19
true 68 4 4 0.0 1 0.14
true 426 4 4 0.0 2 1.37
true 447 4 4 0.0 3 2.05
true 842 4 4 0.0 4 5.03
true 87 4 4 0.02040816326530612 1 0.17
true 231 4 4 0.02040816326530612 2 0.77
true 360 4 4 0.02040816326530612 3 1.75
true 668 4 4 0.02040816326530612 4 4.16
true 87 4 4 0.04081632653061224 1 0.19
true 234 4 4 0.04081632653061224 2 0.81
true 653 4 4 0.04081632653061224 3 2.94
true 480 4 4 0.04081632653061224 4 3.29
true 60 4 4 0.061224489795918366 1 0.13
true 240 4 4 0.061224489795918366 2 0.83
true 547 4 4 0.061224489795918366 3 2.6
true 498 4 4 0.061224489795918366 4 3.29
