changes = Time vs nsites = 4 vs nqubits0 vs h vs nlayers

g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 2.0815123513706624e-9 57 4 1 0.0 1 0.0 0.1
true 1.0271621031510136e-7 149 4 1 0.0 2 0.0 0.52
true 1.2032512192172717e-7 227 4 1 0.0 3 0.0 1.16
true 6.644765238039696e-8 360 4 1 0.0 4 0.0 2.38
true 4.5549903310293516e-7 64 4 2 0.0 1 0.0 0.11
true 1.661450052536928e-7 155 4 2 0.0 2 0.0 0.54
true 1.0218087370672535e-7 260 4 2 0.0 3 0.0 1.27
true 3.8408406021428476e-5 449 4 2 0.0 4 0.0 2.71
true 6.218875980845695e-8 76 4 3 0.0 1 0.0 0.15
true 3.0403885907063594e-7 368 4 3 0.0 2 0.0 1.22
true 8.067349361133106e-6 291 4 3 0.0 3 0.0 1.4
true 1.2228977403624016e-5 939 4 3 0.0 4 0.0 5.31
true 0.25000093693740655 67 4 4 0.0 1 0.0 0.13
true 4.2365556997270293e-7 309 4 4 0.0 2 0.0 0.95
true 2.486624336162091e-7 347 4 4 0.0 3 0.0 1.61
true 1.234269479125083e-5 394 4 4 0.0 4 0.0 2.75
true 3.57539833850673e-8 63 4 1 0.02 1 1.5519341457791147e-8 0.12
true 3.0118530819356337e-7 139 4 1 0.02 2 1.5519341457791147e-8 0.48
true 1.1528415833073069e-7 293 4 1 0.02 3 1.5519341457791147e-8 1.42
true 5.030348565471243e-8 434 4 1 0.02 4 1.5519341457791147e-8 2.82
true 4.941646822020918e-7 59 4 2 0.02 1 1.5519341457791147e-8 0.11
true 3.3396204238145266e-7 163 4 2 0.02 2 1.5519341457791147e-8 0.55
true 8.798398143383679e-8 405 4 2 0.02 3 1.5519341457791147e-8 1.84
true 3.3367668330064326e-6 768 4 2 0.02 4 1.5519341457791147e-8 4.13
true 2.3156260431367315e-7 78 4 3 0.02 1 1.5519341457791147e-8 0.16
true 3.7109932364091475e-7 318 4 3 0.02 2 1.5519341457791147e-8 0.99
true 1.573459071674277e-5 268 4 3 0.02 3 1.5519341457791147e-8 1.33
