changes = Time vs nsites = 4 vs nqubits0 vs h vs nlayers

g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 3.5969851941430875e-7 61 4 1 0.0 1 0.0 0.08
true 2.8962044928970698e-8 151 4 1 0.0 2 0.0 0.38
true 9.338661111080171e-8 251 4 1 0.0 3 0.0 1.0
true 1.418755377624592e-7 336 4 1 0.0 4 0.0 1.62
true 1.248766718642269e-7 75 4 2 0.0 1 0.0 0.11
true 4.96308670078216e-7 251 4 2 0.0 2 0.0 0.55
true 4.7071160572120796e-7 608 4 2 0.0 3 0.0 1.84
true 4.762438489874787e-6 521 4 2 0.0 4 0.0 2.38
true 2.804402847352468e-7 91 4 3 0.0 1 0.0 0.13
true 7.628611994973482e-6 225 4 3 0.0 2 0.0 0.52
true 2.55332802849099e-6 328 4 3 0.0 3 0.0 1.18
true 8.056361278467131e-7 473 4 3 0.0 4 0.0 2.21
true 1.953739180854397e-7 78 4 4 0.0 1 0.0 0.11
true 2.3142139871090706e-7 299 4 4 0.0 2 0.0 0.66
true 6.357733207534855e-7 661 4 4 0.0 3 0.0 2.03
true 6.177772402929382e-6 613 4 4 0.0 4 0.0 2.76
true 2.4273979565281323e-7 65 4 1 0.02 1 1.5519341457791147e-8 0.09
true 9.153042657139565e-8 139 4 1 0.02 2 1.5519341457791147e-8 0.35
true 6.556705280380548e-7 348 4 1 0.02 3 1.5519341457791147e-8 1.12
true 8.439805010418411e-8 329 4 1 0.02 4 1.5519341457791147e-8 1.72
true 9.016360792979405e-7 92 4 2 0.02 1 1.5519341457791147e-8 0.12
true 2.654268058954745e-7 196 4 2 0.02 2 1.5519341457791147e-8 0.44
true 3.878271052637494e-7 341 4 2 0.02 3 1.5519341457791147e-8 1.21
true 1.6667374191925433e-7 554 4 2 0.02 4 1.5519341457791147e-8 2.44
true 0.3333336626388812 43 4 3 0.02 1 1.5519341457791147e-8 0.06
true 9.54075265754047e-7 152 4 3 0.02 2 1.5519341457791147e-8 0.39
true 4.19403599320282e-6 972 4 3 0.02 3 1.5519341457791147e-8 2.86
true 0.00013409759344362726 730 4 3 0.02 4 1.5519341457791147e-8 3.16
true 1.0907683117566958e-6 93 4 4 0.02 1 1.5519341457791147e-8 0.13
true 2.6988323399701475e-7 413 4 4 0.02 2 1.5519341457791147e-8 0.89
true 3.6589753834720407e-6 381 4 4 0.02 3 1.5519341457791147e-8 1.31
true 1.0463309770225582e-5 837 4 4 0.02 4 1.5519341457791147e-8 3.78
true 4.667123479351609e-7 59 4 1 0.04 1 5.221054521751489e-7 0.09
true 1.1376712866772998e-6 153 4 1 0.04 2 5.221054521751489e-7 0.41
true 2.684506533734421e-8 253 4 1 0.04 3 5.221054521751489e-7 0.93
true 7.742126597654053e-6 355 4 1 0.04 4 5.221054521751489e-7 1.67
true 2.0870099695646793e-7 63 4 2 0.04 1 5.221054521751489e-7 0.1
true 1.1492185095218765e-7 233 4 2 0.04 2 5.221054521751489e-7 0.53
true 2.7205099797922294e-7 578 4 2 0.04 3 5.221054521751489e-7 1.79
true 2.968366100503106e-6 688 4 2 0.04 4 5.221054521751489e-7 2.91
true 3.337670011667922e-7 70 4 3 0.04 1 5.221054521751489e-7 0.1
true 3.306332457079601e-7 189 4 3 0.04 2 5.221054521751489e-7 0.49
true 3.493910037048279e-6 457 4 3 0.04 3 5.221054521751489e-7 1.46
true 1.822948592702008e-5 546 4 3 0.04 4 5.221054521751489e-7 2.52
true 4.4312538102775356e-7 90 4 4 0.04 1 5.221054521751489e-7 0.13
true 3.180017789927714e-7 157 4 4 0.04 2 5.221054521751489e-7 0.42
true 4.513654144402968e-6 841 4 4 0.04 3 5.221054521751489e-7 2.69
true 7.931246365250333e-6 972 4 4 0.04 4 5.221054521751489e-7 3.97
true 2.0884934059939297e-7 49 4 1 0.06 1 3.2712639605332464e-5 0.08
true 2.9196923462260216e-6 206 4 1 0.06 2 3.2712639605332464e-5 0.5
true 1.2487582269349318e-6 233 4 1 0.06 3 3.2712639605332464e-5 0.92
