g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 2.0100678083112555e-7 57 4 1 0.06 1 3.2712639605332464e-5 5.1639551
true 2.392369040538078e-6 176 4 1 0.06 2 3.2712639605332464e-5 0.5983449
true 1.4402712727457079e-6 446 4 1 0.06 3 3.2712639605332464e-5 2.1191441
true 1.0013675733056004e-7 355 4 1 0.06 4 3.2712639605332464e-5 2.6982054
true 1.169502249986909e-6 49 4 1 0.061 1 3.7745858669995024e-5 0.0984431
true 2.734972051832152e-6 156 4 1 0.061 2 3.7745858669995024e-5 0.5710667
true 1.529971031644095e-6 422 4 1 0.061 3 3.7745858669995024e-5 2.0720546
true 4.911979414323753e-7 426 4 1 0.061 4 3.7745858669995024e-5 3.0642213
true 1.4951059412737777e-7 53 4 1 0.062 1 4.341007974826236e-5 0.144656
true 2.4887738469536735e-6 136 4 1 0.062 2 4.341007974826236e-5 0.506433
true 3.084814192810814e-6 270 4 1 0.062 3 4.341007974826236e-5 1.3540703
true 6.023744583139035e-7 352 4 1 0.062 4 4.341007974826236e-5 2.5526315
true 1.0867901928390822e-7 60 4 1 0.063 1 4.97619071631224e-5 0.1232962
true 3.6728255251028408e-6 149 4 1 0.063 2 4.97619071631224e-5 0.5586975
true 4.4178896324575945e-7 226 4 1 0.063 3 4.97619071631224e-5 1.2222413
true 7.186091401822914e-6 688 4 1 0.063 4 4.97619071631224e-5 3.9262774
true 2.385520160297361e-7 58 4 1 0.064 1 5.685966778538979e-5 0.1385675
true 5.5685496824220415e-6 140 4 1 0.064 2 5.685966778538979e-5 0.5280628
true 2.1295158836864836e-6 232 4 1 0.064 3 5.685966778538979e-5 1.2281451
true 2.5257216265117677e-6 512 4 1 0.064 4 5.685966778538979e-5 3.2213286
true 2.752152293838961e-7 55 4 1 0.065 1 6.476267931970257e-5 0.1304387
true 6.039495739462719e-6 136 4 1 0.065 2 6.476267931970257e-5 0.4942704
true 8.296168980903573e-6 228 4 1 0.065 3 6.476267931970257e-5 1.1794282
true 8.993959474401514e-7 388 4 1 0.065 4 6.476267931970257e-5 2.5819573
true 1.8224248671261378e-7 60 4 1 0.066 1 7.353031475438847e-5 0.1404103
true 5.613166429607741e-6 166 4 1 0.066 2 7.353031475438847e-5 0.5911817
true 5.282635512027234e-6 222 4 1 0.066 3 7.353031475438847e-5 1.1894034
true 1.5356862763660217e-6 491 4 1 0.066 4 7.353031475438847e-5 2.9317188
true 1.4855387708845313e-7 58 4 1 0.067 1 8.322093729413909e-5 0.129306
true 6.473384762395451e-6 137 4 1 0.067 2 8.322093729413909e-5 0.4952165
true 5.2128472813883775e-6 421 4 1 0.067 3 8.322093729413909e-5 2.0423146
true 2.6920856718848363e-6 329 4 1 0.067 4 8.322093729413909e-5 2.2643173
true 2.229709126777557e-7 53 4 1 0.068 1 9.389084641884224e-5 0.1154039
true 7.2218716419825135e-6 141 4 1 0.068 2 9.389084641884224e-5 0.5253047
true 1.3549566673098923e-6 188 4 1 0.068 3 9.389084641884224e-5 1.0203357
true 9.259506332792711e-7 350 4 1 0.068 4 9.389084641884224e-5 2.3975479
true 1.254960769303537e-6 98 4 1 0.069 1 0.00010559342538070729 0.2043961
true 1.9883722017222105e-6 136 4 1 0.069 2 0.00010559342538070729 0.502076
true 3.574348336643496e-6 246 4 1 0.069 3 0.00010559342538070729 1.4841406
true 1.143691766292143e-6 408 4 1 0.069 4 0.00010559342538070729 2.7433432
true 6.70481002496004e-7 60 4 1 0.07 1 0.0001183786849266515 0.1372613
true 9.38581486981116e-6 145 4 1 0.07 2 0.0001183786849266515 0.5176447
true 1.0749025727396777e-5 355 4 1 0.07 3 0.0001183786849266515 1.6058761
true 7.313997072599943e-6 777 4 1 0.07 4 0.0001183786849266515 4.3566458
true 5.323810510771132e-7 51 4 1 0.071 1 0.00013229333690025464 0.1242682
