g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 0.09042141284867905 57 4 1 0.25 1 0.5983249863531529 6.6850546
true 0.007894462948931091 632 4 1 0.25 2 0.5983249863531529 2.8052108
true 3.7847544969715763e-6 1032 4 1 0.25 3 0.5983249863531529 6.0281413
true 9.085314597867544e-7 1791 4 1 0.25 4 0.5983249863531529 13.2638751
true 0.10525402500236702 50 4 1 0.27 1 0.5743296695059446 0.1377392
true 0.007930106067245979 178 4 1 0.27 2 0.5743296695059446 0.900597
true 1.4546268350956737e-7 248 4 1 0.27 3 0.5743296695059446 2.1794207
true 3.095463213531602e-8 408 4 1 0.27 4 0.5743296695059446 4.1414605
true 0.12020468174796362 63 4 1 0.29 1 0.5475360323215799 0.1746543
true 0.007748491103280797 259 4 1 0.29 2 0.5475360323215799 1.2318922
true 1.3686988665773114e-6 442 4 1 0.29 3 0.5475360323215799 2.7712536
true 1.510632449686078e-7 432 4 1 0.29 4 0.5475360323215799 3.8044829
true 0.13516326049196958 46 4 1 0.31 1 0.5193262561278011 0.1350512
true 0.0074019228407805615 147 4 1 0.31 2 0.5193262561278011 0.7524582
true 9.489131616025048e-6 1072 4 1 0.31 3 0.5193262561278011 6.0797836
true 2.5552529292482973e-7 391 4 1 0.31 4 0.5193262561278011 4.0794619
true 0.14993832856475875 75 4 1 0.33 1 0.49055177436486347 0.1720358
true 0.006939801898819653 183 4 1 0.33 2 0.49055177436486347 0.8108675
true 2.000325899365052e-7 428 4 1 0.33 3 0.49055177436486347 2.5616231
true 1.9244842802690343e-7 532 4 1 0.33 4 0.49055177436486347 4.6545719
true 0.1643579656073763 46 4 1 0.35 1 0.46188152135118604 0.1384016
true 0.006408208489561473 164 4 1 0.35 2 0.46188152135118604 0.8167889
true 1.703780199202587e-6 1134 4 1 0.35 3 0.46188152135118604 6.1506115
true 8.630434900069872e-8 391 4 1 0.35 4 0.46188152135118604 3.4785677
true 0.15610686424217168 53 4 1 0.37 1 0.433851572131634 0.1147586
true 0.00584499991499704 146 4 1 0.37 2 0.433851572131634 0.70868
true 0.0021778786820784712 886 4 1 0.37 3 0.433851572131634 4.8157975
true 4.4079667460561467e-7 450 4 1 0.37 4 0.433851572131634 3.7195178
true 0.14069286232854938 57 4 1 0.39 1 0.4068668907949228 0.1487984
true 0.005281967357979422 245 4 1 0.39 2 0.4068668907949228 0.9822059
true 3.7978572433705615e-5 374 4 1 0.39 3 0.4068668907949228 2.1090929
true 1.8904912935102658e-7 359 4 1 0.39 4 0.4068668907949228 3.3391441
true 0.12698199270159083 51 4 1 0.41 1 0.38120754717639876 0.1262597
true 0.004739685212209854 233 4 1 0.41 2 0.38120754717639876 0.949686
true 2.860768986368001e-6 945 4 1 0.41 3 0.38120754717639876 5.1874057
true 5.559884778127966e-7 465 4 1 0.41 4 0.38120754717639876 3.5891855
true 0.11483030345423667 49 4 1 0.43 1 0.35704416557853136 0.1192604
true 0.004232307856112061 154 4 1 0.43 2 0.35704416557853136 0.7355916
true 1.3425694578295122e-5 568 4 1 0.43 3 0.35704416557853136 3.288301
true 1.3764739842381246e-7 626 4 1 0.43 4 0.35704416557853136 4.7245764
true 0.10408304224715254 51 4 1 0.45 1 0.3344584477916396 0.1306017
true 0.003765446902696812 177 4 1 0.45 2 0.3344584477916396 0.761516
true 2.4427402712023927e-5 362 4 1 0.45 3 0.3344584477916396 2.2753292
true 2.9191373068782056e-7 375 4 1 0.45 4 0.3344584477916396 3.5113939
true 0.09458377372592414 48 4 1 0.47 1 0.313464491748325 0.1442684
true 0.003343650911478313 184 4 1 0.47 2 0.313464491748325 0.8054039
true 1.2087240072344851e-5 837 4 1 0.47 3 0.313464491748325 4.4775749
true 4.602649150697857e-8 462 4 1 0.47 4 0.313464491748325 3.5297653
true 0.08618712237753962 69 4 1 0.49 1 0.2940281549265302 0.1835714
true 0.0029666272154429407 684 4 1 0.49 2 0.2940281549265302 2.5661366
true 8.335991943386745e-7 1498 4 1 0.49 3 0.2940281549265302 7.2712892
true 9.173886104663076e-7 478 4 1 0.49 4 0.2940281549265302 3.6377468
