g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.03400086063555219 108 6 1 1.51 1 0.14860607298695988 0.0 0.5401069
true 0.0010540978007562152 379 6 1 1.51 2 0.14860607298695988 0.0 3.041881
true 0.0010627256827173692 2339 6 1 1.51 3 0.14860607298695988 0.0 22.4944938
true 0.0011566326378628644 2459 6 1 1.51 4 0.14860607298695988 0.0 31.9652706
true 0.03364330335463206 178 6 2 1.51 1 0.14860607298695988 0.0 0.8481603
true 0.0009651277850733775 872 6 2 1.51 2 0.14860607298695988 0.0 6.5466312
true 0.00016804461587255348 2349 6 2 1.51 3 0.14860607298695988 0.0 23.424633
true 0.0003190622906653895 4413 6 2 1.51 4 0.14860607298695988 0.0 53.8004908
true 0.344667197259027 96 6 3 1.51 1 0.14860607298695988 0.0 0.5017946
true 0.000980285906157378 765 6 3 1.51 2 0.14860607298695988 0.0 5.909267
true 0.00018333523453726666 2799 6 3 1.51 3 0.14860607298695988 0.0 26.8772293
true 0.0007525799044798923 4702 6 3 1.51 4 0.14860607298695988 0.0 56.782369
true 0.26543031500970315 225 6 4 1.51 1 0.14860607298695988 0.0 1.0878726
true 0.0007926406815235293 1767 6 4 1.51 2 0.14860607298695988 0.0 12.4537259
true 0.0004366940218575449 3938 6 4 1.51 3 0.14860607298695988 0.0 39.3871091
true 0.0095667360417752 6335 6 4 1.51 4 0.14860607298695988 0.0 77.5635893
true 0.03177460028538346 176 6 5 1.51 1 0.14860607298695988 0.0 0.9383673
true 0.0007965055193217441 1954 6 5 1.51 2 0.14860607298695988 0.0 14.1211046
true 0.0006829048615289212 3404 6 5 1.51 3 0.14860607298695988 0.0 35.7723071
true 0.0011945518884431295 3112 6 5 1.51 4 0.14860607298695988 0.0 41.6585634
true 0.026479168130051235 151 6 6 1.51 1 0.14860607298695988 0.0 0.7616659
true 0.0006984873452821153 1324 6 6 1.51 2 0.14860607298695988 0.0 9.5547838
true 0.00044977696426197017 6552 6 6 1.51 3 0.14860607298695988 0.0 65.4395231
true 0.0002777944984250491 2819 6 6 1.51 4 0.14860607298695988 0.0 36.6927539
true 0.033455345551690496 104 6 1 1.52 1 0.14676781227962965 0.0 0.5282914
true 0.0010237635032329107 917 6 1 1.52 2 0.14676781227962965 0.0 6.701277
true 0.0002629952508992339 1663 6 1 1.52 3 0.14676781227962965 0.0 16.081773
true 0.00019232778166766717 4136 6 1 1.52 4 0.14676781227962965 0.0 52.1598623
true 0.03311169865454855 114 6 2 1.52 1 0.14676781227962965 0.0 0.5330765
true 0.0009378198906738466 1672 6 2 1.52 2 0.14676781227962965 0.0 12.0711696
true 0.0010175724545887221 1218 6 2 1.52 3 0.14676781227962965 0.0 12.4920578
true 0.00071792648844754 5008 6 2 1.52 4 0.14676781227962965 0.0 60.847038
true 0.032995720434662756 103 6 3 1.52 1 0.14676781227962965 0.0 0.5389523
true 0.0009534181062338757 903 6 3 1.52 2 0.14676781227962965 0.0 6.7270671
true 0.03166389051613383 1189 6 3 1.52 3 0.14676781227962965 0.0 12.15759
true 0.00037831835255845253 5292 6 3 1.52 4 0.14676781227962965 0.0 63.9604066
true 0.0319330652448295 131 6 4 1.52 1 0.14676781227962965 0.0 0.6507739
