g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.15559854080088098 707 21 1 1.0 1 0.44796332018876817 0.0 20.4652461
true 0.1785017998822932 9040 21 1 1.0 2 0.44796332018876817 0.0 445.3500187
true 0.21503228820443673 2101 21 11 1.0 1 0.44796332018876817 0.0 52.8218338
true 0.18282198564245924 14612 21 11 1.0 2 0.44796332018876817 0.0 751.5060883
true 0.2637848756544088 10838 21 21 1.0 1 0.44796332018876817 0.0 284.1002952
true 0.1186895265746088 35233 21 21 1.0 2 0.44796332018876817 0.0 1620.1516865
true 0.125812983974098 1642 21 1 1.04 1 0.38916216352591126 0.0 39.7494047
true 0.02659896733307704 6623 21 1 1.04 2 0.38916216352591126 0.0 320.5452718
true 0.25972079948931565 994 21 11 1.04 1 0.38916216352591126 0.0 26.7737642
true 0.11195602720541274 30159 21 11 1.04 2 0.38916216352591126 0.0 1395.27951
true 0.18271173280551797 5699 21 21 1.04 1 0.38916216352591126 0.0 144.0213994
true 0.08639942161826522 32039 21 21 1.04 2 0.38916216352591126 0.0 1521.4421088
true 0.10467771107880597 1076 21 1 1.08 1 0.3425956105331165 0.0 26.4914434
true 0.01954657805456178 19389 21 1 1.08 2 0.3425956105331165 0.0 941.8188041
true 0.24731441638422427 827 21 11 1.08 1 0.3425956105331165 0.0 21.8132764
true 0.20287619619460726 4834 21 11 1.08 2 0.3425956105331165 0.0 242.3453946
true 0.24378460976286634 4053 21 21 1.08 1 0.3425956105331165 0.0 99.6163291
true 0.06292968880208656 50887 21 21 1.08 2 0.3425956105331165 0.0 2358.0103261
true 0.08930748224795704 1276 21 1 1.12 1 0.30598043196662417 0.0 30.1871837
true 0.12490048216771377 6458 21 1 1.12 2 0.30598043196662417 0.0 292.3193733
true 0.08841729833102657 2075 21 11 1.12 1 0.30598043196662417 0.0 48.0987363
true 0.12480565196548779 26543 21 11 1.12 2 0.30598043196662417 0.0 1218.5940091
true 0.23545813422520018 3255 21 21 1.12 1 0.30598043196662417 0.0 76.2679631
true 0.15194117967415133 46304 21 21 1.12 2 0.30598043196662417 0.0 2018.256457
true 0.07773358179247242 1858 21 1 1.16 1 0.2767340801837145 0.0 44.6907972
true 0.08096308778950029 10073 21 1 1.16 2 0.2767340801837145 0.0 445.6925296
true 0.07722565291963526 3400 21 11 1.16 1 0.2767340801837145 0.0 77.5117636
true 0.011152583462033154 33455 21 11 1.16 2 0.2767340801837145 0.0 1477.6483918
true 0.14978032474055486 4115 21 21 1.16 1 0.2767340801837145 0.0 95.8111571
true 0.05736750782978804 185019 21 21 1.16 2 0.2767340801837145 0.0 8133.0366852
true 0.06871694506798415 1521 21 1 1.2 1 0.2528434476485877 0.0 39.5788261
true 0.10872292647129816 9594 21 1 1.2 2 0.2528434476485877 0.0 409.1688499
true 0.06842297616347559 2893 21 11 1.2 1 0.2528434476485877 0.0 66.1330971
true 0.10404793586504679 26635 21 11 1.2 2 0.2528434476485877 0.0 1165.5044019
true 0.2678353749272895 2400 21 21 1.2 1 0.2528434476485877 0.0 55.2001482
true 0.008162744826877958 118560 21 21 1.2 2 0.2528434476485877 0.0 5172.376903
true 0.061483949824124695 947 21 1 1.24 1 0.23289513332462652 0.0 22.8289932
true 0.09914459088938071 8256 21 1 1.24 2 0.23289513332462652 0.0 367.5459908
true 0.06131084758358623 1803 21 11 1.24 1 0.23289513332462652 0.0 41.0371993
true 0.007009222869958128 16859 21 11 1.24 2 0.23289513332462652 0.0 661.2854292
true 0.13996505024378442 5594 21 21 1.24 1 0.23289513332462652 0.0 135.029895
true 0.006488088104641425 54100 21 21 1.24 2 0.23289513332462652 0.0 2067.2019301
true 0.05554145689748735 1308 21 1 1.28 1 0.21591910695510858 0.0 29.7335975
true 0.05704022481596199 15309 21 1 1.28 2 0.21591910695510858 0.0 655.7598802
true 0.21709604097182963 1749 21 11 1.28 1 0.21591910695510858 0.0 39.8745973
true 0.09193848152990315 22963 21 11 1.28 2 0.21591910695510858 0.0 973.1204611
true 0.17784831206343613 4303 21 21 1.28 1 0.21591910695510858 0.0 96.5921608
true 0.07181544654537143 30921 21 21 1.28 2 0.21591910695510858 0.0 1313.8664298
true 0.05056348951284373 943 21 1 1.32 1 0.2012431609430379 0.0 22.8280914
true 0.004672385152753866 15775 21 1 1.32 2 0.2012431609430379 0.0 614.274911
true 0.13222228926187685 1108 21 11 1.32 1 0.2012431609430379 0.0 26.7331527
true 0.08240473610783729 24570 21 11 1.32 2 0.2012431609430379 0.0 1042.5267422
true 0.21808311651968917 4546 21 21 1.32 1 0.2012431609430379 0.0 105.2453911
