g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.11250526740691286 167 8 1 0.52 1 0.686465557464803 0.002 7.3795285
true 0.035177883055161674 373 8 1 0.52 2 0.686465557464803 0.002 4.9440725
true 0.00037971934064234825 4960 8 1 0.52 3 0.686465557464803 0.002 69.008694
true 0.016195164834908793 1938 8 1 0.52 4 0.686465557464803 0.002 40.5461144
true 0.24060444494842023 143 8 2 0.52 1 0.686465557464803 0.002 1.0740903
true 0.056478865413528145 1666 8 2 0.52 2 0.686465557464803 0.002 16.9200738
true 0.019467287651951354 1707 8 2 0.52 3 0.686465557464803 0.002 27.6562778
true 0.07475005668758114 3383 8 2 0.52 4 0.686465557464803 0.002 69.6026221
true 0.27247977440891485 126 8 3 0.52 1 0.686465557464803 0.002 0.9687256
true 0.01749539236147866 815 8 3 0.52 2 0.686465557464803 0.002 9.4835798
true 0.037331287974709325 2648 8 3 0.52 3 0.686465557464803 0.002 39.3921631
true 0.015094816104770018 2325 8 3 0.52 4 0.686465557464803 0.002 47.671859
true 0.25604407767785087 294 8 4 0.52 1 0.686465557464803 0.002 2.0439861
true 0.01589241948091394 1909 8 4 0.52 2 0.686465557464803 0.002 20.8455517
true 0.02547369103138447 1994 8 4 0.52 3 0.686465557464803 0.002 31.3247371
true 0.011558783813919213 12353 8 4 0.52 4 0.686465557464803 0.002 236.5049953
true 0.26271714117863887 251 8 5 0.52 1 0.686465557464803 0.002 1.8153682
true 0.12861809286835552 837 8 5 0.52 2 0.686465557464803 0.002 10.016524
true 0.051198440302641965 1628 8 5 0.52 3 0.686465557464803 0.002 28.1872874
true 0.013180664076167182 14526 8 5 0.52 4 0.686465557464803 0.002 359.6001392
true 0.28120446643112956 305 8 6 0.52 1 0.686465557464803 0.002 2.9855139
true 0.013364416415512032 3275 8 6 0.52 2 0.686465557464803 0.002 50.0673075
true 0.11125777765219243 3989 8 6 0.52 3 0.686465557464803 0.002 80.9647114
true 0.016310516188050888 21212 8 6 0.52 4 0.686465557464803 0.002 566.1790462
true 0.3030040459292805 335 8 7 0.52 1 0.686465557464803 0.002 3.3835523
true 0.013010791414383336 1337 8 7 0.52 2 0.686465557464803 0.002 20.1592083
