g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.03400085262474056 123 6 1 1.51 1 0.14860607298695988 0.0 0.5904146
true 0.0010564966786318908 446 6 1 1.51 2 0.14860607298695988 0.0 3.3946251
true 0.00032710432432342396 1735 6 1 1.51 3 0.14860607298695988 0.0 17.8605334
true 0.00017488587194131044 3340 6 1 1.51 4 0.14860607298695988 0.0 41.3152172
true 0.03364383321611822 145 6 2 1.51 1 0.14860607298695988 0.0 0.6668045
true 0.0009651970551256273 632 6 2 1.51 2 0.14860607298695988 0.0 4.8492909
true 0.00017892725234841533 3392 6 2 1.51 3 0.14860607298695988 0.0 32.1479939
true 0.0001891757878778877 7267 6 2 1.51 4 0.14860607298695988 0.0 89.7969298
true 0.033524363125256605 176 6 3 1.51 1 0.14860607298695988 0.0 0.8051171
true 0.0009805469709525672 624 6 3 1.51 2 0.14860607298695988 0.0 4.6584388
true 0.00023652579417386224 1850 6 3 1.51 3 0.14860607298695988 0.0 18.3980266
true 0.0008213223150532745 3876 6 3 1.51 4 0.14860607298695988 0.0 47.6758168
true 0.0324307420853361 159 6 4 1.51 1 0.14860607298695988 0.0 0.7446294
true 0.0007933320569966512 1324 6 4 1.51 2 0.14860607298695988 0.0 9.533153
true 0.0002767943078698931 2559 6 4 1.51 3 0.14860607298695988 0.0 25.3775649
true 0.0003321553622244039 8135 6 4 1.51 4 0.14860607298695988 0.0 101.6178664
true 0.2181740915404224 138 6 5 1.51 1 0.14860607298695988 0.0 0.680886
true 0.0007969698933647962 1642 6 5 1.51 2 0.14860607298695988 0.0 11.7941365
true 0.0010988367375360242 1105 6 5 1.51 3 0.14860607298695988 0.0 12.3046008
true 0.00045124586355735905 4432 6 5 1.51 4 0.14860607298695988 0.0 54.6983351
true 0.18205070413196556 203 6 6 1.51 1 0.14860607298695988 0.0 0.9802163
true 0.169162095802431 831 6 6 1.51 2 0.14860607298695988 0.0 6.9396113
true 0.011167819467336812 4276 6 6 1.51 3 0.14860607298695988 0.0 42.9225908
true 0.0005374794988495801 7523 6 6 1.51 4 0.14860607298695988 0.0 95.0085913
true 0.03345533583120841 107 6 1 1.52 1 0.14676781227962965 0.0 0.5199796
true 0.0010235713406672176 1033 6 1 1.52 2 0.14676781227962965 0.0 7.4823368
true 0.0001549973283285211 2042 6 1 1.52 3 0.14676781227962965 0.0 20.3739399
true 9.496580904588825e-5 2846 6 1 1.52 4 0.14676781227962965 0.0 35.0325169
true 0.03311066927657538 105 6 2 1.52 1 0.14676781227962965 0.0 0.5373715
true 0.0009378302694505458 1487 6 2 1.52 2 0.14676781227962965 0.0 10.6233909
