g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.023141188197771334 52 4 1 1.75 1 0.11006905644949685 0.0 5.7288416
true 0.0004080209013804792 151 4 1 1.75 2 0.11006905644949685 0.0 0.6783128
true 8.147642165390323e-6 395 4 1 1.75 3 0.11006905644949685 0.0 2.1682206
true 8.095155516707475e-5 1061 4 1 1.75 4 0.11006905644949685 0.0 7.8110116
true 0.022205898676900537 93 4 2 1.75 1 0.11006905644949685 0.0 0.2288837
true 0.00023829538870637212 327 4 2 1.75 2 0.11006905644949685 0.0 1.3582241
true 3.436529353065265e-5 1149 4 2 1.75 3 0.11006905644949685 0.0 6.1578761
true 1.5022647817164447e-5 1234 4 2 1.75 4 0.11006905644949685 0.0 8.4584389
true 0.021893997523716697 83 4 3 1.75 1 0.11006905644949685 0.0 0.2050456
true 0.00027725121005417463 496 4 3 1.75 2 0.11006905644949685 0.0 1.8952112
true 2.6245216522613468e-5 637 4 3 1.75 3 0.11006905644949685 0.0 3.616375
true 8.729031441127393e-5 864 4 3 1.75 4 0.11006905644949685 0.0 5.9718596
true 0.016421014546647295 80 4 4 1.75 1 0.11006905644949685 0.0 0.233284
true 0.0002170031889026508 738 4 4 1.75 2 0.11006905644949685 0.0 2.8973446
true 0.005291059248902566 931 4 4 1.75 3 0.11006905644949685 0.0 5.1733952
true 0.0001719131234952792 2300 4 4 1.75 4 0.11006905644949685 0.0 15.0247918
true 0.023025091477147652 66 4 1 1.754 1 0.10963132712715223 0.0 0.1657138
true 0.0003864837965657508 351 4 1 1.754 2 0.10963132712715223 0.0 1.2991412
true 1.1463615998685839e-6 762 4 1 1.754 3 0.10963132712715223 0.0 3.9399399
true 1.3440610252546392e-6 891 4 1 1.754 4 0.10963132712715223 0.0 5.9642032
true 0.022097028757617432 64 4 2 1.754 1 0.10963132712715223 0.0 0.1643843
true 0.022433879228640152 391 4 2 1.754 2 0.10963132712715223 0.0 1.5036927
true 2.1976389834560406e-5 1033 4 2 1.754 3 0.10963132712715223 0.0 5.4516769
true 8.236827732349683e-6 1349 4 2 1.754 4 0.10963132712715223 0.0 8.756481
true 0.02178787250136512 96 4 3 1.754 1 0.10963132712715223 0.0 0.2680636
true 0.00027462945759308227 772 4 3 1.754 2 0.10963132712715223 0.0 3.3055163
true 0.014280534760948463 278 4 3 1.754 3 0.10963132712715223 0.0 2.0440538
true 0.0001231867376828751 908 4 3 1.754 4 0.10963132712715223 0.0 6.7024376
true 0.016341520282245392 124 4 4 1.754 1 0.10963132712715223 0.0 0.3580371
true 0.00021728961549048742 811 4 4 1.754 2 0.10963132712715223 0.0 3.332599
true 3.131219446650402e-5 772 4 4 1.754 3 0.10963132712715223 0.0 4.4830092
true 1.6478440911224523e-5 1085 4 4 1.754 4 0.10963132712715223 0.0 8.1829076
true 0.02290885182138308 58 4 1 1.758 1 0.10919632649010559 0.0 0.1676826
true 0.00038363537815577775 371 4 1 1.758 2 0.10919632649010559 0.0 1.5151619
true 4.721352958481084e-6 579 4 1 1.758 3 0.10919632649010559 0.0 3.6430301
true 1.4924040385722037e-6 992 4 1 1.758 4 0.10919632649010559 0.0 7.1404899
true 0.021989493562940138 85 4 2 1.758 1 0.10919632649010559 0.0 0.2079893
true 0.0002304974403423421 175 4 2 1.758 2 0.10919632649010559 0.0 0.7799502
true 0.010351195112436068 520 4 2 1.758 3 0.10919632649010559 0.0 2.9429769
