g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.03400095865915509 159 6 1 1.51 1 0.14860607298695988 0.0 0.7464752
true 0.0010539778330787009 882 6 1 1.51 2 0.14860607298695988 0.0 6.6400862
true 0.0010085181980459268 1511 6 1 1.51 3 0.14860607298695988 0.0 16.6540874
true 0.00022153751832681978 7888 6 1 1.51 4 0.14860607298695988 0.0 99.3368113
true 0.03364325709851601 162 6 2 1.51 1 0.14860607298695988 0.0 0.855566
true 0.0009655475092689159 512 6 2 1.51 2 0.14860607298695988 0.0 4.2909121
true 0.03198760576805382 832 6 2 1.51 3 0.14860607298695988 0.0 9.6377954
true 0.0007764956339551266 6268 6 2 1.51 4 0.14860607298695988 0.0 81.2034538
true 0.033524262302517614 187 6 3 1.51 1 0.14860607298695988 0.0 0.9681224
true 0.0009802632256225574 1328 6 3 1.51 2 0.14860607298695988 0.0 10.5630986
true 0.00013061237230882483 4254 6 3 1.51 3 0.14860607298695988 0.0 44.2984826
true 0.000738279046291738 8109 6 3 1.51 4 0.14860607298695988 0.0 104.9006315
true 0.03243064869737941 154 6 4 1.51 1 0.14860607298695988 0.0 0.7691756
true 0.0008000705060883379 1385 6 4 1.51 2 0.14860607298695988 0.0 10.6628825
true 0.00018189614514371732 2399 6 4 1.51 3 0.14860607298695988 0.0 25.7248776
true 0.0007974039592348048 5534 6 4 1.51 4 0.14860607298695988 0.0 72.0690847
true 0.220114509508012 154 6 5 1.51 1 0.14860607298695988 0.0 0.8570638
true 0.0008912100203639528 1680 6 5 1.51 2 0.14860607298695988 0.0 13.51759
true 0.0259071409900798 502 6 5 1.51 3 0.14860607298695988 0.0 6.7253828
true 0.0008772869705243602 3512 6 5 1.51 4 0.14860607298695988 0.0 45.9061138
true 0.02647934997612388 193 6 6 1.51 1 0.14860607298695988 0.0 1.0204003
true 0.167099799519796 1345 6 6 1.51 2 0.14860607298695988 0.0 10.4073688
true 0.00012930024155500633 3014 6 6 1.51 3 0.14860607298695988 0.0 31.1609766
true 0.0003856469734349703 6576 6 6 1.51 4 0.14860607298695988 0.0 86.1972125
true 0.033455456829699026 103 6 1 1.52 1 0.14676781227962965 0.0 0.5377458
true 0.001023413915548943 2058 6 1 1.52 2 0.14676781227962965 0.0 16.2152576
true 0.0007952605624826359 1213 6 1 1.52 3 0.14676781227962965 0.0 13.0277682
true 0.0007816163014492394 1277 6 1 1.52 4 0.14676781227962965 0.0 18.6196304
true 0.03311086681430145 123 6 2 1.52 1 0.14676781227962965 0.0 0.6557168
true 0.0009379914160613234 795 6 2 1.52 2 0.14676781227962965 0.0 6.0046555
true 0.0012183857738977122 3017 6 2 1.52 3 0.14676781227962965 0.0 30.6594167
true 0.0005548905036360519 5516 6 2 1.52 4 0.14676781227962965 0.0 71.677542
true 0.03299621001265105 153 6 3 1.52 1 0.14676781227962965 0.0 0.8484488
true 0.0009525664504326422 1184 6 3 1.52 2 0.14676781227962965 0.0 9.1779809
true 0.0316676274986429 548 6 3 1.52 3 0.14676781227962965 0.0 7.1563378
true 0.000642548330406482 9145 6 3 1.52 4 0.14676781227962965 0.0 118.2736531
true 0.2652049843960941 113 6 4 1.52 1 0.14676781227962965 0.0 0.6455461
true 0.0007723204453322641 1493 6 4 1.52 2 0.14676781227962965 0.0 11.2754267
true 9.952878161817447e-5 2358 6 4 1.52 3 0.14676781227962965 0.0 25.5213308
true 0.0015644177799845893 5579 6 4 1.52 4 0.14676781227962965 0.0 73.612163
true 0.03129440288155764 139 6 5 1.52 1 0.14676781227962965 0.0 0.7563633
true 0.0007777351170086711 1124 6 5 1.52 2 0.14676781227962965 0.0 8.8666472
true 0.00034079560066032635 6422 6 5 1.52 3 0.14676781227962965 0.0 68.2044081
true 0.000132171662862135 2489 6 5 1.52 4 0.14676781227962965 0.0 33.5875787
true 0.026079027428459134 167 6 6 1.52 1 0.14676781227962965 0.0 0.8911539
true 0.0006800303224668661 2105 6 6 1.52 2 0.14676781227962965 0.0 16.4583253
true 0.005330933593549618 2654 6 6 1.52 3 0.14676781227962965 0.0 29.0058262
true 0.000594485654464146 3283 6 6 1.52 4 0.14676781227962965 0.0 43.6651266
true 0.032923262700786216 103 6 1 1.53 1 0.14496629210198328 0.0 0.53747
true 0.030501012214268708 1164 6 1 1.53 2 0.14496629210198328 0.0 8.9052696
true 0.007631723830824222 1019 6 1 1.53 3 0.14496629210198328 0.0 11.1339767
true 0.0006844705307479382 3144 6 1 1.53 4 0.14496629210198328 0.0 41.2176197
true 0.0325910220810115 119 6 2 1.53 1 0.14496629210198328 0.0 0.6541281
true 0.0009113425446556633 811 6 2 1.53 2 0.14496629210198328 0.0 6.3747929
true 5.7792328828132344e-5 4578 6 2 1.53 3 0.14496629210198328 0.0 47.4981008
true 0.00045288101056223384 9526 6 2 1.53 4 0.14496629210198328 0.0 125.7022803
true 0.032480153034651016 169 6 3 1.53 1 0.14496629210198328 0.0 0.8410833
true 0.0009256411253594221 1174 6 3 1.53 2 0.14496629210198328 0.0 9.216899
true 0.0001762941188835724 1938 6 3 1.53 3 0.14496629210198328 0.0 19.9522055
true 0.00015000616923060983 5735 6 3 1.53 4 0.14496629210198328 0.0 76.1610943
true 0.031445774332228324 272 6 4 1.53 1 0.14496629210198328 0.0 1.3166494
true 0.0007485900227350573 1301 6 4 1.53 2 0.14496629210198328 0.0 9.5237206
true 0.00044692447787776646 2642 6 4 1.53 3 0.14496629210198328 0.0 27.7179394
true 0.005341896481504904 5748 6 4 1.53 4 0.14496629210198328 0.0 79.6294128
true 0.030825376938783754 124 6 5 1.53 1 0.14496629210198328 0.0 0.6912059
true 0.000778638103294449 899 6 5 1.53 2 0.14496629210198328 0.0 7.4213662
true 0.019190570858957746 2080 6 5 1.53 3 0.14496629210198328 0.0 22.8561375
true 0.0001703762134090625 5625 6 5 1.53 4 0.14496629210198328 0.0 74.7204187
true 0.025687668999585994 299 6 6 1.53 1 0.14496629210198328 0.0 1.5766485
true 0.0006625079491519303 989 6 6 1.53 2 0.14496629210198328 0.0 7.5997988
true 0.00025649102131775997 5216 6 6 1.53 3 0.14496629210198328 0.0 55.2767069
true 0.0004009346509244542 5742 6 6 1.53 4 0.14496629210198328 0.0 75.6205941
true 0.03240442324788079 115 6 1 1.54 1 0.14320052060549301 0.0 0.5888927
true 0.0009655543391045573 433 6 1 1.54 2 0.14320052060549301 0.0 3.5918642
true 0.0010960840468671185 946 6 1 1.54 3 0.14320052060549301 0.0 11.5466037
true 8.738790900364446e-5 2879 6 1 1.54 4 0.14320052060549301 0.0 37.5882805
true 0.032084570539163526 115 6 2 1.54 1 0.14320052060549301 0.0 0.6254727
true 0.05474565306585982 249 6 2 1.54 2 0.14320052060549301 0.0 2.3501347
true 0.000831767397577593 2932 6 2 1.54 3 0.14320052060549301 0.0 29.8391025
true 4.317289530925139e-5 5692 6 2 1.54 4 0.14320052060549301 0.0 74.7564757
true 0.03197784241544721 103 6 3 1.54 1 0.14320052060549301 0.0 0.5766444
true 0.0008992124660196684 700 6 3 1.54 2 0.14320052060549301 0.0 5.7054104
true 0.0004128730648793044 2321 6 3 1.54 3 0.14320052060549301 0.0 24.8418586
true 0.01119442515936464 3282 6 3 1.54 4 0.14320052060549301 0.0 44.6762696
true 0.26476911720081486 108 6 4 1.54 1 0.14320052060549301 0.0 0.6007735
true 0.0007266502087174276 1388 6 4 1.54 2 0.14320052060549301 0.0 10.7456873
true 0.00015283958978783152 3833 6 4 1.54 3 0.14320052060549301 0.0 38.7137252
true 0.000962038931021994 2464 6 4 1.54 4 0.14320052060549301 0.0 34.9194872
true 0.030367078587438534 160 6 5 1.54 1 0.14320052060549301 0.0 0.8477468
true 0.0007288118830926615 1595 6 5 1.54 2 0.14320052060549301 0.0 11.9163124
true 0.023181937325119382 1854 6 5 1.54 3 0.14320052060549301 0.0 20.5745548
true 0.00012352002489192105 4559 6 5 1.54 4 0.14320052060549301 0.0 63.1766219
true 0.025306038966260963 207 6 6 1.54 1 0.14320052060549301 0.0 1.0514093
true 0.0006439487890984863 1752 6 6 1.54 2 0.14320052060549301 0.0 13.3771822
true 0.020499388296631744 1621 6 6 1.54 3 0.14320052060549301 0.0 17.8229867
true 0.00026377575189895364 8858 6 6 1.54 4 0.14320052060549301 0.0 116.1684967
true 0.031897883394004345 155 6 1 1.55 1 0.14146953786835154 0.0 0.7801605
true 0.0009376952872683919 1109 6 1 1.55 2 0.14146953786835154 0.0 8.7363886
true 0.00012319599701932082 4193 6 1 1.55 3 0.14146953786835154 0.0 42.4512768
true 1.991355042935128e-5 4463 6 1 1.55 4 0.14146953786835154 0.0 56.7869736
true 0.031589062503880716 148 6 2 1.55 1 0.14146953786835154 0.0 0.8001767
true 0.0008612939904749928 1315 6 2 1.55 2 0.14146953786835154 0.0 9.9673095
true 0.0006726308455046182 4798 6 2 1.55 3 0.14146953786835154 0.0 47.620593
true 0.008839774159884128 2147 6 2 1.55 4 0.14146953786835154 0.0 29.2125922
true 0.031485882450563864 214 6 3 1.55 1 0.14146953786835154 0.0 1.0895224
true 0.0008736995843143062 868 6 3 1.55 2 0.14146953786835154 0.0 6.8663213
true 0.030319719093682213 526 6 3 1.55 3 0.14146953786835154 0.0 7.2296039
true 0.00035391251751833625 5062 6 3 1.55 4 0.14146953786835154 0.0 66.2086654
true 0.030507504226206836 142 6 4 1.55 1 0.14146953786835154 0.0 0.7958535
true 0.0007140792487791287 1870 6 4 1.55 2 0.14146953786835154 0.0 14.5123823
true 0.0009853813978141501 4829 6 4 1.55 3 0.14146953786835154 0.0 48.7151261
true 0.00048125721103467467 7773 6 4 1.55 4 0.14146953786835154 0.0 100.0742491
true 0.029919647566649908 150 6 5 1.55 1 0.14146953786835154 0.0 0.7907694
true 0.000709379245949815 1359 6 5 1.55 2 0.14146953786835154 0.0 10.1540824
true 0.024330494707108852 766 6 5 1.55 3 0.14146953786835154 0.0 9.246914
true 0.0001256127342981972 6989 6 5 1.55 4 0.14146953786835154 0.0 93.389776
true 0.18117351260332767 152 6 6 1.55 1 0.14146953786835154 0.0 0.8311169
true 0.1669895359545982 838 6 6 1.55 2 0.14146953786835154 0.0 6.7400414
true 0.0004809132065561883 6226 6 6 1.55 3 0.14146953786835154 0.0 65.8343573
true 0.00010546838662266651 9264 6 6 1.55 4 0.14146953786835154 0.0 120.6692207
true 0.0314037648744398 120 6 1 1.56 1 0.13977241481340572 0.0 0.5967187
true 0.0009113637918454764 505 6 1 1.56 2 0.13977241481340572 0.0 3.9830777
true 0.0004363318854863074 2114 6 1 1.56 3 0.13977241481340572 0.0 22.3722839
true 9.38687356438761e-5 1877 6 1 1.56 4 0.13977241481340572 0.0 25.9790462
true 0.031105604354350058 143 6 2 1.56 1 0.13977241481340572 0.0 0.7065148
true 0.00083761171793173 672 6 2 1.56 2 0.13977241481340572 0.0 5.3579327
true 0.013659187899007219 2114 6 2 1.56 3 0.13977241481340572 0.0 22.8764768
true 0.0006548736102655051 1060 6 2 1.56 4 0.13977241481340572 0.0 18.3249746
true 0.34380142214342363 103 6 3 1.56 1 0.13977241481340572 0.0 0.58055
true 0.0008495984173806556 1696 6 3 1.56 2 0.13977241481340572 0.0 13.21897
true 0.00017368654101940217 4229 6 3 1.56 3 0.13977241481340572 0.0 43.2959151
true 0.0002460009726114043 5749 6 3 1.56 4 0.13977241481340572 0.0 75.20862
true 0.2643523244535777 127 6 4 1.56 1 0.13977241481340572 0.0 0.6846131
true 0.0011273948743633355 891 6 4 1.56 2 0.13977241481340572 0.0 7.3079433
true 0.00013359004933465035 3690 6 4 1.56 3 0.13977241481340572 0.0 38.3519573
true 0.0009532499992405269 1741 6 4 1.56 4 0.13977241481340572 0.0 25.6751707
true 0.029482113451849014 153 6 5 1.56 1 0.13977241481340572 0.0 0.8400444
true 0.0006951783444850368 2159 6 5 1.56 2 0.13977241481340572 0.0 17.6267936
true 0.00013405158714338005 3760 6 5 1.56 3 0.13977241481340572 0.0 38.9104269
true 0.00023461403034413797 9644 6 5 1.56 4 0.13977241481340572 0.0 128.5370183
true 0.0245683294239951 285 6 6 1.56 1 0.13977241481340572 0.0 1.5106844
true 0.0006413628779865232 360 6 6 1.56 2 0.13977241481340572 0.0 3.394593
true 0.020017277129142558 1844 6 6 1.56 3 0.13977241481340572 0.0 19.9631961
true 0.0003363324864603852 6271 6 6 1.56 4 0.13977241481340572 0.0 82.4319176
true 0.030921500295658877 108 6 1 1.57 1 0.1381082521562763 0.0 0.5704152
true 0.0008856765769301722 482 6 1 1.57 2 0.1381082521562763 0.0 3.8107428
true 0.0002861268490254032 3454 6 1 1.57 3 0.1381082521562763 0.0 35.9193074
true 0.00010968193013971561 4210 6 1 1.57 4 0.1381082521562763 0.0 54.0442103
true 0.030633832348781947 130 6 2 1.57 1 0.1381082521562763 0.0 0.6963259
true 0.028803424142616857 432 6 2 1.57 2 0.1381082521562763 0.0 3.6790894
