g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.034000898925396816 111 6 1 1.51 1 0.14860607298695988 0.0 0.5835667
true 0.0010548131389085391 1172 6 1 1.51 2 0.14860607298695988 0.0 8.6597713
true 0.0010051673796474536 1784 6 1 1.51 3 0.14860607298695988 0.0 18.0427344
true 0.00015467586994016846 3553 6 1 1.51 4 0.14860607298695988 0.0 44.239932
true 0.033643536496710036 119 6 2 1.51 1 0.14860607298695988 0.0 0.6134369
true 0.0009663337236497649 1826 6 2 1.51 2 0.14860607298695988 0.0 13.435186
true 0.03150481502420696 524 6 2 1.51 3 0.14860607298695988 0.0 6.5293053
true 0.0006633842727223338 2602 6 2 1.51 4 0.14860607298695988 0.0 32.4615304
true 0.03352431241681886 152 6 3 1.51 1 0.14860607298695988 0.0 0.7559002
true 0.0009801281400213708 930 6 3 1.51 2 0.14860607298695988 0.0 7.0122222
true 0.0006467865415989427 3496 6 3 1.51 3 0.14860607298695988 0.0 35.7130554
true 0.0005139635794928673 6878 6 3 1.51 4 0.14860607298695988 0.0 84.3488653
true 0.03243078723418366 165 6 4 1.51 1 0.14860607298695988 0.0 0.7766554
true 0.0007928017202690207 1735 6 4 1.51 2 0.14860607298695988 0.0 12.6497778
true 0.0006358606208767964 1189 6 4 1.51 3 0.14860607298695988 0.0 12.5195429
true 0.0005468492476358999 6083 6 4 1.51 4 0.14860607298695988 0.0 74.1143345
true 0.03177523600948347 132 6 5 1.51 1 0.14860607298695988 0.0 0.7001374
true 0.0007935078005767871 1042 6 5 1.51 2 0.14860607298695988 0.0 7.6892351
true 0.0005530876245941841 5467 6 5 1.51 3 0.14860607298695988 0.0 54.0909035
true 0.0006315222198191361 4179 6 5 1.51 4 0.14860607298695988 0.0 51.3700424
true 0.18205011857040784 314 6 6 1.51 1 0.14860607298695988 0.0 1.5131039
true 0.0006977236605934337 1648 6 6 1.51 2 0.14860607298695988 0.0 12.2759838
true 9.001945476730389e-5 3098 6 6 1.51 3 0.14860607298695988 0.0 30.5727874
true 0.0007905066247811399 6872 6 6 1.51 4 0.14860607298695988 0.0 85.390166
true 0.03345534140577461 108 6 1 1.52 1 0.14676781227962965 0.0 0.5430588
true 0.030766854005693345 926 6 1 1.52 2 0.14676781227962965 0.0 6.7009877
true 0.0017682550583963952 655 6 1 1.52 3 0.14676781227962965 0.0 7.4697217
true 0.018076830197021776 4384 6 1 1.52 4 0.14676781227962965 0.0 52.8934656
true 0.03311084149068286 110 6 2 1.52 1 0.14676781227962965 0.0 0.5701883
true 0.000941147141810067 1509 6 2 1.52 2 0.14676781227962965 0.0 10.7525802
true 0.030864640654430175 910 6 2 1.52 3 0.14676781227962965 0.0 9.6961136
true 0.00040946953551934673 4754 6 2 1.52 4 0.14676781227962965 0.0 60.0216056
true 0.032995810589797336 121 6 3 1.52 1 0.14676781227962965 0.0 0.6162619
true 0.0009527198625282803 692 6 3 1.52 2 0.14676781227962965 0.0 5.1079335
true 0.0004296489836595289 1770 6 3 1.52 3 0.14676781227962965 0.0 18.0364403
true 0.0006213807946347516 4544 6 3 1.52 4 0.14676781227962965 0.0 57.4052508
true 0.26554978643045807 159 6 4 1.52 1 0.14676781227962965 0.0 0.7911378
true 0.0007670986162310739 582 6 4 1.52 2 0.14676781227962965 0.0 4.643975
true 0.007833724295998906 1987 6 4 1.52 3 0.14676781227962965 0.0 19.6011862
true 0.0011923265949753958 2733 6 4 1.52 4 0.14676781227962965 0.0 34.772294
true 0.03129535341984352 156 6 5 1.52 1 0.14676781227962965 0.0 0.8634275
true 0.000772212084500512 1397 6 5 1.52 2 0.14676781227962965 0.0 9.8491158
true 0.0001339879802236932 2681 6 5 1.52 3 0.14676781227962965 0.0 27.1714311
true 0.0006409839805558871 5101 6 5 1.52 4 0.14676781227962965 0.0 63.2536504
true 0.33734077038805194 211 6 6 1.52 1 0.14676781227962965 0.0 1.0620896
true 0.0006841988405132763 1743 6 6 1.52 2 0.14676781227962965 0.0 12.8250741
true 0.0004577299937303103 3613 6 6 1.52 3 0.14676781227962965 0.0 36.3235024
true 0.00025119726521789326 4080 6 6 1.52 4 0.14676781227962965 0.0 52.5281339
true 0.03292320202959431 143 6 1 1.53 1 0.14496629210198328 0.0 0.6991378
true 0.03065760337041873 320 6 1 1.53 2 0.14496629210198328 0.0 2.5869088
true 0.000429262259764418 1646 6 1 1.53 3 0.14496629210198328 0.0 16.8015695
true 0.0007917508410695273 2269 6 1 1.53 4 0.14496629210198328 0.0 28.9767178
true 0.03259140417226675 116 6 2 1.53 1 0.14496629210198328 0.0 0.590862
true 0.030625903849959613 582 6 2 1.53 2 0.14496629210198328 0.0 4.3918851
true 0.0006731099889881742 2100 6 2 1.53 3 0.14496629210198328 0.0 20.9189568
true 0.0006185214655119731 7605 6 2 1.53 4 0.14496629210198328 0.0 92.7266432
true 0.03248036708366866 186 6 3 1.53 1 0.14496629210198328 0.0 0.8847468
true 0.0009277679440249376 563 6 3 1.53 2 0.14496629210198328 0.0 4.4243264
true 0.00017723656903608406 5648 6 3 1.53 3 0.14496629210198328 0.0 54.5270359
true 0.0006929377127595227 3242 6 3 1.53 4 0.14496629210198328 0.0 40.3973708
true 0.03144588739254106 127 6 4 1.53 1 0.14496629210198328 0.0 0.6189293
true 0.0007547318270849923 2082 6 4 1.53 2 0.14496629210198328 0.0 14.8399943
true 0.02294125365307191 692 6 4 1.53 3 0.14496629210198328 0.0 8.2604777
true 0.004255591452101845 3384 6 4 1.53 4 0.14496629210198328 0.0 42.1644286
true 0.21948891700786682 140 6 5 1.53 1 0.14496629210198328 0.0 0.7401424
true 0.0007522993688790058 1822 6 5 1.53 2 0.14496629210198328 0.0 13.7265778
true 0.20013451596379744 2536 6 5 1.53 3 0.14496629210198328 0.0 25.4931223
true 0.0006988012512401997 6371 6 5 1.53 4 0.14496629210198328 0.0 79.4027976
true 0.18290704807188915 167 6 6 1.53 1 0.14496629210198328 0.0 0.851904
true 0.0006629716317740527 1310 6 6 1.53 2 0.14496629210198328 0.0 9.4932425
true 0.0001832007512608073 3643 6 6 1.53 3 0.14496629210198328 0.0 36.8789402
