g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.034000968732236125 151 6 1 1.51 1 0.14860607298695988 0.0 0.903786
true 0.0010541524507342026 375 6 1 1.51 2 0.14860607298695988 0.0 4.0715267
true 0.00011549704808866412 1672 6 1 1.51 3 0.14860607298695988 0.0 21.2550865
true 0.0007213204491994807 1471 6 1 1.51 4 0.14860607298695988 0.0 25.9025669
true 0.0336435350644505 159 6 2 1.51 1 0.14860607298695988 0.0 0.9796354
true 0.0009710895973925882 366 6 2 1.51 2 0.14860607298695988 0.0 3.8337032
true 0.031187873654654974 1464 6 2 1.51 3 0.14860607298695988 0.0 20.8917686
true 0.000637878777497547 2195 6 2 1.51 4 0.14860607298695988 0.0 36.7827654
true 0.03352431403153211 120 6 3 1.51 1 0.14860607298695988 0.0 0.8462276
true 0.0009800736968802275 836 6 3 1.51 2 0.14860607298695988 0.0 8.1190059
true 0.03206328057295967 724 6 3 1.51 3 0.14860607298695988 0.0 10.74065
true 0.0007587037196819894 4415 6 3 1.51 4 0.14860607298695988 0.0 70.6621474
true 0.03243073121019854 132 6 4 1.51 1 0.14860607298695988 0.0 0.897358
true 0.0007944471179708451 1485 6 4 1.51 2 0.14860607298695988 0.0 13.4542198
true 0.0004700283034660413 2205 6 4 1.51 3 0.14860607298695988 0.0 28.7324298
true 0.0005730442676574465 6176 6 4 1.51 4 0.14860607298695988 0.0 101.6661761
true 0.031774427563075226 218 6 5 1.51 1 0.14860607298695988 0.0 1.4049369
true 0.0007945618236072538 1253 6 5 1.51 2 0.14860607298695988 0.0 12.0071951
true 0.0008712679538914081 4416 6 5 1.51 3 0.14860607298695988 0.0 57.3857323
true 0.00038392575493224613 5141 6 5 1.51 4 0.14860607298695988 0.0 82.3381814
true 0.1834292724703822 174 6 6 1.51 1 0.14860607298695988 0.0 1.1915441
true 0.0006984219446036407 1699 6 6 1.51 2 0.14860607298695988 0.0 16.0444816
true 0.00013657968927329364 3830 6 6 1.51 3 0.14860607298695988 0.0 49.1792467
true 0.0007238027039976521 5677 6 6 1.51 4 0.14860607298695988 0.0 94.1638122
true 0.03345546883244138 122 6 1 1.52 1 0.14676781227962965 0.0 0.7453981
true 0.032644304702235005 268 6 1 1.52 2 0.14676781227962965 0.0 3.0670758
true 0.0010059454256492462 909 6 1 1.52 3 0.14676781227962965 0.0 12.7402357
true 0.0003401406884325775 3509 6 1 1.52 4 0.14676781227962965 0.0 56.6654844
true 0.03311074180626308 131 6 2 1.52 1 0.14676781227962965 0.0 0.8798284
true 0.0009381560945303791 1860 6 2 1.52 2 0.14676781227962965 0.0 16.9414465
true 0.0013118205361586643 3856 6 2 1.52 3 0.14676781227962965 0.0 50.8163651
true 0.0005750229587575539 4350 6 2 1.52 4 0.14676781227962965 0.0 69.6545057
true 0.03299575608780512 81 6 3 1.52 1 0.14676781227962965 0.0 0.5973486
true 0.0009524886804173257 849 6 3 1.52 2 0.14676781227962965 0.0 8.5402127
true 0.00017068400374801543 1350 6 3 1.52 3 0.14676781227962965 0.0 17.8662604
true 0.00015555842386122398 4680 6 3 1.52 4 0.14676781227962965 0.0 74.7677852
true 0.03193243608338364 130 6 4 1.52 1 0.14676781227962965 0.0 0.8778449
true 0.0008155821991403384 381 6 4 1.52 2 0.14676781227962965 0.0 4.2005501
true 0.00014220983772510187 3025 6 4 1.52 3 0.14676781227962965 0.0 39.0135947
true 0.00010638578666422038 8214 6 4 1.52 4 0.14676781227962965 0.0 129.2275481
true 0.03129452047435392 286 6 5 1.52 1 0.14676781227962965 0.0 1.8804457
true 0.20046702918008172 1591 6 5 1.52 2 0.14676781227962965 0.0 15.1371765
true 9.49248397788649e-5 7136 6 5 1.52 3 0.14676781227962965 0.0 91.4164811
true 0.000614544931154748 8515 6 5 1.52 4 0.14676781227962965 0.0 134.2466219
true 0.0260788435346551 264 6 6 1.52 1 0.14676781227962965 0.0 1.7368094
