g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 2.0038714532155666e-7 850 15 1 0.0 1 0.0 1.0 16.4223341
true 3.900224229080873e-6 1051 15 1 0.0 2 0.0 1.0 23.7326597
true 1.7953831266126485e-7 1821 15 1 0.0 3 0.0 1.0 75.6624514
true 2.5197872552673584e-5 4746 15 1 0.0 4 0.0 1.0 277.3985545
true 0.2500002575161789 819 15 8 0.0 1 0.0 1.0 10.1354494
true 6.830260432452717e-7 2377 15 8 0.0 2 0.0 1.0 51.1631733
true 3.5134766459485323e-6 10309 15 8 0.0 3 0.0 1.0 321.8575866
true 0.00015318213685938664 9198 15 8 0.0 4 0.0 1.0 405.2357876
true 0.13335616367576228 2866 15 15 0.0 1 0.0 1.0 34.315246
true 4.108915072331687e-6 9887 15 15 0.0 2 0.0 1.0 197.0383833
true 1.392252118356252e-5 37157 15 15 0.0 3 0.0 1.0 1195.1465945
true 8.900095105794185e-5 33945 15 15 0.0 4 0.0 1.0 1432.4083625
true 4.028208939466094e-6 710 15 1 0.02 1 1.3876096831942148e-8 1.0 8.8451915
true 3.343603007410767e-6 3585 15 1 0.02 2 1.3876096831942148e-8 1.0 78.3787306
true 2.3170772819325336e-5 3116 15 1 0.02 3 1.3876096831942148e-8 1.0 124.4285243
true 3.624754780584549e-5 6004 15 1 0.02 4 1.3876096831942148e-8 1.0 322.3592973
true 3.8251315392229257e-7 735 15 8 0.02 1 1.3876096831942148e-8 1.0 9.3213458
true 0.06237672140453476 3410 15 8 0.02 2 1.3876096831942148e-8 1.0 72.8968432
true 0.12508394496150022 5826 15 8 0.02 3 1.3876096831942148e-8 1.0 199.970627
true 1.2688097793214781e-5 23928 15 8 0.02 4 1.3876096831942148e-8 1.0 973.7286893
true 0.06666967710554059 3203 15 15 0.02 1 1.3876096831942148e-8 1.0 34.6380681
true 3.219751477400168e-5 4523 15 15 0.02 2 1.3876096831942148e-8 1.0 82.6776487
true 0.13337072302864816 4973 15 15 0.02 3 1.3876096831942148e-8 1.0 150.17015
true 0.033102182179174475 12762 15 15 0.02 4 1.3876096831942148e-8 1.0 536.6907616
true 2.0462790567554734e-7 510 15 1 0.04 1 1.9450195370713674e-7 0.9998666666666668 6.1435418
true 7.244421216745511e-6 1379 15 1 0.04 2 1.9450195370713674e-7 0.9998666666666668 28.8967541
true 8.29925326184533e-7 2486 15 1 0.04 3 1.9450195370713674e-7 0.9998666666666668 82.1998928
true 1.2052438603527005e-5 4491 15 1 0.04 4 1.9450195370713674e-7 0.9998666666666668 208.3668008
true 0.25000037576044165 490 15 8 0.04 1 1.9450195370713674e-7 0.9998666666666668 6.1529052
true 1.5448328197997796e-5 1516 15 8 0.04 2 1.9450195370713674e-7 0.9998666666666668 33.4390716
true 0.06250872790498205 4880 15 8 0.04 3 1.9450195370713674e-7 0.9998666666666668 143.2200385
true 2.7688861437294432e-5 9746 15 8 0.04 4 1.9450195370713674e-7 0.9998666666666668 421.5837612
true 0.06668308721157358 2843 15 15 0.04 1 1.9450195370713674e-7 0.9998666666666668 30.614875
true 1.2017590996586207e-5 10767 15 15 0.04 2 1.9450195370713674e-7 0.9998666666666668 204.5190057
true 0.06669954721631519 5432 15 15 0.04 3 1.9450195370713674e-7 0.9998666666666668 160.745926
true 5.410035246085816e-6 25883 15 15 0.04 4 1.9450195370713674e-7 0.9998666666666668 926.3662368
true 1.1582566183943044e-7 676 15 1 0.06 1 9.041365978495186e-7 0.9997333333333334 7.5814347
true 2.4788746671999817e-7 1038 15 1 0.06 2 9.041365978495186e-7 0.9997333333333334 31.3443535
true 4.240701410362924e-6 2670 15 1 0.06 3 9.041365978495186e-7 0.9997333333333334 89.0942036
true 5.7199084073755735e-5 6928 15 1 0.06 4 9.041365978495186e-7 0.9997333333333334 314.9647159
true 0.2500002117980825 370 15 8 0.06 1 9.041365978495186e-7 0.9997333333333334 5.1539019
true 0.18760890437163266 3152 15 8 0.06 2 9.041365978495186e-7 0.9997333333333334 65.9726381
true 4.950526538476108e-6 15358 15 8 0.06 3 9.041365978495186e-7 0.9997333333333334 456.9104087
true 4.2054410638606154e-5 8809 15 8 0.06 4 9.041365978495186e-7 0.9997333333333334 378.865847
true 0.1333345441698301 973 15 15 0.06 1 9.041365978495186e-7 0.9997333333333334 11.0764557
true 1.4967651073316546e-5 6850 15 15 0.06 2 9.041365978495186e-7 0.9997333333333334 133.1023322
true 0.03341370049411599 6900 15 15 0.06 3 9.041365978495186e-7 0.9997333333333334 205.1233895
true 0.03306012409287437 12812 15 15 0.06 4 9.041365978495186e-7 0.9997333333333334 503.5174762
true 1.3587806115822332e-6 518 15 1 0.08 1 2.67980895271131e-6 0.9987333333333335 5.8591604
true 6.604898162843043e-7 1012 15 1 0.08 2 2.67980895271131e-6 0.9987333333333335 28.580543
true 2.335494345079292e-5 2394 15 1 0.08 3 2.67980895271131e-6 0.9987333333333335 90.595532
true 4.268406379936973e-5 4117 15 1 0.08 4 2.67980895271131e-6 0.9987333333333335 210.9146719
true 0.25000060164802945 584 15 8 0.08 1 2.67980895271131e-6 0.9987333333333335 6.9112489
true 2.9467951513928448e-6 9087 15 8 0.08 2 2.67980895271131e-6 0.9987333333333335 166.6466908
true 0.1250343593846492 4324 15 8 0.08 3 2.67980895271131e-6 0.9987333333333335 136.4519174
true 6.628294007929997e-5 9177 15 8 0.08 4 2.67980895271131e-6 0.9987333333333335 392.4616784
true 0.20015060145893168 876 15 15 0.08 1 2.67980895271131e-6 0.9987333333333335 9.9612224
true 3.451251718861181e-5 7746 15 15 0.08 2 2.67980895271131e-6 0.9987333333333335 150.7444697
true 4.8950873411572156e-5 29533 15 15 0.08 3 2.67980895271131e-6 0.9987333333333335 796.9062815
true 0.06679664210998111 32297 15 15 0.08 4 2.67980895271131e-6 0.9987333333333335 1193.4395294
true 5.628492643627858e-7 459 15 1 0.1 1 6.212647512238128e-6 0.9984666666666667 5.1867255
true 1.06391773757597e-6 975 15 1 0.1 2 6.212647512238128e-6 0.9984666666666667 22.6965475
true 3.3214414203452947e-6 2412 15 1 0.1 3 6.212647512238128e-6 0.9984666666666667 79.0486922
true 2.536063873392891e-5 6018 15 1 0.1 4 6.212647512238128e-6 0.9984666666666667 255.2294557
true 0.3750006146782738 497 15 8 0.1 1 6.212647512238128e-6 0.9984666666666667 5.9230704
true 1.7165356772513851e-6 10204 15 8 0.1 2 6.212647512238128e-6 0.9984666666666667 194.5720028
true 6.623247324896026e-5 17257 15 8 0.1 3 6.212647512238128e-6 0.9984666666666667 521.9921833
true 4.779355373608213e-5 9434 15 8 0.1 4 6.212647512238128e-6 0.9984666666666667 378.8147389
true 0.2000015310466639 1768 15 15 0.1 1 6.212647512238128e-6 0.9984666666666667 20.025802
true 2.0076917921755626e-5 20528 15 15 0.1 2 6.212647512238128e-6 0.9984666666666667 394.0608171
