g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.03400088013430419 112 6 1 1.51 1 0.14860607298695988 0.0 0.7235682
true 0.0010540286433946 550 6 1 1.51 2 0.14860607298695988 0.0 5.4539714
true 0.0002810873119672985 762 6 1 1.51 3 0.14860607298695988 0.0 10.711669
true 0.0009227276628571701 3265 6 1 1.51 4 0.14860607298695988 0.0 54.2975318
true 0.03364367525324824 100 6 2 1.51 1 0.14860607298695988 0.0 0.6553785
true 0.03143786037228208 336 6 2 1.51 2 0.14860607298695988 0.0 3.8463869
true 2.52090701712282e-5 4252 6 2 1.51 3 0.14860607298695988 0.0 53.4035428
true 0.0004861099347212017 5274 6 2 1.51 4 0.14860607298695988 0.0 86.5525811
true 0.033524337737956954 112 6 3 1.51 1 0.14860607298695988 0.0 0.7423979
true 0.000980361785701563 972 6 3 1.51 2 0.14860607298695988 0.0 8.9151247
true 0.0322614763444285 649 6 3 1.51 3 0.14860607298695988 0.0 10.6110343
true 0.0002625681499125639 8686 6 3 1.51 4 0.14860607298695988 0.0 140.4147022
true 0.032430502258540564 152 6 4 1.51 1 0.14860607298695988 0.0 0.9462706
true 0.0008010666736473632 1897 6 4 1.51 2 0.14860607298695988 0.0 17.2622099
true 0.0009317493016245265 3029 6 4 1.51 3 0.14860607298695988 0.0 37.3575443
true 0.0008882832072015512 4238 6 4 1.51 4 0.14860607298695988 0.0 65.7423438
true 0.03177494796231676 187 6 5 1.51 1 0.14860607298695988 0.0 1.1859928
true 0.0007946152916260329 1704 6 5 1.51 2 0.14860607298695988 0.0 16.1214374
true 0.0009378710721270611 10175 6 5 1.51 3 0.14860607298695988 0.0 129.784635
true 0.000703192767152927 4275 6 5 1.51 4 0.14860607298695988 0.0 68.0084447
true 0.02647955058547131 275 6 6 1.51 1 0.14860607298695988 0.0 1.6997195
true 0.0006969129996007295 1732 6 6 1.51 2 0.14860607298695988 0.0 15.538573
true 0.00020768449529867672 3155 6 6 1.51 3 0.14860607298695988 0.0 40.9881752
true 0.0003881023342540794 6256 6 6 1.51 4 0.14860607298695988 0.0 100.0981403
true 0.03345544301468345 107 6 1 1.52 1 0.14676781227962965 0.0 0.7061941
true 0.00102354051271486 428 6 1 1.52 2 0.14676781227962965 0.0 4.071587
true 2.3440736920066207e-5 2130 6 1 1.52 3 0.14676781227962965 0.0 25.9164762
true 0.0007903216983617956 3568 6 1 1.52 4 0.14676781227962965 0.0 58.3196987
true 0.03311070366936808 152 6 2 1.52 1 0.14676781227962965 0.0 0.8941785
true 0.0009375610369715959 737 6 2 1.52 2 0.14676781227962965 0.0 7.0772864
true 0.001246912818390511 3740 6 2 1.52 3 0.14676781227962965 0.0 46.1667099
true 0.014576508666388682 5178 6 2 1.52 4 0.14676781227962965 0.0 82.322357
true 0.03299596068023216 110 6 3 1.52 1 0.14676781227962965 0.0 0.7206475
true 0.0009531794264889074 666 6 3 1.52 2 0.14676781227962965 0.0 6.2807333
true 0.00027005576926915814 3546 6 3 1.52 3 0.14676781227962965 0.0 44.5440392
true 0.00021713959216168588 7322 6 3 1.52 4 0.14676781227962965 0.0 116.1402013
true 0.26554934638862426 112 6 4 1.52 1 0.14676781227962965 0.0 0.7352159
true 0.0007720360406825166 961 6 4 1.52 2 0.14676781227962965 0.0 8.7362464
true 0.0003147281964456239 5892 6 4 1.52 3 0.14676781227962965 0.0 74.9846863
true 0.0003936862016837295 2924 6 4 1.52 4 0.14676781227962965 0.0 48.9702846
true 0.2179128412405941 131 6 5 1.52 1 0.14676781227962965 0.0 0.849855
true 0.0007807895285010691 1122 6 5 1.52 2 0.14676781227962965 0.0 10.9866787
true 0.025422567081624502 883 6 5 1.52 3 0.14676781227962965 0.0 12.8149446
true 0.0002171288304866903 5946 6 5 1.52 4 0.14676781227962965 0.0 91.7047362
true 0.026079420322612058 209 6 6 1.52 1 0.14676781227962965 0.0 1.2867633
true 0.16732178439733178 615 6 6 1.52 2 0.14676781227962965 0.0 6.2552549
true 0.01605916951113869 1823 6 6 1.52 3 0.14676781227962965 0.0 24.9238444
true 0.0019647752119556217 4745 6 6 1.52 4 0.14676781227962965 0.0 75.290298
true 0.0329232172814552 157 6 1 1.53 1 0.14496629210198328 0.0 0.9605479
true 0.0009941284555980423 1080 6 1 1.53 2 0.14496629210198328 0.0 9.9673821
true 0.0005309212090395254 2808 6 1 1.53 3 0.14496629210198328 0.0 35.0727927
true 0.0007297313519834536 4127 6 1 1.53 4 0.14496629210198328 0.0 63.6370131
true 0.03259118798570826 111 6 2 1.53 1 0.14496629210198328 0.0 0.696232
true 0.0009117027372695929 787 6 2 1.53 2 0.14496629210198328 0.0 7.5974128
true 0.00045559652398455275 5469 6 2 1.53 3 0.14496629210198328 0.0 65.816161
true 0.0009825200527645572 5600 6 2 1.53 4 0.14496629210198328 0.0 86.0908386
true 0.032480542771609854 129 6 3 1.53 1 0.14496629210198328 0.0 0.8171362
true 0.0009260638525891429 679 6 3 1.53 2 0.14496629210198328 0.0 6.1999273
true 0.00014280947616618356 3379 6 3 1.53 3 0.14496629210198328 0.0 42.1292457
true 0.001612245556366576 1831 6 3 1.53 4 0.14496629210198328 0.0 30.8058655
true 0.03144624139594401 125 6 4 1.53 1 0.14496629210198328 0.0 0.8134923
true 0.0007493544804336727 2581 6 4 1.53 2 0.14496629210198328 0.0 23.6433873
true 0.015791597829583268 3114 6 4 1.53 3 0.14496629210198328 0.0 40.0494741
true 0.000651782129779982 4903 6 4 1.53 4 0.14496629210198328 0.0 77.6628871
true 0.030825728138239417 214 6 5 1.53 1 0.14496629210198328 0.0 1.4025293
true 0.0007496030345800708 1064 6 5 1.53 2 0.14496629210198328 0.0 10.1204951
true 0.00033591828723849025 3349 6 5 1.53 3 0.14496629210198328 0.0 42.5075448
true 0.0008433820610343812 3026 6 5 1.53 4 0.14496629210198328 0.0 49.2867982
true 0.33882105511104516 196 6 6 1.53 1 0.14496629210198328 0.0 1.2289727
true 0.000661098514097754 1550 6 6 1.53 2 0.14496629210198328 0.0 14.4515783
true 0.00018298990270644114 2810 6 6 1.53 3 0.14496629210198328 0.0 35.4653595
true 0.010013897612026043 7115 6 6 1.53 4 0.14496629210198328 0.0 113.1367085
true 0.03240427668571089 104 6 1 1.54 1 0.14320052060549301 0.0 0.6424742
true 0.0009656934758402458 1535 6 1 1.54 2 0.14320052060549301 0.0 14.0304003
true 0.00029031136925733447 3508 6 1 1.54 3 0.14320052060549301 0.0 44.454691
true 0.0010198960664535295 1821 6 1 1.54 4 0.14320052060549301 0.0 32.3509553
true 0.03208382381623895 128 6 2 1.54 1 0.14320052060549301 0.0 0.8106658
true 0.0549838178623554 387 6 2 1.54 2 0.14320052060549301 0.0 3.9578535
true 0.02775538320754617 1314 6 2 1.54 3 0.14320052060549301 0.0 17.4703048
true 0.01581379752139786 3449 6 2 1.54 4 0.14320052060549301 0.0 58.9741275
true 0.03197718003663419 131 6 3 1.54 1 0.14320052060549301 0.0 0.8672485
true 0.00089929750487631 575 6 3 1.54 2 0.14320052060549301 0.0 5.5528227
true 0.030609795697400133 1371 6 3 1.54 3 0.14320052060549301 0.0 18.3173307
true 0.0004182555986262937 2731 6 3 1.54 4 0.14320052060549301 0.0 44.0516641
true 0.030970869238172424 177 6 4 1.54 1 0.14320052060549301 0.0 1.0980234
