g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 1.3899671780226441e-7 1391 21 1 0.0 1 0.0 1.0 31.0769806
true 8.019199586040138e-6 4207 21 1 0.0 2 0.0 1.0 130.6153879
true 0.09091003140723654 1435 21 11 0.0 1 0.0 1.0 23.9686413
true 2.3225353072788632e-5 23712 21 11 0.0 2 0.0 1.0 661.4161166
true 0.23828702232893226 3020 21 21 0.0 1 0.0 1.0 49.09973
true 6.897414697012597e-6 41515 21 21 0.0 2 0.0 1.0 1182.5560484
true 8.412910962318776e-8 591 21 1 0.04 1 1.9450195304100457e-7 0.999904761904762 10.9987344
true 4.139313885431761e-6 2542 21 1 0.04 2 1.9450195304100457e-7 0.999904761904762 91.4452597
true 0.0909098361778366 2773 21 11 0.04 1 1.9450195304100457e-7 0.999904761904762 41.9064908
true 1.6130273475851114e-6 6504 21 11 0.04 2 1.9450195304100457e-7 0.999904761904762 194.1736781
true 0.19047844522105586 4518 21 21 0.04 1 1.9450195304100457e-7 0.999904761904762 69.353834
true 0.028141474754087844 104325 21 21 0.04 2 1.9450195304100457e-7 0.999904761904762 2882.5064776
true 2.8498175197455566e-7 532 21 1 0.08 1 2.67980895337621e-6 0.9988095238095237 10.0051786
true 8.409779283902186e-6 1555 21 1 0.08 2 2.67980895337621e-6 0.9988095238095237 53.9127026
true 0.18181870105516726 1650 21 11 0.08 1 2.67980895337621e-6 0.9988095238095237 25.3758673
true 0.0909133283452344 12519 21 11 0.08 2 2.67980895337621e-6 0.9988095238095237 377.4015458
true 0.1428677283743891 4116 21 21 0.08 1 2.67980895337621e-6 0.9988095238095237 65.445811
true 0.14278747421180635 29731 21 21 0.08 2 2.67980895337621e-6 0.9988095238095237 902.448949
true 1.9824538963209015e-6 672 21 1 0.12 1 1.233693648568858e-5 0.9975238095238094 12.2398321
true 3.824964590504187e-6 1421 21 1 0.12 2 1.233693648568858e-5 0.9975238095238094 54.2295977
true 0.09091025694519289 1361 21 11 0.12 1 1.233693648568858e-5 0.9975238095238094 22.495203
true 6.244333550014575e-6 8716 21 11 0.12 2 1.233693648568858e-5 0.9975238095238094 251.9563935
true 0.23810194003057128 5299 21 21 0.12 1 1.233693648568858e-5 0.9975238095238094 85.346446
true 0.07150933619766535 14220 21 21 0.12 2 1.233693648568858e-5 0.9975238095238094 425.2741993
true 3.400650722018561e-6 608 21 1 0.16 1 3.63843542392379e-5 0.996047619047619 12.9837037
true 1.9184517599801776e-5 3390 21 1 0.16 2 3.63843542392379e-5 0.996047619047619 110.1922338
true 0.2728098680733963 2163 21 11 0.16 1 3.63843542392379e-5 0.996047619047619 38.5856891
true 6.810357444156115e-5 10516 21 11 0.16 2 3.63843542392379e-5 0.996047619047619 318.9434694
true 0.14287380238228586 4522 21 21 0.16 1 3.63843542392379e-5 0.996047619047619 82.6555011
true 0.023901193851611983 29952 21 21 0.16 2 3.63843542392379e-5 0.996047619047619 903.5864236
true 1.0449054063055296e-5 1361 21 1 0.2 1 8.424689157360895e-5 0.9934761904761903 24.9663081
