g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.03400106433838651 101 6 1 1.51 1 0.14860607298695988 0.0 0.5532931
true 0.001054019330015088 475 6 1 1.51 2 0.14860607298695988 0.0 4.2043947
true 0.0003244489563190567 1810 6 1 1.51 3 0.14860607298695988 0.0 21.2485504
true 0.0008853225050716174 1991 6 1 1.51 4 0.14860607298695988 0.0 29.7389327
true 0.03364338652722332 124 6 2 1.51 1 0.14860607298695988 0.0 0.6885253
true 0.0009651486328461356 948 6 2 1.51 2 0.14860607298695988 0.0 8.1808654
true 0.0001604150787320735 4999 6 2 1.51 3 0.14860607298695988 0.0 56.2063636
true 0.00021509079804735154 6735 6 2 1.51 4 0.14860607298695988 0.0 96.7323897
true 0.0335245629713938 97 6 3 1.51 1 0.14860607298695988 0.0 0.5850941
true 0.000980490357562258 665 6 3 1.51 2 0.14860607298695988 0.0 6.11639
true 0.032213200421797115 940 6 3 1.51 3 0.14860607298695988 0.0 11.7068195
true 0.0008505557728433385 3316 6 3 1.51 4 0.14860607298695988 0.0 47.5716228
true 0.03243047910670231 143 6 4 1.51 1 0.14860607298695988 0.0 0.8155013
true 0.0008025758949666562 1102 6 4 1.51 2 0.14860607298695988 0.0 9.2262825
true 0.00023235058306830814 3662 6 4 1.51 3 0.14860607298695988 0.0 42.3524488
true 0.00035581060889891547 2978 6 4 1.51 4 0.14860607298695988 0.0 45.4066083
true 0.21817418763213667 142 6 5 1.51 1 0.14860607298695988 0.0 0.8718285
true 0.0012706473312151024 730 6 5 1.51 2 0.14860607298695988 0.0 6.7779684
true 0.019307417898424217 2484 6 5 1.51 3 0.14860607298695988 0.0 28.5369098
true 0.0014925751358103368 7751 6 5 1.51 4 0.14860607298695988 0.0 113.2829192
true 0.026479187376314828 172 6 6 1.51 1 0.14860607298695988 0.0 0.9905762
true 0.0007004444513352692 1922 6 6 1.51 2 0.14860607298695988 0.0 16.5305572
true 0.01109125869596786 3782 6 6 1.51 3 0.14860607298695988 0.0 44.8217369
true 0.0008397900122550372 7001 6 6 1.51 4 0.14860607298695988 0.0 103.5067204
true 0.033455666475539825 122 6 1 1.52 1 0.14676781227962965 0.0 0.6927785
true 0.0010232982875720276 550 6 1 1.52 2 0.14676781227962965 0.0 5.0083974
true 0.0016832100824418772 2657 6 1 1.52 3 0.14676781227962965 0.0 31.307032
true 0.0001996184385588684 2420 6 1 1.52 4 0.14676781227962965 0.0 35.4222219
true 0.03311059058533297 124 6 2 1.52 1 0.14676781227962965 0.0 0.7010467
true 0.0009378580322648988 549 6 2 1.52 2 0.14676781227962965 0.0 4.7355804
true 0.00017258666867139838 3558 6 2 1.52 3 0.14676781227962965 0.0 39.8571761
true 0.0007260014583978791 4606 6 2 1.52 4 0.14676781227962965 0.0 68.2011691
true 0.03299618423321854 164 6 3 1.52 1 0.14676781227962965 0.0 0.9075989
true 0.0009521202366591189 1089 6 3 1.52 2 0.14676781227962965 0.0 9.2977637
true 0.020947473629637486 1693 6 3 1.52 3 0.14676781227962965 0.0 21.1783273
true 0.00017410242595342998 5218 6 3 1.52 4 0.14676781227962965 0.0 75.3584073
true 0.03193271108045011 176 6 4 1.52 1 0.14676781227962965 0.0 0.9559163
true 0.0007690485581314521 1222 6 4 1.52 2 0.14676781227962965 0.0 10.3305313
true 0.0008829836319829698 2284 6 4 1.52 3 0.14676781227962965 0.0 26.9796287
true 0.000435543001799904 6642 6 4 1.52 4 0.14676781227962965 0.0 96.0905865
true 0.03129422433823466 178 6 5 1.52 1 0.14676781227962965 0.0 0.9991094
true 0.0007754275200509197 878 6 5 1.52 2 0.14676781227962965 0.0 7.3577974
true 0.00888427104227335 1455 6 5 1.52 3 0.14676781227962965 0.0 17.5203072
true 0.0004595888615944177 4648 6 5 1.52 4 0.14676781227962965 0.0 69.3101003
true 0.026078602699334014 212 6 6 1.52 1 0.14676781227962965 0.0 1.192065
true 0.001092950850068275 511 6 6 1.52 2 0.14676781227962965 0.0 5.0356076
true 0.0001370570559911984 2702 6 6 1.52 3 0.14676781227962965 0.0 31.2656098
true 0.0007186982274056583 7618 6 6 1.52 4 0.14676781227962965 0.0 113.0702824
true 0.03292429029415134 108 6 1 1.53 1 0.14496629210198328 0.0 0.6242784
true 0.0009939208904812258 758 6 1 1.53 2 0.14496629210198328 0.0 6.2678055
true 2.55005176855172e-5 2996 6 1 1.53 3 0.14496629210198328 0.0 34.0187767
true 0.0006996910434126646 3234 6 1 1.53 4 0.14496629210198328 0.0 47.9092964
true 0.032591063510832796 153 6 2 1.53 1 0.14496629210198328 0.0 0.8622601
true 0.000912152128408783 1988 6 2 1.53 2 0.14496629210198328 0.0 16.7427062
true 0.03084032618668439 1689 6 2 1.53 3 0.14496629210198328 0.0 20.0687019
true 0.0003169351141521781 6493 6 2 1.53 4 0.14496629210198328 0.0 92.5643164
true 0.03248019709001443 159 6 3 1.53 1 0.14496629210198328 0.0 0.9088154
true 0.0009250089786811966 932 6 3 1.53 2 0.14496629210198328 0.0 8.1353624
true 0.0003177051056651818 1967 6 3 1.53 3 0.14496629210198328 0.0 22.7809409
true 0.0004412657699896701 5064 6 3 1.53 4 0.14496629210198328 0.0 73.9623402
true 0.03144576714786965 181 6 4 1.53 1 0.14496629210198328 0.0 0.9905377
true 0.0008080592677412041 360 6 4 1.53 2 0.14496629210198328 0.0 3.5564395
true 0.0010252001292180568 2103 6 4 1.53 3 0.14496629210198328 0.0 25.0408611
true 0.000301575080053032 4573 6 4 1.53 4 0.14496629210198328 0.0 68.0511181
true 0.03082539557204018 146 6 5 1.53 1 0.14496629210198328 0.0 0.8946674
true 0.0007517569492851317 1206 6 5 1.53 2 0.14496629210198328 0.0 10.019777
true 8.24585078517348e-5 3974 6 5 1.53 3 0.14496629210198328 0.0 44.2547886
true 0.00015502783438039457 1768 6 5 1.53 4 0.14496629210198328 0.0 27.3675838
true 0.18160180440678583 147 6 6 1.53 1 0.14496629210198328 0.0 0.8439122
true 0.0006597040865987669 1547 6 6 1.53 2 0.14496629210198328 0.0 13.6149701
true 0.00017128181893469319 2630 6 6 1.53 3 0.14496629210198328 0.0 30.3515134
true 0.0003712604050148949 7532 6 6 1.53 4 0.14496629210198328 0.0 109.8340412
true 0.03240464723117348 110 6 1 1.54 1 0.14320052060549301 0.0 0.6421105
true 0.0009654310670950128 1149 6 1 1.54 2 0.14320052060549301 0.0 9.748546
true 0.02772644785261197 1620 6 1 1.54 3 0.14320052060549301 0.0 19.1824591
true 8.399864751995612e-5 3828 6 1 1.54 4 0.14320052060549301 0.0 55.4557045
true 0.0320837661884186 107 6 2 1.54 1 0.14320052060549301 0.0 0.6170447
true 0.0008858362234165085 1156 6 2 1.54 2 0.14320052060549301 0.0 9.795827
true 0.0008913840502806913 3385 6 2 1.54 3 0.14320052060549301 0.0 39.3894079
true 0.00010014325976512306 5077 6 2 1.54 4 0.14320052060549301 0.0 71.8664713
true 0.031977132336990254 140 6 3 1.54 1 0.14320052060549301 0.0 0.7728682
true 0.0009003265128748605 580 6 3 1.54 2 0.14320052060549301 0.0 5.2327376
true 8.987716509234467e-5 2222 6 3 1.54 3 0.14320052060549301 0.0 25.8036768
true 0.0006043883352649752 4073 6 3 1.54 4 0.14320052060549301 0.0 58.0459455
true 0.030971185098213894 185 6 4 1.54 1 0.14320052060549301 0.0 1.0767159
true 0.0007293497074400135 1504 6 4 1.54 2 0.14320052060549301 0.0 12.6659497
true 0.01562867942800729 1240 6 4 1.54 3 0.14320052060549301 0.0 16.7145138
true 0.0001705968305250466 6613 6 4 1.54 4 0.14320052060549301 0.0 94.6291412
