g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.14114658850005984 448 15 1 1.0 1 0.41694654125154995 0.0 15.9049269
true 0.16360829975504382 7698 15 1 1.0 2 0.41694654125154995 0.0 273.7544961
true 0.11663019301102273 21280 15 1 1.0 3 0.41694654125154995 0.0 1143.3462901
true 0.005160759690660988 56834 15 1 1.0 4 0.41694654125154995 0.0 3467.0415368
true 0.22633238111607712 1046 15 8 1.0 1 0.41694654125154995 0.0 14.6053727
true 0.15373424987517928 3157 15 8 1.0 2 0.41694654125154995 0.0 86.336399
true 0.13496855133054925 49145 15 8 1.0 3 0.41694654125154995 0.0 1945.7494982
true 0.18965304400497793 67562 15 8 1.0 4 0.41694654125154995 0.0 4324.4453476
true 0.26615559888949847 1177 15 15 1.0 1 0.41694654125154995 0.0 16.9518386
true 0.18105100141084954 13369 15 15 1.0 2 0.41694654125154995 0.0 367.3830315
true 0.08316919489067168 24607 15 15 1.0 3 0.41694654125154995 0.0 1063.3491843
true 0.13585414933036752 67785 15 15 1.0 4 0.41694654125154995 0.0 4813.8495032
true 0.1290041822466267 660 15 1 1.02 1 0.39310127335154044 0.0 10.3509892
true 0.15832687606482188 8165 15 1 1.02 2 0.39310127335154044 0.0 243.0814658
true 0.026306705661131136 14787 15 1 1.02 3 0.39310127335154044 0.0 597.2452715
true 0.02374500847729588 64562 15 1 1.02 4 0.39310127335154044 0.0 4486.5643692
true 0.22019635498844006 1238 15 8 1.02 1 0.39310127335154044 0.0 18.8763066
true 0.15647227190002988 3616 15 8 1.02 2 0.39310127335154044 0.0 108.5916075
true 0.12373681026816148 5323 15 8 1.02 3 0.39310127335154044 0.0 260.2445342
true 0.009238137062123175 84062 15 8 1.02 4 0.39310127335154044 0.0 4300.1382219
true 0.2040428107153994 1162 15 15 1.02 1 0.39310127335154044 0.0 18.3607973
true 0.08133420077585513 7282 15 15 1.02 2 0.39310127335154044 0.0 191.7819925
true 0.1535959722898736 15762 15 15 1.02 3 0.39310127335154044 0.0 671.6451977
true 0.006553166200986338 92127 15 15 1.02 4 0.39310127335154044 0.0 6059.7891067
true 0.11837895213898142 577 15 1 1.04 1 0.37112771062119265 0.0 9.0125533
true 0.15047550785999003 4540 15 1 1.04 2 0.37112771062119265 0.0 136.8848981
true 0.11721233780966755 6449 15 1 1.04 3 0.37112771062119265 0.0 313.5666279
true 0.10691591054360583 21429 15 1 1.04 4 0.37112771062119265 0.0 1413.7182814
true 0.11506341937556618 776 15 8 1.04 1 0.37112771062119265 0.0 12.0387897
true 0.0170571662979504 7170 15 8 1.04 2 0.37112771062119265 0.0 202.9889878
true 0.011555659997009977 22049 15 8 1.04 3 0.37112771062119265 0.0 902.9427992
true 0.011752683543347957 50113 15 8 1.04 4 0.37112771062119265 0.0 2861.4075409
true 0.1985683985735293 2114 15 15 1.04 1 0.37112771062119265 0.0 34.3812817
true 0.14497195672643334 8128 15 15 1.04 2 0.37112771062119265 0.0 235.0034559
true 0.1471186168063797 17346 15 15 1.04 3 0.37112771062119265 0.0 730.1912496
true 0.013303526245024237 71802 15 15 1.04 4 0.37112771062119265 0.0 4505.6211989
true 0.1090788084178867 376 15 1 1.06 1 0.35099786675974504 0.0 7.3083953
true 0.14304733842324063 3421 15 1 1.06 2 0.35099786675974504 0.0 98.1324343
true 0.10747094463212786 8329 15 1 1.06 3 0.35099786675974504 0.0 376.6551208
true 0.004657273778447324 106141 15 1 1.06 4 0.35099786675974504 0.0 6924.6394628
true 0.2041158918808359 502 15 8 1.06 1 0.35099786675974504 0.0 9.5271823
true 0.014985419032694763 6655 15 8 1.06 2 0.35099786675974504 0.0 201.4816166
true 0.006649129772642079 91420 15 8 1.06 3 0.35099786675974504 0.0 4126.5245856
true 0.007343774165443406 200100 15 8 1.06 4 0.35099786675974504 0.0 11751.7950573
true 0.19742624732434536 905 15 15 1.06 1 0.35099786675974504 0.0 16.3629434
true 0.17390268255484234 5285 15 15 1.06 2 0.35099786675974504 0.0 170.6747488
true 0.13105106319061674 11661 15 15 1.06 3 0.35099786675974504 0.0 572.8089089
true 0.14468003601726007 93117 15 15 1.06 4 0.35099786675974504 0.0 7186.6408276
true 0.10092100274737514 565 15 1 1.08 1 0.33261621894807886 0.0 10.2869943
true 0.014183053250879762 4825 15 1 1.08 2 0.33261621894807886 0.0 154.2648084
true 0.018818793601779904 3318 15 1 1.08 3 0.33261621894807886 0.0 184.2374927
true 0.0731644954399121 20748 15 1 1.08 4 0.33261621894807886 0.0 1520.9553338
true 0.19869745130904123 661 15 8 1.08 1 0.33261621894807886 0.0 11.9282896
true 0.013193814483612891 8820 15 8 1.08 2 0.33261621894807886 0.0 261.6716949
true 0.016791373710801555 7500 15 8 1.08 3 0.33261621894807886 0.0 357.2423766
true 0.13388780146328916 28609 15 8 1.08 4 0.33261621894807886 0.0 2263.9637403
true 0.08377008387183175 1697 15 15 1.08 1 0.33261621894807886 0.0 30.3107877
true 0.07633607833172303 22234 15 15 1.08 2 0.33261621894807886 0.0 671.4833437
true 0.008601916341879835 16050 15 15 1.08 3 0.33261621894807886 0.0 727.1986429
true 0.16034361147265822 46023 15 15 1.08 4 0.33261621894807886 0.0 3272.4410922
true 0.09374243783544822 775 15 1 1.1 1 0.31585054782511807 0.0 13.9983574
true 0.09474520583398627 9515 15 1 1.1 2 0.31585054782511807 0.0 316.9565611
true 0.008095048393802706 31027 15 1 1.1 3 0.31585054782511807 0.0 1410.2576808
true 0.0037556457870302484 36271 15 1 1.1 4 0.31585054782511807 0.0 2392.9138785
true 0.09196902984053751 587 15 8 1.1 1 0.31585054782511807 0.0 11.7167792
true 0.12835784023938782 7586 15 8 1.1 2 0.31585054782511807 0.0 254.40104
true 0.10420072400416419 4128 15 8 1.1 3 0.31585054782511807 0.0 237.2643911
true 0.01592359839259773 66256 15 8 1.1 4 0.31585054782511807 0.0 4605.8429987
true 0.18862512492459352 2337 15 15 1.1 1 0.31585054782511807 0.0 40.0471902
true 0.010364264165032467 22767 15 15 1.1 2 0.31585054782511807 0.0 744.9419906
true 0.1747699077033262 11463 15 15 1.1 3 0.31585054782511807 0.0 546.9195044
true 0.011340465494380817 49430 15 15 1.1 4 0.31585054782511807 0.0 3252.8472108
true 0.08739948487261695 448 15 1 1.12 1 0.3005536150631203 0.0 8.2226134
true 0.011037041754301924 1474 15 1 1.12 2 0.3005536150631203 0.0 49.0711996
