g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 4.988467197653002e-7 870 15 1 0.1 1 6.212647512238128e-6 0.9984666666666667 18.6736118
true 4.719994452118126e-6 1020 15 1 0.1 2 6.212647512238128e-6 0.9984666666666667 26.7971254
true 1.0237648704003455e-5 3057 15 1 0.1 3 6.212647512238128e-6 0.9984666666666667 131.7688341
true 3.832224101224524e-5 5162 15 1 0.1 4 6.212647512238128e-6 0.9984666666666667 257.6693756
true 0.12500131979971071 496 15 8 0.1 1 6.212647512238128e-6 0.9984666666666667 6.8730147
true 1.1672462848236198e-5 6946 15 8 0.1 2 6.212647512238128e-6 0.9984666666666667 164.7252137
true 2.053062656125204e-5 17914 15 8 0.1 3 6.212647512238128e-6 0.9984666666666667 563.3878435
true 0.0625086161897047 20050 15 8 0.1 4 6.212647512238128e-6 0.9984666666666667 880.0131433
true 0.1334949816357508 949 15 15 0.1 1 6.212647512238128e-6 0.9984666666666667 12.6903613
true 0.1667108688761179 14311 15 15 0.1 2 6.212647512238128e-6 0.9984666666666667 325.8669865
true 8.387251310120562e-5 16658 15 15 0.1 3 6.212647512238128e-6 0.9984666666666667 542.8262126
true 5.895931903133385e-5 61384 15 15 0.1 4 6.212647512238128e-6 0.9984666666666667 2597.8340128
true 2.2077973569289977e-5 344 15 1 0.12 1 1.2336936484222826e-5 0.9973333333333332 4.4725771
true 6.5269019345337576e-6 1351 15 1 0.12 2 1.2336936484222826e-5 0.9973333333333332 30.220394
true 1.5744457417421476e-5 1907 15 1 0.12 3 1.2336936484222826e-5 0.9973333333333332 73.3105263
true 4.442156394518504e-5 6042 15 1 0.12 4 1.2336936484222826e-5 0.9973333333333332 320.6642668
true 0.12500088563211048 886 15 8 0.12 1 1.2336936484222826e-5 0.9973333333333332 10.5063954
true 0.18709673122375947 2406 15 8 0.12 2 1.2336936484222826e-5 0.9973333333333332 52.5730701
true 2.0691407554354613e-6 2573 15 8 0.12 3 1.2336936484222826e-5 0.9973333333333332 83.647408
true 1.7528482350939734e-5 5845 15 8 0.12 4 1.2336936484222826e-5 0.9973333333333332 280.2133112
true 0.20000295111140923 1634 15 15 0.12 1 1.2336936484222826e-5 0.9973333333333332 17.6939968
true 4.225516054778833e-6 19214 15 15 0.12 2 1.2336936484222826e-5 0.9973333333333332 399.477167
true 3.351773549124341e-5 53423 15 15 0.12 3 1.2336936484222826e-5 0.9973333333333332 1561.2129147
true 0.06671656737409713 12514 15 15 0.12 4 1.2336936484222826e-5 0.9973333333333332 502.8353081
true 8.820555510158368e-6 413 15 1 0.14 1 2.2024723413851827e-5 0.9967999999999999 5.0521821
true 5.312734038864786e-6 1040 15 1 0.14 2 2.2024723413851827e-5 0.9967999999999999 25.6542104
true 3.936620090216891e-5 1485 15 1 0.14 3 2.2024723413851827e-5 0.9967999999999999 58.6128677
true 7.209153599863072e-6 4925 15 1 0.14 4 2.2024723413851827e-5 0.9967999999999999 215.9031597
true 0.25000176211063463 605 15 8 0.14 1 2.2024723413851827e-5 0.9967999999999999 7.304376
true 0.125033070794083 3796 15 8 0.14 2 2.2024723413851827e-5 0.9967999999999999 80.4107443
true 1.0298509457051797e-5 7602 15 8 0.14 3 2.2024723413851827e-5 0.9967999999999999 236.7006637
true 4.6879999239420045e-5 11826 15 8 0.14 4 2.2024723413851827e-5 0.9967999999999999 490.9593496
