g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.11250526554769213 146 8 1 0.52 1 0.686465557464803 0.002 7.1674804
true 0.035179015472309394 806 8 1 0.52 2 0.686465557464803 0.002 9.1768833
true 0.023089596786116662 2624 8 1 0.52 3 0.686465557464803 0.002 39.1805333
true 0.0001202856015731224 10325 8 1 0.52 4 0.686465557464803 0.002 191.4484804
true 0.24060425272867203 157 8 2 0.52 1 0.686465557464803 0.002 1.1373933
true 0.056493598224646197 1198 8 2 0.52 2 0.686465557464803 0.002 12.9085334
true 0.028823857056940183 4736 8 2 0.52 3 0.686465557464803 0.002 73.7701268
true 0.06373373438134738 7180 8 2 0.52 4 0.686465557464803 0.002 133.8151095
true 0.2724796188147149 302 8 3 0.52 1 0.686465557464803 0.002 2.0509341
true 0.017495205991878666 479 8 3 0.52 2 0.686465557464803 0.002 5.9903774
true 0.041236581460612286 1465 8 3 0.52 3 0.686465557464803 0.002 24.1709629
true 0.045923061977702274 11323 8 3 0.52 4 0.686465557464803 0.002 218.7531388
true 0.2547741369070157 378 8 4 0.52 1 0.686465557464803 0.002 3.0393351
true 0.015892476203537995 455 8 4 0.52 2 0.686465557464803 0.002 7.1883897
true 0.00036602503500079986 15701 8 4 0.52 3 0.686465557464803 0.002 318.7774354
true 0.01124315615005421 10153 8 4 0.52 4 0.686465557464803 0.002 268.2286088
true 0.2306552892299492 158 8 5 0.52 1 0.686465557464803 0.002 1.7027941
true 0.1286145567290729 1147 8 5 0.52 2 0.686465557464803 0.002 18.2018387
true 0.0004052346630302739 6302 8 5 0.52 3 0.686465557464803 0.002 128.2583424
true 0.012651811260037237 13889 8 5 0.52 4 0.686465557464803 0.002 377.0096276
true 0.2808235604002571 232 8 6 0.52 1 0.686465557464803 0.002 2.3194774
true 0.14837913226769142 981 8 6 0.52 2 0.686465557464803 0.002 15.483259
true 0.11043606929457578 4175 8 6 0.52 3 0.686465557464803 0.002 84.6619589
true 0.00044591464194481306 21716 8 6 0.52 4 0.686465557464803 0.002 570.5375494
true 0.25960047446471635 272 8 7 0.52 1 0.686465557464803 0.002 2.7850713
