g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.03541041463098582 812 15 1 1.5 1 0.1534573590694979 0.0 19.8561042
true 0.06283953176275792 4396 15 1 1.5 2 0.1534573590694979 0.0 126.0433029
true 0.0354081831429755 5562 15 1 1.5 3 0.1534573590694979 0.0 242.7385043
true 0.036728306712099645 39228 15 1 1.5 4 0.1534573590694979 0.0 2531.155797
true 0.1515451114757475 516 15 8 1.5 1 0.1534573590694979 0.0 9.671724
true 0.0017483903945324925 12873 15 8 1.5 2 0.1534573590694979 0.0 365.9015773
true 0.018504163147430197 23304 15 8 1.5 3 0.1534573590694979 0.0 983.607589
true 0.06148414740532282 15311 15 8 1.5 4 0.1534573590694979 0.0 944.232369
true 0.2180281680420037 2498 15 15 1.5 1 0.1534573590694979 0.0 36.3953185
true 0.11268137689234993 18306 15 15 1.5 2 0.1534573590694979 0.0 477.7718104
true 0.02627984118795839 35988 15 15 1.5 3 0.1534573590694979 0.0 1487.291509
true 0.06881761238317556 46593 15 15 1.5 4 0.1534573590694979 0.0 2413.5661338
true 0.034208893934633666 413 15 1 1.52 1 0.1494293449381258 0.0 7.0123665
true 0.06102926000280523 2377 15 1 1.52 2 0.1494293449381258 0.0 62.4185439
true 0.034608553515790175 8409 15 1 1.52 3 0.1494293449381258 0.0 357.4890807
true 0.0034460015108114805 51582 15 1 1.52 4 0.1494293449381258 0.0 2550.5168099
true 0.15061856586884867 840 15 8 1.52 1 0.1494293449381258 0.0 9.2879841
true 0.0016232038311277883 7168 15 8 1.52 2 0.1494293449381258 0.0 129.3003702
true 0.03429827815675913 19896 15 8 1.52 3 0.1494293449381258 0.0 625.052499
true 0.05761674877694771 51599 15 8 1.52 4 0.1494293449381258 0.0 2356.3342111
true 0.1559032056049757 2974 15 15 1.52 1 0.1494293449381258 0.0 31.1309794
true 0.05190158710748324 11903 15 15 1.52 2 0.1494293449381258 0.0 242.0479756
true 0.08751751294299057 26035 15 15 1.52 3 0.1494293449381258 0.0 755.5480798
true 0.0016861738068558248 87262 15 15 1.52 4 0.1494293449381258 0.0 3654.7376383
true 0.03307371953028221 583 15 1 1.54 1 0.14558548323534864 0.0 6.8962395
true 0.0015642856005707029 5009 15 1 1.54 2 0.14558548323534864 0.0 93.3300416
true 0.03313163122553231 6716 15 1 1.54 3 0.14558548323534864 0.0 226.9898439
true 0.03365067416909251 45668 15 1 1.54 4 0.14558548323534864 0.0 2198.0067622
true 0.1497966982983453 428 15 8 1.54 1 0.14558548323534864 0.0 5.6810252
true 0.0015123144720361886 5767 15 8 1.54 2 0.14558548323534864 0.0 111.6468306
true 0.04617937234924078 6076 15 8 1.54 3 0.14558548323534864 0.0 203.8271342
true 0.05908835428618839 39592 15 8 1.54 4 0.14558548323534864 0.0 1890.4977089
true 0.09223316165892292 1577 15 15 1.54 1 0.14558548323534864 0.0 18.1602023
true 0.0014569864137072988 27329 15 15 1.54 2 0.14558548323534864 0.0 571.5078356
true 0.08515415165775418 8989 15 15 1.54 3 0.14558548323534864 0.0 278.1407379
true 0.06856683293636587 48465 15 15 1.54 4 0.14558548323534864 0.0 1976.7421647
true 0.03199932656156712 372 15 1 1.56 1 0.14191309853825704 0.0 4.8695883
true 0.0014565971205633965 5741 15 1 1.56 2 0.14191309853825704 0.0 108.8125634
true 0.03207687507766804 17577 15 1 1.56 3 0.14191309853825704 0.0 554.8306752
true 0.03257750986494268 37996 15 1 1.56 4 0.14191309853825704 0.0 1787.0908443
true 0.14899194225999185 465 15 8 1.56 1 0.14191309853825704 0.0 5.9915728
true 0.12087867931068223 8697 15 8 1.56 2 0.14191309853825704 0.0 170.6618345
true 0.14926993151529178 13321 15 8 1.56 3 0.14191309853825704 0.0 406.0294969
true 0.05671309731737609 44884 15 8 1.56 4 0.14191309853825704 0.0 2003.5786134
true 0.09157201231929994 1970 15 15 1.56 1 0.14191309853825704 0.0 23.743853
true 0.04499479063053088 8075 15 15 1.56 2 0.14191309853825704 0.0 168.2297462
true 0.0879856884750582 19941 15 15 1.56 3 0.14191309853825704 0.0 612.1411006
true 0.046153484354720206 45624 15 15 1.56 4 0.14191309853825704 0.0 2062.2457589
true 0.030981550911308664 516 15 1 1.58 1 0.1384007042083581 0.0 6.7282618
true 0.054789334301924675 4721 15 1 1.58 2 0.1384007042083581 0.0 96.116369
true 0.0017783654687377748 17979 15 1 1.58 3 0.1384007042083581 0.0 573.2248852
true 0.03831162058066373 21234 15 1 1.58 4 0.1384007042083581 0.0 1053.4936663
true 0.03095590619658308 888 15 8 1.58 1 0.1384007042083581 0.0 10.8341242
true 0.0013283444505112901 9829 15 8 1.58 2 0.1384007042083581 0.0 196.3666526
true 0.032580716586492565 7644 15 8 1.58 3 0.1384007042083581 0.0 251.2256227
true 0.05637122255176117 23976 15 8 1.58 4 0.1384007042083581 0.0 1101.4022928
true 0.09066948356847385 2090 15 15 1.58 1 0.1384007042083581 0.0 25.7564186
true 0.04764110179964454 4561 15 15 1.58 2 0.1384007042083581 0.0 97.5859189
true 0.02464453889333079 13377 15 15 1.58 3 0.1384007042083581 0.0 408.7429173
true 0.0018719224942428726 65450 15 15 1.58 4 0.1384007042083581 0.0 2751.0179441
true 0.030015941283602354 409 15 1 1.6 1 0.13503786232900405 0.0 5.2411224
true 0.030047856404211815 3545 15 1 1.6 2 0.13503786232900405 0.0 73.2467582
true 0.0018121955359278186 16704 15 1 1.6 3 0.13503786232900405 0.0 502.5241222
true 0.038069774110599586 27822 15 1 1.6 4 0.13503786232900405 0.0 1358.8172266
true 0.029993581291244353 847 15 8 1.6 1 0.13503786232900405 0.0 10.5770013
true 0.0012315260814568657 8277 15 8 1.6 2 0.13503786232900405 0.0 166.944121
true 0.03055488991375961 24670 15 8 1.6 3 0.13503786232900405 0.0 826.20129
true 0.054180728439906255 19327 15 8 1.6 4 0.13503786232900405 0.0 903.2006854
true 0.08997937105838837 2674 15 15 1.6 1 0.13503786232900405 0.0 32.2892753
true 0.23050643675480734 4283 15 15 1.6 2 0.13503786232900405 0.0 93.2385171
