g_converged min_loss iter nsites nqubits0 h nlayers SvN m time
true 0.0340009763266052 101 6 1 1.51 1 0.14860607298695988 0.0 6.5983295
true 0.001054372698690187 379 6 1 1.51 2 0.14860607298695988 0.0 2.7835793
true 0.0008326714429541804 872 6 1 1.51 3 0.14860607298695988 0.0 9.1907644
true 0.00078524933249835 4025 6 1 1.51 4 0.14860607298695988 0.0 47.9454243
true 0.03364382991099657 143 6 2 1.51 1 0.14860607298695988 0.0 0.6521002
true 0.0009651994595134827 835 6 2 1.51 2 0.14860607298695988 0.0 5.9001352
true 0.0004774828672218234 2365 6 2 1.51 3 0.14860607298695988 0.0 23.0024511
true 0.0007522451905542238 4231 6 2 1.51 4 0.14860607298695988 0.0 50.3757632
true 0.34466699209569324 144 6 3 1.51 1 0.14860607298695988 0.0 0.6957708
true 0.0009802290915005656 1024 6 3 1.51 2 0.14860607298695988 0.0 7.3191016
true 0.03216948720130747 532 6 3 1.51 3 0.14860607298695988 0.0 6.2332752
true 0.000491587970237554 7319 6 3 1.51 4 0.14860607298695988 0.0 85.4567413
true 0.03243073856571166 199 6 4 1.51 1 0.14860607298695988 0.0 0.9174898
true 0.0007915105287357865 943 6 4 1.51 2 0.14860607298695988 0.0 6.6210839
true 0.024136122609872218 1509 6 4 1.51 3 0.14860607298695988 0.0 15.1709882
true 0.0011676938655781621 1108 6 4 1.51 4 0.14860607298695988 0.0 15.965577
true 0.03177465053745704 128 6 5 1.51 1 0.14860607298695988 0.0 0.6955395
true 0.0007927485034928128 2381 6 5 1.51 2 0.14860607298695988 0.0 17.4516587
true 0.0002883128124292922 5045 6 5 1.51 3 0.14860607298695988 0.0 49.8567634
true 0.0009807094093095658 5607 6 5 1.51 4 0.14860607298695988 0.0 69.1198948
true 0.026479089945667073 178 6 6 1.51 1 0.14860607298695988 0.0 0.8857372
true 0.0007008067472799121 1537 6 6 1.51 2 0.14860607298695988 0.0 10.9880418
true 0.00031508281549620193 8599 6 6 1.51 3 0.14860607298695988 0.0 84.3404571
true 0.0006608360588936287 4407 6 6 1.51 4 0.14860607298695988 0.0 52.8600415
true 0.03345531931733714 101 6 1 1.52 1 0.14676781227962965 0.0 0.4883718
true 0.0010233929701291555 467 6 1 1.52 2 0.14676781227962965 0.0 3.4118786
true 0.0002668567863703952 2149 6 1 1.52 3 0.14676781227962965 0.0 19.9562399
true 0.0016565021908536148 1472 6 1 1.52 4 0.14676781227962965 0.0 19.1669309
true 0.03311315617567673 123 6 2 1.52 1 0.14676781227962965 0.0 0.6054988
true 0.000938055066877691 1531 6 2 1.52 2 0.14676781227962965 0.0 10.6013411
true 5.6183749679472594e-5 3902 6 2 1.52 3 0.14676781227962965 0.0 36.4408207
true 0.0007998125685902968 3243 6 2 1.52 4 0.14676781227962965 0.0 40.194179
true 0.34448575357046124 109 6 3 1.52 1 0.14676781227962965 0.0 0.6306593
true 0.0009524206102430877 866 6 3 1.52 2 0.14676781227962965 0.0 6.6608731
true 0.00021042677674408075 2434 6 3 1.52 3 0.14676781227962965 0.0 24.9658173
true 0.0010788708892579175 3140 6 3 1.52 4 0.14676781227962965 0.0 44.8633509
true 0.2655496815374194 129 6 4 1.52 1 0.14676781227962965 0.0 0.7857655
true 0.0007689767933361097 970 6 4 1.52 2 0.14676781227962965 0.0 8.1612577
true 0.0004250660637266229 3815 6 4 1.52 3 0.14676781227962965 0.0 47.8800889
true 0.0007202052492301519 5114 6 4 1.52 4 0.14676781227962965 0.0 88.6632906
true 0.03129419074884101 138 6 5 1.52 1 0.14676781227962965 0.0 0.973045
true 0.0007744430928163348 1721 6 5 1.52 2 0.14676781227962965 0.0 18.5612114
true 0.0010897499526444031 3203 6 5 1.52 3 0.14676781227962965 0.0 47.769149
true 0.00037678854829891194 9047 6 5 1.52 4 0.14676781227962965 0.0 160.0024922
