4	1	0	1	0	1
4	1	0.01	1	2.05E-06	1
4	1	0.02	1	1.55E-08	1
4	1	0.03	1	9.86E-08	1
4	1	0.04	1	5.22E-07	0.9995
4	1	0.05	1	2.25E-06	0.9995
4	1	0.06	1	3.27E-05	0.999
4	1	0.07	1	0.0001183786849	0.9985
4	1	0.08	1	0.0003155577109	0.998
4	1	0.09	1	0.0006755458943	0.9975
4	1	0.1	1	0.001258468567	0.9965
4	1	0.11	1	0.00205112557	0.9955
4	1	0.12	1	0.002857451367	0.99475
4	1	0.13	1	0.003871003725	0.994
4	1	0.14	1	0.005207607229	0.9925
4	1	0.15	1	0.006975091406	0.991
4	1	0.16	1	0.009312166724	0.9895
4	1	0.17	1	0.01240111623	0.9875
4	1	0.18	1	0.01647603291	0.985
4	1	0.19	1	0.02182812882	0.98175
4	1	0.2	1	0.02880988278	0.978
4	1	0.21	1	0.03783780948	0.973
4	1	0.22	1	0.04938099268	0.967
4	1	0.23	1	0.06391550912	0.959
4	1	0.24	1	0.08188079161	0.949
4	1	0.25	1	0.1037069343	0.936
4	1	0.26	1	0.1297967786	0.92
4	1	0.27	1	0.160401323	0.89975
4	1	0.28	1	0.1955000414	0.875
4	1	0.29	1	0.2347145383	0.84475
4	1	0.3	1	0.2772596646	0.809
4	1	0.31	1	0.3219535459	0.767
4	1	0.32	1	0.3673031992	0.72
4	1	0.33	1	0.4116623213	0.66875
4	1	0.34	1	0.4534331842	0.6135
4	1	0.35	1	0.4912661337	0.55625
4	1	0.36	1	0.5242078864	0.49875
4	1	0.37	1	0.5517666097	0.442
4	1	0.38	1	0.5738898972	0.3875
4	1	0.39	1	0.5908774195	0.337
4	1	0.4	1	0.6032626509	0.29025
4	1	0.41	1	0.611695924	0.248
4	1	0.42	1	0.6168497726	0.211
4	1	0.43	1	0.6193545812	0.17775
4	1	0.44	1	0.6197629414	0.14925
4	1	0.45	1	0.6185362324	0.1245
4	1	0.46	1	0.6160458564	0.1035
4	1	0.47	1	0.6125826098	0.08575
4	1	0.48	1	0.608369484	0.0705
4	1	0.49	1	0.6035749304	0.058
4	1	0.5	1	0.5983249864	0.0475
4	1	0.51	1	0.5927135663	0.0385
4	1	0.52	1	0.5868107724	0.0315
4	1	0.53	1	0.5806693661	0.02525
4	1	0.54	1	0.5743296695	0.0205
4	1	0.55	1	0.5678231901	0.0165
4	1	0.56	1	0.5611752508	0.01325
4	1	0.57	1	0.554406862	0.0105
4	1	0.58	1	0.5475360323	0.0085
4	1	0.59	1	0.540578668	0.0065
4	1	0.6	1	0.5335491802	0.0055
4	1	0.61	1	0.5264608843	0.00425
4	1	0.62	1	0.5193262561	0.0035
4	1	0.63	1	0.5121570905	0.00275
4	1	0.64	1	0.5049645941	0.002
4	1	0.65	1	0.4977594365	0.002
4	1	0.66	1	0.4905517744	0.001
4	1	0.67	1	0.4833512595	0.001
4	1	0.68	1	0.4761670392	0.001
4	1	0.69	1	0.4690077515	0.001
4	1	0.7	1	0.4618815214	0.0005
4	1	0.71	1	0.4547959566	0
4	1	0.72	1	0.4477581468	0
4	1	0.73	1	0.440774665	0
4	1	0.74	1	0.4338515721	0
4	1	0.75	1	0.4269944248	0
4	1	0.76	1	0.4202082856	0
4	1	0.77	1	0.4134977358	0
4	1	0.78	1	0.4068668908	0
4	1	0.79	1	0.400319417	0
4	1	0.8	1	0.3938585502	0
4	1	0.81	1	0.3874871154	0
4	1	0.82	1	0.3812075472	0
4	1	0.83	1	0.3750219111	0
4	1	0.84	1	0.3689319251	0
4	1	0.85	1	0.3629389808	0
4	1	0.86	1	0.3570441656	0
4	1	0.87	1	0.351248283	0
4	1	0.88	1	0.3455518741	0
4	1	0.89	1	0.3399552372	0
4	1	0.9	1	0.3344584478	0
4	1	0.91	1	0.3290613768	0
4	1	0.92	1	0.323763709	0
4	1	0.93	1	0.3185649599	0
4	1	0.94	1	0.3134644917	0
4	1	0.95	1	0.3084615294	0
4	1	0.96	1	0.3035551741	0
4	1	0.97	1	0.2987444178	0
4	1	0.98	1	0.2940281549	0
4	1	0.99	1	0.2894051949	0
4	1	1	1	0.2848742726	0
5	1	0	1	0	1
5	1	0.01	1	9.77E-10	1
5	1	0.02	1	1.41E-08	1
5	1	0.03	1	6.84E-08	1
5	1	0.04	1	2.86E-07	0.9996
5	1	0.05	1	8.49E-07	0.9996
5	1	0.06	1	3.52E-06	0.9992
5	1	0.07	1	1.06E-05	0.9986
5	1	0.08	1	1.35E-05	0.9982
5	1	0.09	1	0.0001667956671	0.9978
5	1	0.1	1	3.78E-05	0.9974
5	1	0.11	1	0.0003209740061	0.9964
5	1	0.12	1	0.000399365637	0.996
5	1	0.13	1	0.0003148485056	0.9952
5	1	0.14	1	0.001690109252	0.9942
5	1	0.15	1	0.001213535728	0.9934
5	1	0.16	1	0.002981343745	0.992
5	1	0.17	1	0.002454428941	0.9916
5	1	0.18	1	0.006879626784	0.9892
5	1	0.19	1	0.008464933217	0.9878
5	1	0.2	1	0.02047283202	0.9826
5	1	0.21	1	0.02198815706	0.9808
5	1	0.22	1	0.01470671666	0.9822
5	1	0.23	1	0.03411662685	0.9736
5	1	0.24	1	0.05150859749	0.9656
5	1	0.25	1	0.06801327515	0.9572
5	1	0.26	1	0.1095106046	0.935
5	1	0.27	1	0.138503014	0.9174
5	1	0.28	1	0.3350656826	0.7704
5	1	0.29	1	0.3455052183	0.759
5	1	0.3	1	0.3397702056	0.7624
5	1	0.31	1	0.2973497904	0.7974
5	1	0.32	1	0.3634283798	0.7352
5	1	0.33	1	0.3827920132	0.7128
5	1	0.34	1	0.4987906603	0.5684
5	1	0.35	1	0.4664021261	0.6102
5	1	0.36	1	0.4859433121	0.5804
5	1	0.37	1	0.5417006907	0.4908
5	1	0.38	1	0.5746912251	0.4242
5	1	0.39	1	0.5751203958	0.4186
5	1	0.4	1	0.5376103078	0.4842
5	1	0.41	1	0.6240028456	0.2828
5	1	0.42	1	0.6203588703	0.2868
5	1	0.43	1	0.6019383447	0.329
5	1	0.44	1	0.6274199518	0.2392
5	1	0.45	1	0.6304103028	0.213
5	1	0.46	1	0.6340209666	0.181
5	1	0.47	1	0.6399624675	0.1254
5	1	0.48	1	0.6413567113	0.079
5	1	0.49	1	0.6393619202	0.0436
5	1	0.5	1	0.6352419837	0.0318
5	1	0.51	1	0.6306576977	0.026
5	1	0.52	1	0.6257711729	0.0228
5	1	0.53	1	0.6206197068	0.0212
5	1	0.54	1	0.615274616	0.0202
5	1	0.55	1	0.6097518953	0.0206
5	1	0.56	1	0.6038204363	0.0226
5	1	0.57	1	0.5977647232	0.0212
5	1	0.58	1	0.5915833092	0.0182
5	1	0.59	1	0.5852050572	0.0144
5	1	0.6	1	0.5786362935	0.0108
5	1	0.61	1	0.5719082788	0.0084
5	1	0.62	1	0.5650362215	0.006
5	1	0.63	1	0.5580243099	0.0042
5	1	0.64	1	0.5508821165	0.003
5	1	0.65	1	0.5436233759	0.002
5	1	0.66	1	0.5362625549	0.0018
5	1	0.67	1	0.5288151481	0.001
5	1	0.68	1	0.5212969518	0.001
5	1	0.69	1	0.5137229839	0.001
5	1	0.7	1	0.5061071149	0.0004
5	1	0.71	1	0.4984624818	0
5	1	0.72	1	0.4908021582	0
5	1	0.73	1	0.4831390231	0
5	1	0.74	1	0.4754854892	0
5	1	0.75	1	0.4678533248	0
5	1	0.76	1	0.4602533279	0
5	1	0.77	1	0.4526954357	0
5	1	0.78	1	0.4451892242	0
5	1	0.79	1	0.4377435898	0
5	1	0.8	1	0.4303664843	0
5	1	0.81	1	0.4230651267	0
5	1	0.82	1	0.4158461837	0
5	1	0.83	1	0.4087155698	0
5	1	0.84	1	0.4016785999	0
5	1	0.85	1	0.3947399345	0
5	1	0.86	1	0.3879036274	0
5	1	0.87	1	0.3811731583	0
5	1	0.88	1	0.3745514755	0
5	1	0.89	1	0.3680410216	0
5	1	0.9	1	0.361643747	0
5	1	0.91	1	0.3553611479	0
5	1	0.92	1	0.3491943133	0
5	1	0.93	1	0.3431439524	0
5	1	0.94	1	0.3372104233	0
5	1	0.95	1	0.3313937663	0
5	1	0.96	1	0.3256937357	0
5	1	0.97	1	0.3201098242	0
5	1	0.98	1	0.3146412885	0
5	1	0.99	1	0.3092871772	0
5	1	1	1	0.3040463539	0
6	1	0	1	0	1
6	1	0.01	1	9.75E-10	1
6	1	0.02	1	1.39E-08	1
6	1	0.03	1	6.51E-08	1
6	1	0.04	1	1.95E-07	0.9996666667
6	1	0.05	1	4.53E-07	0.9996666667
6	1	0.06	1	9.04E-07	0.9993333333
6	1	0.07	1	1.62E-06	0.9986666667
6	1	0.08	1	2.69E-06	0.9983333333
6	1	0.09	1	4.21E-06	0.998
6	1	0.1	1	6.29E-06	0.9976666667
6	1	0.11	1	9.92E-06	0.9966666667
6	1	0.12	1	1.42E-05	0.9963333333
6	1	0.13	1	0.0001224787168	0.9956666667
6	1	0.14	1	5.73E-05	0.995
6	1	0.15	1	0.0001167625302	0.9943333333
6	1	0.16	1	0.000161586039	0.9936666667
6	1	0.17	1	0.0005364634432	0.9923333333
6	1	0.18	1	0.001398108064	0.9913333333
6	1	0.19	1	0.002345671172	0.9903333333
6	1	0.2	1	0.004504687676	0.9886666667
6	1	0.21	1	0.01319280368	0.985
6	1	0.22	1	0.03514648515	0.976
6	1	0.23	1	0.2400626438	0.8585
6	1	0.24	1	0.5594945558	0.4973333333
6	1	0.25	1	0.6825045855	0.141
