true 3.9087451608743606e-8 52 4 1 0.0 1 0.0 7.0452815
true 1.0624949442483711e-7 128 4 1 0.0 2 0.0 0.6612426
true 1.7797516028705829e-6 394 4 1 0.0 3 0.0 2.5595779
true 3.74401274982894e-8 355 4 1 0.0 4 0.0 3.5022659
true 4.5475075249878927e-7 54 4 1 0.02 1 5.221054521751489e-7 0.1738157
true 1.0201328831671574e-7 125 4 1 0.02 2 5.221054521751489e-7 0.6553217
true 4.080078664925324e-7 272 4 1 0.02 3 5.221054521751489e-7 1.9357547
true 7.425174369801724e-8 482 4 1 0.02 4 5.221054521751489e-7 4.1670877
true 9.414402718510573e-7 57 4 1 0.04 1 0.00031555771092967207 0.1681383
true 4.480440930043628e-6 198 4 1 0.04 2 0.00031555771092967207 1.0258481
true 4.179288157546424e-6 261 4 1 0.04 3 0.00031555771092967207 1.9251092
true 1.1927142726797513e-6 377 4 1 0.04 4 0.00031555771092967207 3.4280371
true 8.806267095762266e-6 54 4 1 0.06 1 0.002857451366537061 0.1824823
true 0.00031428353209439486 146 4 1 0.06 2 0.002857451366537061 0.6973835
true 7.625008598466376e-6 218 4 1 0.06 3 0.002857451366537061 1.6054177
true 2.9177506301047984e-6 322 4 1 0.06 4 0.002857451366537061 2.9901623
true 5.345173691390093e-5 55 4 1 0.08 1 0.009312166724123666 0.1849473
true 0.0007784768239989526 132 4 1 0.08 2 0.009312166724123666 0.6192093
true 6.804147464556376e-5 249 4 1 0.08 3 0.009312166724123666 1.637544
true 1.0797059536882259e-5 414 4 1 0.08 4 0.009312166724123666 3.3977831
true 0.0002917940463450508 51 4 1 0.1 1 0.028809882776728333 0.139785
true 0.00011849386629236847 323 4 1 0.1 2 0.028809882776728333 1.3532086
true 1.1626552775256815e-5 694 4 1 0.1 3 0.028809882776728333 3.8196525
true 4.105436715640121e-6 739 4 1 0.1 4 0.028809882776728333 5.5401101
true 0.0013666225246059538 50 4 1 0.12 1 0.08188079160576314 0.1572664
true 0.00021300774689186897 186 4 1 0.12 2 0.08188079160576314 0.8451739
true 1.8295731110895552e-5 508 4 1 0.12 3 0.08188079160576314 2.9336605
true 8.264821615644458e-6 805 4 1 0.12 4 0.08188079160576314 5.6222005
true 0.005214189261504187 60 4 1 0.14 1 0.1955000413843353 0.1699266
true 0.0008078612001432006 242 4 1 0.14 2 0.1955000413843353 0.9818426
true 0.0001051524741569887 531 4 1 0.14 3 0.1955000413843353 3.1623238
true 9.98025816434378e-8 755 4 1 0.14 4 0.1955000413843353 5.265673
true 0.015317326832179345 46 4 1 0.16 1 0.3673031991535092 0.1380851
true 0.0022771193254635946 476 4 1 0.16 2 0.3673031991535092 1.849623
true 0.00011828464850233145 521 4 1 0.16 3 0.3673031991535092 2.9591631
true 5.9512509309467276e-8 555 4 1 0.16 4 0.3673031991535092 4.3426641
true 0.03233987747727857 51 4 1 0.18 1 0.5242078864035358 0.1470462
true 0.004407926090711778 194 4 1 0.18 2 0.5242078864035358 0.8542822
true 2.3833623414848404e-6 314 4 1 0.18 3 0.5242078864035358 1.8643712
true 1.505053672801182e-7 602 4 1 0.18 4 0.5242078864035358 4.8558595
true 0.05107450543760955 47 4 1 0.2 1 0.6032626509160969 0.1397767
true 0.00620468763099985 290 4 1 0.2 2 0.6032626509160969 1.2177071
true 0.0007587552316327129 774 4 1 0.2 3 0.6032626509160969 4.0937757
true 3.199602199854823e-6 902 4 1 0.2 4 0.6032626509160969 6.203856
true 0.06781105427689671 51 4 1 0.22 1 0.6197629413526827 0.1439623
true 0.06653812056214309 181 4 1 0.22 2 0.6197629413526827 0.7937711
true 3.5078435189517254e-5 835 4 1 0.22 3 0.6197629413526827 4.25025
true 2.1056537141683762e-7 490 4 1 0.22 4 0.6197629413526827 3.9387517
true 0.08301099018081198 59 4 1 0.24 1 0.6083694839555642 0.1742613
true 0.007775001616477817 203 4 1 0.24 2 0.6083694839555642 0.8782617
true 9.145918542508014e-7 1340 4 1 0.24 3 0.6083694839555642 6.4601387
true 1.7663579338078605e-7 444 4 1 0.24 4 0.6083694839555642 3.9946825
true 0.09042141284867905 57 4 1 0.25 1 0.5983249863531529 6.6850546
true 0.007894462948931091 632 4 1 0.25 2 0.5983249863531529 2.8052108
true 3.7847544969715763e-6 1032 4 1 0.25 3 0.5983249863531529 6.0281413
true 9.085314597867544e-7 1791 4 1 0.25 4 0.5983249863531529 13.2638751
true 0.10525402500236702 50 4 1 0.27 1 0.5743296695059446 0.1377392
