true 2.1476450218216314e-7 76 4 1 0.0 1 0.0 6.5992744
true 1.1528680604611097e-7 151 4 1 0.0 2 0.0 0.6518681
true 8.552402813721827e-8 274 4 1 0.0 3 0.0 1.621121
true 8.862745087823143e-7 365 4 1 0.0 4 0.0 3.0950662
true 2.997602657761611e-7 54 4 1 0.02 1 1.5519341457791147e-8 0.1495807
true 1.1243386710546588e-7 141 4 1 0.02 2 1.5519341457791147e-8 0.5880195
true 1.218120300239267e-6 229 4 1 0.02 3 1.5519341457791147e-8 1.5618233
true 4.76946322991445e-8 397 4 1 0.02 4 1.5519341457791147e-8 3.2557168
true 2.823190488610017e-7 62 4 1 0.04 1 5.221054521751489e-7 0.1436417
true 1.5397302738362484e-7 154 4 1 0.04 2 5.221054521751489e-7 0.7136157
true 2.8211818814405376e-7 212 4 1 0.04 3 5.221054521751489e-7 1.3957644
true 3.691617377898915e-7 352 4 1 0.04 4 5.221054521751489e-7 3.0775516
true 4.653775568241869e-7 61 4 1 0.06 1 3.2712639605332464e-5 0.144446
true 3.6963910082232765e-6 136 4 1 0.06 2 3.2712639605332464e-5 0.5735088
true 4.406241216392548e-6 294 4 1 0.06 3 3.2712639605332464e-5 1.8817233
true 3.0734397757914422e-6 621 4 1 0.06 4 3.2712639605332464e-5 4.5631637
true 4.948383895420072e-7 59 4 1 0.08 1 0.00031555771092967207 0.1320733
true 2.7231025748031268e-5 133 4 1 0.08 2 0.00031555771092967207 0.6379641
true 4.908083126364815e-6 283 4 1 0.08 3 0.00031555771092967207 1.8539324
true 3.320599755929354e-5 370 4 1 0.08 4 0.00031555771092967207 3.1542955
true 2.7106081493810663e-6 57 4 1 0.1 1 0.0012584685665444728 0.1307995
true 7.447534369148245e-5 149 4 1 0.1 2 0.0012584685665444728 0.6927067
true 1.3470543054283635e-5 213 4 1 0.1 3 0.0012584685665444728 1.4150853
true 1.4093650408053549e-5 476 4 1 0.1 4 0.0012584685665444728 3.8303848
true 8.643695098453641e-6 51 4 1 0.12 1 0.002857451366537061 0.1284728
true 0.0003044662300913936 139 4 1 0.12 2 0.002857451366537061 0.6954376
true 9.682593538767881e-5 275 4 1 0.12 3 0.002857451366537061 1.9056042
true 1.1127045569769844e-5 384 4 1 0.12 4 0.002857451366537061 3.2627354
true 2.1836860936874647e-5 73 4 1 0.14 1 0.005207607228596099 0.183278
true 0.000587321700856791 141 4 1 0.14 2 0.005207607228596099 0.6584487
true 0.0002440045528794288 244 4 1 0.14 3 0.005207607228596099 1.6255793
true 0.00015983390365392758 402 4 1 0.14 4 0.005207607228596099 3.7636246
true 5.341234526390348e-5 60 4 1 0.16 1 0.009312166724123666 0.13671
true 0.001223726518399193 144 4 1 0.16 2 0.009312166724123666 0.67129
true 0.00014836657427935718 203 4 1 0.16 3 0.009312166724123666 1.4321328
true 5.970222045736939e-6 1110 4 1 0.16 4 0.009312166724123666 7.8635996
true 0.0001265976812732661 51 4 1 0.18 1 0.01647603291411175 0.1290744
true 0.0022988839347100054 135 4 1 0.18 2 0.01647603291411175 0.6476943
true 2.376159713313175e-5 548 4 1 0.18 3 0.01647603291411175 3.081114
true 5.23598439684525e-5 712 4 1 0.18 4 0.01647603291411175 5.7583201
true 0.00029188507421296084 57 4 1 0.2 1 0.028809882776728333 0.1418624
true 0.004239439231857378 143 4 1 0.2 2 0.028809882776728333 0.6920344
true 0.000858266437828159 260 4 1 0.2 3 0.028809882776728333 1.8692257
true 4.0501224450317785e-6 1509 4 1 0.2 4 0.028809882776728333 10.3835146
true 0.0006465706659313231 59 4 1 0.22 1 0.04938099268332533 0.1771286
true 0.00029027012450189016 615 4 1 0.22 2 0.04938099268332533 2.7151802
true 0.0002755458582766046 506 4 1 0.22 3 0.04938099268332533 3.0957588
true 8.266888313807064e-5 444 4 1 0.22 4 0.04938099268332533 4.0516039
true 0.0013665166044495303 53 4 1 0.24 1 0.08188079160576314 0.1456723
true 0.00021252330796639463 243 4 1 0.24 2 0.08188079160576314 1.0756187
true 0.0006545230382954959 350 4 1 0.24 3 0.08188079160576314 2.2293006
true 1.2910186259540435e-5 1003 4 1 0.24 4 0.08188079160576314 7.8218619
true 0.0019486595022600306 66 4 1 0.25 1 0.10370693433146623 5.9610888
true 0.00030330706148573583 645 4 1 0.25 2 0.10370693433146623 2.3969392
true 8.590463862789832e-5 933 4 1 0.25 3 0.10370693433146623 4.9730948
true 9.966656870585844e-6 1167 4 1 0.25 4 0.10370693433146623 7.6604666
true 0.0038098457621422166 58 4 1 0.27 1 0.16040132296490764 0.1328404
true 0.0005919597210596872 271 4 1 0.27 2 0.16040132296490764 1.0422135
true 0.00010747771636276937 989 4 1 0.27 3 0.16040132296490764 5.3992552
true 5.555782543464893e-7 925 4 1 0.27 4 0.16040132296490764 6.5921206
true 0.007021874068173339 59 4 1 0.29 1 0.23471453828017486 0.1405265
true 0.0010814896440988764 431 4 1 0.29 2 0.23471453828017486 1.6635025
true 0.00011474027679558851 408 4 1 0.29 3 0.23471453828017486 2.3119207
true 7.75576542988432e-8 735 4 1 0.29 4 0.23471453828017486 5.3300917
true 0.01205187070679098 58 4 1 0.31 1 0.3219535459176348 0.1852011
true 0.001818206698507241 254 4 1 0.31 2 0.3219535459176348 1.099243
true 0.0002533221824682075 1132 4 1 0.31 3 0.3219535459176348 5.9879042
true 3.0379289134296883e-7 1089 4 1 0.31 4 0.3219535459176348 7.7844571
true 0.01905872757978 51 4 1 0.33 1 0.4116623212739852 0.1399807
true 0.0027831921059748854 431 4 1 0.33 2 0.4116623212739852 1.8469992
true 3.1054759099813367e-6 709 4 1 0.33 3 0.4116623212739852 3.9916798
true 1.1836734309378372e-7 476 4 1 0.33 4 0.4116623212739852 4.3143352
true 0.027672137044465916 63 4 1 0.35 1 0.4912661337025823 0.1611851
true 0.0038676056842941176 171 4 1 0.35 2 0.4912661337025823 0.8184633
true 0.00013562594969573905 714 4 1 0.35 3 0.4912661337025823 3.9550423
true 2.1058892747394253e-6 501 4 1 0.35 4 0.4912661337025823 4.6188668
true 0.03709948049818229 63 4 1 0.37 1 0.5517666096751864 0.1645113
true 0.004921119074973945 179 4 1 0.37 2 0.5517666096751864 0.8367421
true 2.5452295028483007e-5 352 4 1 0.37 3 0.5517666096751864 2.3114801
true 5.458259177415492e-6 569 4 1 0.37 4 0.5517666096751864 4.7305084
true 0.046527655751250674 44 4 1 0.39 1 0.5908774194945496 0.1337276
true 0.005825428022002199 303 4 1 0.39 2 0.5908774194945496 1.2900004
true 4.863584715963931e-6 1563 4 1 0.39 3 0.5908774194945496 8.8995953
true 2.538304579302597e-7 341 4 1 0.39 4 0.5908774194945496 3.2629698
true 0.055472090910196614 54 4 1 0.41 1 0.6116959240155098 0.1438892
true 0.006534800213485348 180 4 1 0.41 2 0.6116959240155098 0.9028349
true 1.2966004417913624e-6 1273 4 1 0.41 3 0.6116959240155098 6.9365387
true 2.1742985805150994e-6 431 4 1 0.41 4 0.6116959240155098 3.9215419
true 0.0638245434889389 58 4 1 0.43 1 0.6193545811854927 0.1917487
true 0.007058925481472633 195 4 1 0.43 2 0.6193545811854927 0.9560265
true 3.082336512416628e-6 500 4 1 0.43 3 0.6193545811854927 2.9582102
true 9.859616401097782e-9 355 4 1 0.43 4 0.6193545811854927 3.7058762
true 0.07170093366619323 48 4 1 0.45 1 0.61853623243648 0.1417387
true 0.007431235615795062 171 4 1 0.45 2 0.61853623243648 0.8281259
true 1.7561205032379235e-6 631 4 1 0.45 3 0.61853623243648 3.8070248
true 2.8536312868254754e-7 553 4 1 0.45 4 0.61853623243648 4.6538455
true 0.07928123187270897 57 4 1 0.47 1 0.6125826098030013 0.1416057
true 0.007684755090409279 246 4 1 0.47 2 0.6125826098030013 1.1308305
true 1.2616176650603883e-6 1285 4 1 0.47 3 0.6125826098030013 7.7075344
true 2.13638242985148e-7 432 4 1 0.47 4 0.6125826098030013 4.0541771
true 0.08672044687515368 70 4 1 0.49 1 0.6035749303573885 0.2167275
true 0.007844174109703617 182 4 1 0.49 2 0.6035749303573885 0.9120812
true 5.222948857852572e-6 870 4 1 0.49 3 0.6035749303573885 5.0778517
true 9.577575637020885e-7 507 4 1 0.49 4 0.6035749303573885 4.2034601
true 0.09042107216747541 55 4 1 0.5 1 0.5983249863531529 5.968219
true 0.007894186309348294 275 4 1 0.5 2 0.5983249863531529 1.114826
true 4.392151147947221e-6 663 4 1 0.5 3 0.5983249863531529 3.676044
true 2.3538153409718987e-7 404 4 1 0.5 4 0.5983249863531529 3.4381331
true 0.09782359614083214 61 4 1 0.52 1 0.5868107723568018 0.1488877
true 0.00794292848883943 209 4 1 0.52 2 0.5868107723568018 0.9361699
true 5.240558225083625e-5 461 4 1 0.52 3 0.5868107723568018 2.6773633
true 2.4947379884121546e-7 559 4 1 0.52 4 0.5868107723568018 4.1517422
true 0.10525415791246506 53 4 1 0.54 1 0.5743296695059446 0.1344758
true 0.007929771559933574 185 4 1 0.54 2 0.5743296695059446 0.8048919
true 8.548774223515743e-7 887 4 1 0.54 3 0.5743296695059446 4.8307642
true 2.0841666281690152e-7 495 4 1 0.54 4 0.5743296695059446 4.3475468
true 0.11271806972756876 67 4 1 0.56 1 0.5611752507606665 0.1632181
true 0.007862952403753953 212 4 1 0.56 2 0.5611752507606665 0.9095381
true 6.3774159477225645e-6 473 4 1 0.56 3 0.5611752507606665 2.8447404
true 1.5977671097289203e-7 502 4 1 0.56 4 0.5611752507606665 4.5173994
true 0.1202048080102428 57 4 1 0.58 1 0.5475360323215799 0.1472489
true 0.007748817524341423 166 4 1 0.58 2 0.5475360323215799 0.7529606
true 0.007110086627194312 324 4 1 0.58 3 0.5475360323215799 2.1793347
true 4.557583210829108e-7 424 4 1 0.58 4 0.5475360323215799 3.8004446
true 0.12769454341499598 55 4 1 0.6 1 0.533549180191324 0.1574671
true 0.007592642843469832 165 4 1 0.6 2 0.533549180191324 0.7920631
true 2.4984471489464255e-6 568 4 1 0.6 3 0.533549180191324 3.3346831
true 2.3872760712695396e-8 469 4 1 0.6 4 0.533549180191324 4.0758985
true 0.13516316027645625 55 4 1 0.62 1 0.5193262561278011 0.1487824
true 0.007401786078940598 169 4 1 0.62 2 0.5193262561278011 0.76897
true 7.164243230783907e-5 844 4 1 0.62 3 0.5193262561278011 4.9442574
true 2.1162603839885996e-6 712 4 1 0.62 4 0.5193262561278011 6.1720075
true 0.14258554949419022 59 4 1 0.64 1 0.5049645940759805 0.1611777
true 0.00718246975709641 236 4 1 0.64 2 0.5049645940759805 1.085327
true 2.0755232432723147e-7 731 4 1 0.64 3 0.5049645940759805 4.5656828
true 1.86779366471157e-5 520 4 1 0.64 4 0.5049645940759805 4.5949761
true 0.14993810711641975 51 4 1 0.66 1 0.49055177436486347 0.1406467
true 0.006941230560719103 250 4 1 0.66 2 0.49055177436486347 1.1778702
true 1.6252939054994808e-5 954 4 1 0.66 3 0.49055177436486347 5.8132701
true 6.816146813082291e-7 501 4 1 0.66 4 0.49055177436486347 4.4909478
true 0.15719934080188852 66 4 1 0.68 1 0.4761670391572981 0.1796557
true 0.0066797749084472335 225 4 1 0.68 2 0.4761670391572981 1.0541128
true 2.6725970053709247e-7 1000 4 1 0.68 3 0.4761670391572981 5.6977242
true 9.898765999716286e-6 673 4 1 0.68 4 0.4761670391572981 5.5252847
true 0.16434873982440518 65 4 1 0.7 1 0.46188152135118604 0.1982175
true 0.0064075851550906004 164 4 1 0.7 2 0.46188152135118604 0.8149759
true 0.003322232593086505 669 4 1 0.7 3 0.46188152135118604 4.3079316
true 1.1960078860062673e-6 425 4 1 0.7 4 0.46188152135118604 3.8283883
true 0.164491153964976 72 4 1 0.72 1 0.4477581467864862 0.1822376
true 0.006128042164957881 238 4 1 0.72 2 0.4477581467864862 1.0518924
true 5.280182189815186e-7 674 4 1 0.72 3 0.4477581467864862 4.0863393
true 4.79352639970454e-7 389 4 1 0.72 4 0.4477581467864862 3.5834796
true 0.15610709117246518 62 4 1 0.74 1 0.433851572131634 0.1634285
true 0.00584504748346204 159 4 1 0.74 2 0.433851572131634 0.7794593
true 0.002190169587209634 369 4 1 0.74 3 0.433851572131634 2.7646435
true 1.875540277640475e-5 550 4 1 0.74 4 0.433851572131634 4.5863308
true 0.15208649086602155 52 4 1 0.75 1 0.4269944248179092 6.1801011
true 0.005703219576408292 191 4 1 0.75 2 0.4269944248179092 0.824819
true 3.101839437485987e-5 1656 4 1 0.75 3 0.4269944248179092 8.409301
true 7.629168735645564e-8 682 4 1 0.75 4 0.4269944248179092 5.4623754
true 0.14438117312800286 47 4 1 0.77 1 0.4134977357583876 0.1154893
true 0.005421703930621913 181 4 1 0.77 2 0.4134977357583876 0.8015156
true 1.5336470991167417e-5 408 4 1 0.77 3 0.4134977357583876 2.5731593
true 9.936353928541308e-8 851 4 1 0.77 4 0.4134977357583876 6.6673351
true 0.13711047094341416 64 4 1 0.79 1 0.4003194170169781 0.1548238
true 0.005143666405943603 167 4 1 0.79 2 0.4003194170169781 0.7806666
true 2.094757164339267e-6 614 4 1 0.79 3 0.4003194170169781 3.3467843
true 3.502345263806106e-8 416 4 1 0.79 4 0.4003194170169781 3.5715654
true 0.13025752049523026 59 4 1 0.81 1 0.3874871153957022 0.1504504
true 0.004872521970913646 567 4 1 0.81 2 0.3874871153957022 2.3266578
true 5.161852246360343e-6 539 4 1 0.81 3 0.3874871153957022 3.0933381
true 9.351327096007722e-8 433 4 1 0.81 4 0.3874871153957022 3.9689887
true 0.12380390751380133 50 4 1 0.83 1 0.3750219111069072 0.1435045
true 0.004609194921510129 166 4 1 0.83 2 0.3750219111069072 0.7945258
true 2.81833569593104e-7 978 4 1 0.83 3 0.3750219111069072 5.660658
true 4.987422963509403e-7 537 4 1 0.83 4 0.3750219111069072 4.8904878
true 0.11773056992586417 60 4 1 0.85 1 0.3629389808329282 0.1633044
true 0.004355088045362165 221 4 1 0.85 2 0.3629389808329282 1.0691932
true 4.037608119455971e-6 859 4 1 0.85 3 0.3629389808329282 5.1641188
true 3.3623072748234506e-6 595 4 1 0.85 4 0.3629389808329282 5.3371562
true 0.11201806483879362 47 4 1 0.87 1 0.3512482830023614 0.1392374
true 0.004111587624183455 163 4 1 0.87 2 0.3512482830023614 0.7800371
true 3.071932718978765e-6 751 4 1 0.87 3 0.3512482830023614 4.3171074
true 3.6958321014690654e-7 409 4 1 0.87 4 0.3512482830023614 3.5160195
true 0.10664642509336464 49 4 1 0.89 1 0.3399552372243108 0.131938
true 0.0038779064359435456 213 4 1 0.89 2 0.3399552372243108 0.9863364
true 3.1673337963833426e-5 683 4 1 0.89 3 0.3399552372243108 4.0983141
true 1.0683976199299394e-6 405 4 1 0.89 4 0.3399552372243108 3.5200925
true 0.10159647312991321 44 4 1 0.91 1 0.32906137683338327 0.1184397
true 0.0036559452805864923 362 4 1 0.91 2 0.32906137683338327 1.6283797
true 4.242723718461683e-7 723 4 1 0.91 3 0.32906137683338327 4.2928286
true 2.8415802028058934e-7 906 4 1 0.91 4 0.32906137683338327 7.0234225
true 0.09684958145974676 64 4 1 0.93 1 0.31856495988197037 0.1731344
true 0.003445059511555826 158 4 1 0.93 2 0.31856495988197037 0.779508
true 5.541225077843048e-6 470 4 1 0.93 3 0.31856495988197037 2.7995871
true 1.246551878830715e-6 1298 4 1 0.93 4 0.31856495988197037 9.809996
true 0.09238683604833492 56 4 1 0.95 1 0.3084615293567113 0.1340224
true 0.003245216750795421 358 4 1 0.95 2 0.3084615293567113 1.4581192
true 3.2292018118551535e-5 419 4 1 0.95 3 0.3084615293567113 2.6295575
true 3.3919568254159316e-6 442 4 1 0.95 4 0.3084615293567113 3.8523598
true 0.08819016803710483 51 4 1 0.97 1 0.2987444177942179 0.1182842
true 0.0030565329921662387 498 4 1 0.97 2 0.2987444177942179 2.06196
true 3.083461317238134e-5 873 4 1 0.97 3 0.2987444177942179 4.8817983
true 1.753252625857904e-7 646 4 1 0.97 4 0.2987444177942179 4.9121431
true 0.08424399790719822 49 4 1 0.99 1 0.289405194858965 0.1293986
true 0.0028786425571034613 191 4 1 0.99 2 0.289405194858965 0.8376886
true 5.913157984038797e-6 551 4 1 0.99 3 0.289405194858965 3.0576023
true 3.6354286059303575e-7 568 4 1 0.99 4 0.289405194858965 4.6782841
