g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 0.17583810409347317 149 6 1 0.81 1 0.46773295252583535 8.2274322
true 0.12213914886136445 350 6 1 0.81 2 0.46773295252583535 3.8419668
true 0.007538181125390397 923 6 1 0.81 3 0.46773295252583535 12.9617182
true 0.00019211135277374947 4694 6 1 0.81 4 0.46773295252583535 74.5267627
true 0.1689624968397711 185 6 2 0.81 1 0.46773295252583535 1.0558688
true 0.010355714324926685 334 6 2 0.81 2 0.46773295252583535 3.5390294
true 0.006605707508790998 1326 6 2 0.81 3 0.46773295252583535 18.3043534
true 0.004470437491391699 3478 6 2 0.81 4 0.46773295252583535 54.6556848
true 0.3919331296023767 183 6 3 0.81 1 0.46773295252583535 1.073756
true 0.010880809647794218 317 6 3 0.81 2 0.46773295252583535 3.4650242
true 0.012217022263020405 1760 6 3 0.81 3 0.46773295252583535 22.534364
true 0.007029599635527369 2620 6 3 0.81 4 0.46773295252583535 45.1909904
true 0.15397469258558125 149 6 4 0.81 1 0.46773295252583535 1.0739723
true 0.00874414573824199 817 6 4 0.81 2 0.46773295252583535 8.6456307
true 0.0007053015032536802 7542 6 4 0.81 3 0.46773295252583535 117.1739209
true 0.0055212886007769 6547 6 4 0.81 4 0.46773295252583535 115.3592588
true 0.1463576840596616 223 6 5 0.81 1 0.46773295252583535 1.5362552
true 0.008516677945298212 1116 6 5 0.81 2 0.46773295252583535 12.3896469
true 0.0016504781093134913 1923 6 5 0.81 3 0.46773295252583535 27.63615
true 0.0007358906624002736 4703 6 5 0.81 4 0.46773295252583535 83.2108977
true 0.12196731107509233 189 6 6 0.81 1 0.46773295252583535 1.3614751
true 0.17005667434329944 1144 6 6 0.81 2 0.46773295252583535 12.365886
true 0.026198691606200447 2792 6 6 0.81 3 0.46773295252583535 40.0749937
true 0.006025670101593698 6634 6 6 0.81 4 0.46773295252583535 120.6932226
true 0.17057397966292043 110 6 1 0.82 1 0.4594490151737507 0.7287593
true 0.011876307660044216 252 6 1 0.82 2 0.4594490151737507 3.2023895
true 0.00028017873036767504 1570 6 1 0.82 3 0.4594490151737507 22.0104244
true 0.005840272706838567 3195 6 1 0.82 4 0.4594490151737507 57.6237329
true 0.16397279808318332 154 6 2 0.82 1 0.4594490151737507 0.9874578
true 0.010060975426703006 743 6 2 0.82 2 0.4594490151737507 8.1285893
true 0.006442442532406889 1806 6 2 0.82 3 0.4594490151737507 27.0109619
true 0.0001935612082165361 6139 6 2 0.82 4 0.4594490151737507 107.2097624
true 0.16177247198223405 165 6 3 0.82 1 0.4594490151737507 1.1028137
true 0.010563273767312328 1123 6 3 0.82 2 0.4594490151737507 12.3089599
true 0.0018065174565133346 1478 6 3 0.82 3 0.4594490151737507 21.5481889
true 0.0011020535233029112 2862 6 3 0.82 4 0.4594490151737507 54.2925091
true 0.1495497111464962 233 6 4 0.82 1 0.4594490151737507 1.5601094
true 0.17595575877577957 594 6 4 0.82 2 0.4594490151737507 6.4240333
true 0.07417516273888775 1677 6 4 0.82 3 0.4594490151737507 23.741158
true 0.00560584759557968 2760 6 4 0.82 4 0.4594490151737507 49.8990135
true 0.1422160623057148 137 6 5 0.82 1 0.4594490151737507 0.9379874
true 0.008279392308208611 1607 6 5 0.82 2 0.4594490151737507 17.6740278
true 0.002156260156701417 1661 6 5 0.82 3 0.4594490151737507 24.3240724
true 0.0009063043182386266 8512 6 5 0.82 4 0.4594490151737507 147.4068461
true 0.1185134381999569 240 6 6 0.82 1 0.4594490151737507 1.6888937
true 0.007284732889987451 826 6 6 0.82 2 0.4594490151737507 8.9457844
true 0.0014338721149079099 3986 6 6 0.82 3 0.4594490151737507 58.1402659
true 0.0005380091029273948 6213 6 6 0.82 4 0.4594490151737507 110.5158585
true 0.16546682149364944 140 6 1 0.83 1 0.45122151291497803 0.8797525
true 0.12210101003247859 573 6 1 0.83 2 0.45122151291497803 6.6361919
true 0.00019928110946099142 2910 6 1 0.83 3 0.45122151291497803 40.9325956
true 2.707649453220773e-5 5079 6 1 0.83 4 0.45122151291497803 87.7916689
true 0.15913378754381677 122 6 2 0.83 1 0.45122151291497803 0.8713248
true 0.009766232699041255 437 6 2 0.83 2 0.45122151291497803 4.7718758
true 0.0004143393496877368 3940 6 2 0.83 3 0.45122151291497803 55.4414702
true 0.0005692656690774733 2857 6 2 0.83 4 0.45122151291497803 52.3218471
true 0.15702276439508803 146 6 3 0.83 1 0.45122151291497803 0.9955833
true 0.01024599990337651 336 6 3 0.83 2 0.45122151291497803 4.0291197
true 0.0008039963597795315 5041 6 3 0.83 3 0.45122151291497803 72.8348897
true 0.0004974382778586972 4146 6 3 0.83 4 0.45122151291497803 71.8878674
true 0.1452582723503791 177 6 4 0.83 1 0.45122151291497803 1.2301735
true 0.008260229451337725 1043 6 4 0.83 2 0.45122151291497803 11.1733835
true 0.0014568056818662911 1476 6 4 0.83 3 0.45122151291497803 22.179192
true 0.007787709927150652 6820 6 4 0.83 4 0.45122151291497803 119.6167628
true 0.2720122620901231 120 6 5 0.83 1 0.45122151291497803 0.8718611
true 0.008041497121749407 1121 6 5 0.83 2 0.45122151291497803 12.3767585
true 0.0014203185856218714 3623 6 5 0.83 3 0.45122151291497803 49.9131372
true 0.008324800981875203 5071 6 5 0.83 4 0.45122151291497803 93.6493159
true 0.23090254762403872 107 6 6 0.83 1 0.45122151291497803 0.8541998
true 0.3262528666151753 581 6 6 0.83 2 0.45122151291497803 6.2195165
true 0.0006339833787423199 3763 6 6 0.83 3 0.45122151291497803 52.9060242
true 0.0007407399774896628 12156 6 6 0.83 4 0.45122151291497803 218.5822787
true 0.16051673625159157 111 6 1 0.84 1 0.44306261085132964 0.789237
true 0.011146138140561812 367 6 1 0.84 2 0.44306261085132964 4.1506756
true 0.0572627426855703 1397 6 1 0.84 3 0.44306261085132964 19.9502573
true 0.006991643789300062 1683 6 1 0.84 4 0.44306261085132964 31.4940578
true 0.15444359930245116 161 6 2 0.84 1 0.44306261085132964 0.9958606
true 0.009471803090453423 1146 6 2 0.84 2 0.44306261085132964 12.4661084
true 0.1294358352428645 707 6 2 0.84 3 0.44306261085132964 11.8783386
true 0.0004678845718895097 4417 6 2 0.84 4 0.44306261085132964 78.1763542
true 0.15241949859417178 120 6 3 0.84 1 0.44306261085132964 0.8308083
true 0.009930098568921483 904 6 3 0.84 2 0.44306261085132964 9.9400157
true 0.001652884777734213 1419 6 3 0.84 3 0.44306261085132964 21.7929635
true 0.0002829003595219241 7044 6 3 0.84 4 0.44306261085132964 122.6332516
true 0.141098053070766 204 6 4 0.84 1 0.44306261085132964 1.3391344
true 0.008018470433401037 835 6 4 0.84 2 0.44306261085132964 9.1327193
true 0.0720129594361973 2118 6 4 0.84 3 0.44306261085132964 30.8407086
true 0.005609281521039525 6444 6 4 0.84 4 0.44306261085132964 114.6505344
true 0.1343055127571929 257 6 5 0.84 1 0.44306261085132964 1.6413344
true 0.1790781502008176 517 6 5 0.84 2 0.44306261085132964 5.8711049
true 0.0006979311811755928 5251 6 5 0.84 3 0.44306261085132964 73.2467062
true 0.00025980952296298374 5058 6 5 0.84 4 0.44306261085132964 89.3294741
true 0.22913107047586237 244 6 6 0.84 1 0.44306261085132964 1.6551589
true 0.006881383883774461 1005 6 6 0.84 2 0.44306261085132964 10.8865737
true 0.0006151936527952762 2660 6 6 0.84 3 0.44306261085132964 36.9761985
true 0.0057043081925972254 4098 6 6 0.84 4 0.44306261085132964 72.722951
true 0.15572154992881548 97 6 1 0.85 1 0.4349834343096898 0.6554995
true 0.01078479272436772 302 6 1 0.85 2 0.4349834343096898 3.6960545
true 0.0002494136795515578 2816 6 1 0.85 3 0.4349834343096898 38.2836937
true 0.0005791844064328977 3689 6 1 0.85 4 0.4349834343096898 67.4318684
true 0.14990207213633513 125 6 2 0.85 1 0.4349834343096898 0.824314
true 0.009179575982626614 705 6 2 0.85 2 0.4349834343096898 7.1338539
true 0.007316174926506019 786 6 2 0.85 3 0.4349834343096898 12.4744668
true 0.00438939823507542 3161 6 2 0.85 4 0.4349834343096898 55.2816713
true 0.14796080319339477 166 6 3 0.85 1 0.4349834343096898 1.1685975
true 0.009616649404246594 523 6 3 0.85 2 0.4349834343096898 6.0566099
true 0.0007939256426073849 2847 6 3 0.85 3 0.4349834343096898 40.000481
true 0.0062632528024395935 2351 6 3 0.85 4 0.4349834343096898 43.8777345
true 0.3092083538512575 185 6 4 0.85 1 0.4349834343096898 1.1589484
true 0.25252519257909467 899 6 4 0.85 2 0.4349834343096898 9.5885461
true 0.0009255686889438619 2506 6 4 0.85 3 0.4349834343096898 36.1950212
true 0.000670391659884903 8735 6 4 0.85 4 0.4349834343096898 152.9894305
true 0.2729024183793679 209 6 5 0.85 1 0.4349834343096898 1.4247782
true 0.2048726393349624 926 6 5 0.85 2 0.4349834343096898 10.1398161
true 0.0013806036720716342 5499 6 5 0.85 3 0.4349834343096898 75.8710315
true 0.0005810346255657794 3482 6 5 0.85 4 0.4349834343096898 62.550074
true 0.10877843628829192 311 6 6 0.85 1 0.4349834343096898 2.2195196
true 0.006678981131003496 1184 6 6 0.85 2 0.4349834343096898 12.5262943
true 0.0008082306230555633 2865 6 6 0.85 3 0.4349834343096898 41.4864826
true 0.0005239974017686259 3600 6 6 0.85 4 0.4349834343096898 63.8720045
true 0.15108081418606384 111 6 1 0.86 1 0.4269940675121766 0.710675
true 0.010428122927375438 321 6 1 0.86 2 0.4269940675121766 3.7271956
true 0.009799855021707882 567 6 1 0.86 3 0.4269940675121766 9.3003388
true 0.00017224276529481664 3049 6 1 0.86 4 0.4269940675121766 53.644468
true 0.14550431242188186 161 6 2 0.86 1 0.4269940675121766 1.0387323
true 0.008889920656897143 975 6 2 0.86 2 0.4269940675121766 10.2022647
true 0.001551068311920617 2915 6 2 0.86 3 0.4269940675121766 38.8839482
true 0.03551358685159045 3616 6 2 0.86 4 0.4269940675121766 63.9573538
true 0.14364579085877285 124 6 3 0.86 1 0.4269940675121766 0.8889357
true 0.009306165321078122 375 6 3 0.86 2 0.4269940675121766 4.3406224
true 0.0016741343875349794 1128 6 3 0.86 3 0.4269940675121766 17.5307238
true 0.0017174564802185561 4249 6 3 0.86 4 0.4269940675121766 75.0368151
true 0.3132050563420186 157 6 4 0.86 1 0.4269940675121766 1.0798281
true 0.007537982330203363 619 6 4 0.86 2 0.4269940675121766 6.6810996
true 0.0007046923535992122 2958 6 4 0.86 3 0.4269940675121766 41.3474935
true 0.005108596694287634 3248 6 4 0.86 4 0.4269940675121766 60.8889461
true 0.2861873959274136 137 6 5 0.86 1 0.4269940675121766 1.0033772
true 0.007337082855933019 682 6 5 0.86 2 0.4269940675121766 7.6783713
true 0.0013464913245535893 4196 6 5 0.86 3 0.4269940675121766 57.9162446
true 0.005937589689150613 7627 6 5 0.86 4 0.4269940675121766 136.1260004
true 0.22576033502183357 179 6 6 0.86 1 0.4269940675121766 1.2483042
true 0.006477660039076442 764 6 6 0.86 2 0.4269940675121766 8.1695981
true 0.0012745090543374766 6079 6 6 0.86 3 0.4269940675121766 86.0361211
true 0.0004240725080868757 5435 6 6 0.86 4 0.4269940675121766 95.1814415
true 0.1465923134243688 100 6 1 0.87 1 0.4191035647287047 0.6122798
