g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 4.027650990501286e-10 50 4 1 0.0 1 0.0 5.8413617
true 4.023921535145636e-7 61 4 2 0.0 1 0.0 0.1557108
true 0.3333335666113548 56 4 3 0.0 1 0.0 0.1249236
true 6.372582361871548e-6 56 4 4 0.0 1 0.0 0.1450129
true 4.224309124722936e-9 57 4 1 0.01 1 2.049427791020832e-6 0.1471065
true 8.992926214812513e-8 68 4 2 0.01 1 2.049427791020832e-6 0.1762681
true 2.4027669568808346e-7 74 4 3 0.01 1 2.049427791020832e-6 0.1839215
true 0.2500015698697176 77 4 4 0.01 1 2.049427791020832e-6 0.1983052
true 3.3261803417117264e-7 56 4 1 0.02 1 1.5519341457791147e-8 0.1228961
true 1.7816464073505678e-7 69 4 2 0.02 1 1.5519341457791147e-8 0.1564854
true 9.090592881603558e-7 101 4 3 0.02 1 1.5519341457791147e-8 0.2329387
true 3.170932373064428e-7 99 4 4 0.02 1 1.5519341457791147e-8 0.2246533
true 3.3075903194124123e-7 60 4 1 0.03 1 9.85891651468959e-8 0.1440326
true 2.598068623571592e-7 59 4 2 0.03 1 9.85891651468959e-8 0.1429564
true 8.28710061499353e-8 67 4 3 0.03 1 9.85891651468959e-8 0.1726781
true 0.25000120760134315 60 4 4 0.03 1 9.85891651468959e-8 0.1468233
true 1.3422377675986752e-7 68 4 1 0.04 1 5.221054521751489e-7 0.1932193
true 4.0466502379543634e-7 67 4 2 0.04 1 5.221054521751489e-7 0.1446578
true 6.343389806947227e-7 65 4 3 0.04 1 5.221054521751489e-7 0.1650674
true 2.9388647362904585e-7 95 4 4 0.04 1 5.221054521751489e-7 0.2468309
true 4.589944410660074e-7 50 4 1 0.05 1 2.252253432013266e-6 0.1481859
true 3.980115117208083e-7 86 4 2 0.05 1 2.252253432013266e-6 0.1946967
true 6.267634538407544e-7 52 4 3 0.05 1 2.252253432013266e-6 0.1582678
true 7.342850746605567e-7 94 4 4 0.05 1 2.252253432013266e-6 0.2190412
true 1.0954574997112942e-7 49 4 1 0.06 1 3.2712639605332464e-5 0.1365197
true 2.018772497808241e-6 78 4 2 0.06 1 3.2712639605332464e-5 0.1900575
true 2.4968398525763527e-6 98 4 3 0.06 1 3.2712639605332464e-5 0.244073
true 0.2499999507023734 86 4 4 0.06 1 3.2712639605332464e-5 0.2350801
true 4.93727762729268e-7 60 4 1 0.07 1 0.0001183786849266515 0.1392736
true 5.580071327893066e-6 86 4 2 0.07 1 0.0001183786849266515 0.1944433
true 0.3333338827963046 106 4 3 0.07 1 0.0001183786849266515 0.2754556
true 5.963058232610896e-6 113 4 4 0.07 1 0.0001183786849266515 0.2966088
true 9.024045014571769e-7 55 4 1 0.08 1 0.00031555771092967207 0.1406453
true 1.618864728167302e-5 73 4 2 0.08 1 0.00031555771092967207 0.185164
true 2.0073170208782336e-5 66 4 3 0.08 1 0.00031555771092967207 0.1700187
true 2.2679368546149603e-5 83 4 4 0.08 1 0.00031555771092967207 0.2220097
true 1.7350207015542907e-6 57 4 1 0.09 1 0.0006755458943422365 0.1387102
