g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 2.0985277626728305e-8 68 4 1 0.0 1 0.0 8.6627641
true 3.3979032271203025e-7 142 4 1 0.0 2 0.0 0.9758727
true 1.5881937076578367e-7 283 4 1 0.0 3 0.0 2.913492
true 7.101733509595753e-7 691 4 1 0.0 4 0.0 8.223056
true 1.1400888413892751e-7 69 4 2 0.0 1 0.0 0.2355152
true 2.4614733334926697e-7 164 4 2 0.0 2 0.0 1.1712626
true 1.3756405483900114e-6 374 4 2 0.0 3 0.0 3.8044846
true 1.6510235714417565e-6 888 4 2 0.0 4 0.0 9.8288521
true 5.661720527960767e-7 95 4 3 0.0 1 0.0 0.3671576
true 1.0132163524856352e-7 149 4 3 0.0 2 0.0 1.0298928
true 3.3322875616081937e-6 589 4 3 0.0 3 0.0 5.018875
true 3.3307538693294614e-5 415 4 3 0.0 4 0.0 5.2837131
true 4.2983444382971303e-7 79 4 4 0.0 1 0.0 0.294698
true 1.040591631848442e-6 332 4 4 0.0 2 0.0 2.1654043
true 1.7429817789071933e-7 354 4 4 0.0 3 0.0 3.4407203
true 1.070558961398238e-5 1026 4 4 0.0 4 0.0 11.1956079
true 6.351054987474569e-8 48 4 1 0.004 1 7.134440692453073e-11 0.1982807
true 3.6717690665710734e-8 136 4 1 0.004 2 7.134440692453073e-11 0.9800365
true 1.9841730605762997e-6 323 4 1 0.004 3 7.134440692453073e-11 3.1793431
true 7.247737626725481e-8 307 4 1 0.004 4 7.134440692453073e-11 4.2906176
true 9.966173108999499e-8 79 4 2 0.004 1 7.134440692453073e-11 0.2781644
true 8.892043970587515e-8 172 4 2 0.004 2 7.134440692453073e-11 1.1834468
true 1.5649293613750892e-7 258 4 2 0.004 3 7.134440692453073e-11 2.7653765
true 2.6598419093359915e-6 697 4 2 0.004 4 7.134440692453073e-11 8.4855449
true 1.1254358232385779e-7 75 4 3 0.004 1 7.134440692453073e-11 0.2555082
true 3.1200549935328503e-6 233 4 3 0.004 2 7.134440692453073e-11 1.4216056
true 5.518696438355786e-5 688 4 3 0.004 3 7.134440692453073e-11 5.9492254
true 7.867795072724615e-6 567 4 3 0.004 4 7.134440692453073e-11 6.8380968
true 4.967663694566138e-7 64 4 4 0.004 1 7.134440692453073e-11 0.2701026
true 1.589421085163023e-7 159 4 4 0.004 2 7.134440692453073e-11 1.1146036
true 2.7624221724670273e-6 601 4 4 0.004 3 7.134440692453073e-11 5.3977044
true 3.724457247530899e-5 475 4 4 0.004 4 7.134440692453073e-11 7.0164345
true 9.133848788422938e-9 58 4 1 0.008 1 1.4955651146532538e-6 0.254814
true 1.5663915864383426e-7 140 4 1 0.008 2 1.4955651146532538e-6 1.1209084
true 2.1990048237885418e-7 225 4 1 0.008 3 1.4955651146532538e-6 2.4698694
true 1.4526782021739848e-7 388 4 1 0.008 4 1.4955651146532538e-6 5.0764139
true 3.4609380020200753e-7 77 4 2 0.008 1 1.4955651146532538e-6 0.2879565
true 2.5816460161309784e-7 149 4 2 0.008 2 1.4955651146532538e-6 1.1281894
true 1.6120595657531656e-6 388 4 2 0.008 3 1.4955651146532538e-6 3.8335973
true 1.3940169965587224e-7 694 4 2 0.008 4 1.4955651146532538e-6 7.8896712
true 3.289960835798726e-7 78 4 3 0.008 1 1.4955651146532538e-6 0.3112889
true 4.531648035747497e-6 222 4 3 0.008 2 1.4955651146532538e-6 1.7205162
true 4.97838443376993e-7 427 4 3 0.008 3 1.4955651146532538e-6 4.1354913
true 9.488629858870704e-7 603 4 3 0.008 4 1.4955651146532538e-6 7.1929891
true 4.6912529549913984e-7 75 4 4 0.008 1 1.4955651146532538e-6 0.3341821
true 4.2659813877243824e-7 266 4 4 0.008 2 1.4955651146532538e-6 1.8107775
true 3.1301215383527925e-7 676 4 4 0.008 3 1.4955651146532538e-6 6.1702077
true 2.8869854947294327e-5 858 4 4 0.008 4 1.4955651146532538e-6 10.6702644
true 3.882775817531936e-8 58 4 1 0.012 1 7.430868222476338e-6 0.2491133
