g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 3.913817150369425e-7 61 4 1 0.06 1 3.2712639605332464e-5 0.1019496
true 2.3042389858951573e-6 156 4 1 0.06 2 3.2712639605332464e-5 0.4338562
true 1.1088360997724145e-6 227 4 1 0.06 3 3.2712639605332464e-5 0.8999285
true 1.1650379421190848e-6 368 4 1 0.06 4 3.2712639605332464e-5 1.9485548
true 2.6255961316223875e-7 52 4 1 0.061 1 3.7745858669995024e-5 0.0964788
true 3.0947809282477756e-6 170 4 1 0.061 2 3.7745858669995024e-5 0.4118785
true 2.4381389102101636e-6 230 4 1 0.061 3 3.7745858669995024e-5 0.9426435
true 2.824591574124291e-5 388 4 1 0.061 4 3.7745858669995024e-5 1.9867288
true 8.359129166635171e-8 65 4 1 0.062 1 4.341007974826236e-5 0.1412605
true 3.1738516893531354e-6 130 4 1 0.062 2 4.341007974826236e-5 0.3829747
true 9.886607906794964e-7 426 4 1 0.062 3 4.341007974826236e-5 1.4315096
true 5.693760652625279e-6 446 4 1 0.062 4 4.341007974826236e-5 2.1882614
true 6.680457131369444e-7 66 4 1 0.063 1 4.97619071631224e-5 0.1017636
true 3.7881180391385882e-6 163 4 1 0.063 2 4.97619071631224e-5 0.4296771
true 4.904239270242527e-7 231 4 1 0.063 3 4.97619071631224e-5 0.9306023
true 3.5799441109318764e-6 656 4 1 0.063 4 4.97619071631224e-5 2.8142267
true 1.8396558026934073e-7 54 4 1 0.064 1 5.685966778538979e-5 0.1029236
true 4.329531818503263e-6 142 4 1 0.064 2 5.685966778538979e-5 0.3812713
true 2.711619860318315e-7 222 4 1 0.064 3 5.685966778538979e-5 1.0407499
true 1.110420974392845e-6 433 4 1 0.064 4 5.685966778538979e-5 2.2209196
true 6.471301823296471e-7 58 4 1 0.065 1 6.476267931970257e-5 0.1030967
true 3.958764085376654e-6 161 4 1 0.065 2 6.476267931970257e-5 0.4346752
true 4.544948467355425e-6 275 4 1 0.065 3 6.476267931970257e-5 1.1021703
