g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 1.1305367464409244e-7 61 4 1 0.06 1 3.2712639605332464e-5 0.16832
true 2.6827727127032297e-6 129 4 1 0.06 2 3.2712639605332464e-5 0.7052695
true 3.1507351927473337e-6 244 4 1 0.06 3 3.2712639605332464e-5 1.7266296
true 4.822531486925463e-7 573 4 1 0.06 4 3.2712639605332464e-5 5.0699035
true 1.8413642660641827e-7 63 4 1 0.061 1 3.7745858669995024e-5 0.175799
true 2.890072567041102e-6 139 4 1 0.061 2 3.7745858669995024e-5 0.7270564
true 4.6304046302791946e-7 297 4 1 0.061 3 3.7745858669995024e-5 2.0754383
true 6.7699033490242755e-6 586 4 1 0.061 4 3.7745858669995024e-5 5.1983348
true 3.8336574958997005e-7 60 4 1 0.062 1 4.341007974826236e-5 0.1536157
true 3.360360085358227e-6 156 4 1 0.062 2 4.341007974826236e-5 0.8712239
true 1.5673445932229413e-6 333 4 1 0.062 3 4.341007974826236e-5 2.3760554
true 9.009820198246921e-7 440 4 1 0.062 4 4.341007974826236e-5 3.8387951
true 7.316350669195337e-7 49 4 1 0.063 1 4.97619071631224e-5 0.1266342
true 3.885510382328761e-6 122 4 1 0.063 2 4.97619071631224e-5 0.6963375
true 3.099441423959348e-6 367 4 1 0.063 3 4.97619071631224e-5 2.5029572
true 2.522373310553938e-6 558 4 1 0.063 4 4.97619071631224e-5 4.455939
true 3.2840528840782923e-7 61 4 1 0.064 1 5.685966778538979e-5 0.180937
true 3.8081130370182237e-6 154 4 1 0.064 2 5.685966778538979e-5 0.7851661
true 3.2230645144459835e-6 296 4 1 0.064 3 5.685966778538979e-5 2.2094187
true 1.1771132538695994e-6 428 4 1 0.064 4 5.685966778538979e-5 4.0071238
true 4.5983407515048924e-7 58 4 1 0.065 1 6.476267931970257e-5 0.162253
true 4.692986103060903e-6 140 4 1 0.065 2 6.476267931970257e-5 0.6944589
true 3.295511887657643e-6 232 4 1 0.065 3 6.476267931970257e-5 1.679123
true 4.163843621618479e-6 322 4 1 0.065 4 6.476267931970257e-5 3.1659936
true 2.047221356327178e-7 55 4 1 0.066 1 7.353031475438847e-5 0.1503376
true 6.031772523840129e-6 151 4 1 0.066 2 7.353031475438847e-5 0.721753
